#{"t_start": 1777506949.6058538, "env_id": "None"}
r,l,t,episode_metrics
-0.00168,194,400.924189,"{'term': -1.0, 'progress': 0.0, 'time': 2.640000104904175, 'distance': 5.4423651695251465, 'fitness': -1000000000.0, 'lexicographic_score': 0.02770759782078276, 'delta_score': 0.02770759782078276, 'terminal_fitness_score': -1000.0, 'reward': -6.364473332697712e-06}"
-0.001482,155,404.816189,"{'term': -1.0, 'progress': 0.0, 'time': 2.3299999237060547, 'distance': 3.4719438552856445, 'fitness': -1000000000.0, 'lexicographic_score': 0.027905859499793243, 'delta_score': 0.027905859499793243, 'terminal_fitness_score': -1000.0, 'reward': -6.377725721679051e-06}"
-0.001303,126,408.442447,"{'term': -1.0, 'progress': 0.0, 'time': 2.049999952316284, 'distance': 2.4949872493743896, 'fitness': -1000000000.0, 'lexicographic_score': 0.028084349326902812, 'delta_score': 0.028084349326902812, 'terminal_fitness_score': -1000.0, 'reward': -3.184448016049432e-05}"
-0.001303,142,412.135451,"{'term': -1.0, 'progress': 0.0, 'time': 2.049999952316284, 'distance': 2.106264591217041, 'fitness': -1000000000.0, 'lexicographic_score': 0.028084632652455407, 'delta_score': 0.028084632652455407, 'terminal_fitness_score': -1000.0, 'reward': -6.377720160894579e-06}"
-0.001283,123,415.698649,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 1.0035662651062012, 'fitness': -1000000000.0, 'lexicographic_score': 0.028104483969318934, 'delta_score': 0.028104483969318934, 'terminal_fitness_score': -1000.0, 'reward': -1.2722391761890023e-05}"
-0.001291,135,419.314176,"{'term': -1.0, 'progress': 0.0, 'time': 2.0299999713897705, 'distance': 2.8258039951324463, 'fitness': -1000000000.0, 'lexicographic_score': 0.028096806607413993, 'delta_score': 0.028096806607413993, 'terminal_fitness_score': -1000.0, 'reward': -6.364466034174815e-06}"
-0.001277,126,422.894711,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.0953025817871094, 'fitness': -1000000000.0, 'lexicographic_score': 0.028110766306408484, 'delta_score': 0.028110766306408484, 'terminal_fitness_score': -1000.0, 'reward': -1.2729221663506513e-05}"
-0.001291,136,426.513252,"{'term': -1.0, 'progress': 0.0, 'time': 2.0299999713897705, 'distance': 2.311751365661621, 'fitness': -1000000000.0, 'lexicographic_score': 0.028097181281342178, 'delta_score': 0.028097181281342178, 'terminal_fitness_score': -1000.0, 'reward': -6.362548954173125e-06}"
-0.002527,321,432.05378,"{'term': -1.0, 'progress': 0.0, 'time': 3.9700000286102295, 'distance': 9.227498054504395, 'fitness': -1000000000.0, 'lexicographic_score': 0.02686039458156829, 'delta_score': 0.02686039458156829, 'terminal_fitness_score': -1000.0, 'reward': -6.377681235413685e-06}"
-0.001277,131,435.691779,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.9982649683952332, 'fitness': -1000000000.0, 'lexicographic_score': 0.028110837033531948, 'delta_score': 0.028110837033531948, 'terminal_fitness_score': -1000.0, 'reward': -6.3587473334361655e-06}"
-0.001278,131,439.289781,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 2.21872615814209, 'fitness': -1000000000.0, 'lexicographic_score': 0.02810994748455983, 'delta_score': 0.02810994748455983, 'terminal_fitness_score': -1000.0, 'reward': -6.363522265004362e-06}"
-0.001278,129,442.892781,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 2.455418109893799, 'fitness': -1000000000.0, 'lexicographic_score': 0.02810977496856001, 'delta_score': 0.02810977496856001, 'terminal_fitness_score': -1000.0, 'reward': -6.358509218960112e-06}"
0.021774,971,455.140785,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 10.65999984741211, 'distance': 40.314292907714844, 'fitness': -997142857.1428572, 'lexicographic_score': 0.05116154620668283, 'delta_score': 0.05116154620668283, 'terminal_fitness_score': -997.1428571428572, 'reward': -6.377747810343282e-06}"
