#{"t_start": 1777981751.9467845, "env_id": "None"}
r,l,t,episode_metrics
-0.656592,470,38.165772,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.0134081159319193, 'block_progress': 0.0, 'time': 5.009999999999943, 'distance': 7.3520943534967955, 'reward': -1.003785647437686, 'reward_score': -0.6565918840680616, 'fitness': 1953300.7638375664}"
-0.821223,474,38.831773,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.8487766810825892, 'block_progress': 0.0, 'time': 5.009999999999941, 'distance': 5.126019654911943, 'reward': -1.0028864687965031, 'reward_score': -0.8212233189173912, 'fitness': 1788671.5550629348}"
-0.799903,476,39.502033,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.8734305245535714, 'block_progress': 0.0, 'time': 5.019999999999941, 'distance': 5.553081230187672, 'reward': -1.0070099894205728, 'reward_score': -0.7999028087797422, 'fitness': 1813224.9714723418}"
-0.628129,458,40.175762,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.0418712071010043, 'block_progress': 0.0, 'time': 5.009999999999945, 'distance': 7.195346444103052, 'reward': -1.0036657569521947, 'reward_score': -0.6281287928989772, 'fitness': 1981764.0117545607}"
-0.774072,463,40.843166,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.899261474609375, 'block_progress': 0.0, 'time': 5.019999999999942, 'distance': 5.660836206894601, 'reward': -1.0063723900204609, 'reward_score': -0.7740718587239388, 'fitness': 1839055.8137731685}"
-0.111117,475,41.512025,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.5588825770786827, 'block_progress': 0.0, 'time': 5.009999999999942, 'distance': 13.33041760972992, 'reward': -1.003496820359003, 'reward_score': -0.11111742292129789, 'fitness': 2498769.2466610735}"
-0.676434,468,42.182603,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.9935662405831471, 'block_progress': 0.0, 'time': 5.009999999999943, 'distance': 7.3030835360550554, 'reward': -1.003322434198289, 'reward_score': -0.6764337594168337, 'fitness': 1933458.9374996116}"
-0.791545,468,42.851094,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.8784550258091517, 'block_progress': 0.0, 'time': 5.009999999999943, 'distance': 5.755368650978198, 'reward': -1.0034586733863466, 'reward_score': -0.7915449741908291, 'fitness': 1818349.2704405012}"
-0.652281,478,43.513329,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.017718723842076, 'block_progress': 0.0, 'time': 5.009999999999943, 'distance': 7.038304120738758, 'reward': -1.00358401343936, 'reward_score': -0.6522812761579049, 'fitness': 1957611.6855379557}"
-0.497563,472,44.185725,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.172437395368304, 'block_progress': 0.0, 'time': 5.009999999999944, 'distance': 8.876657861837884, 'reward': -1.003485921223958, 'reward_score': -0.49756260463167745, 'fitness': 2112328.5187104424}"
-0.498031,468,44.850927,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.171968732561384, 'block_progress': 0.0, 'time': 5.009999999999943, 'distance': 8.67239539840375, 'reward': -1.003447774251302, 'reward_score': -0.4980312674385967, 'fitness': 2111860.0601659864}"
-0.909779,470,45.530212,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.760221208844866, 'block_progress': 0.0, 'time': 5.009999999999944, 'distance': 4.335417941583728, 'reward': -1.0034859212239582, 'reward_score': -0.9097787911551152, 'fitness': 1700116.873426925}"
-0.620903,479,46.19793,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.0490973336356024, 'block_progress': 0.0, 'time': 5.009999999999941, 'distance': 7.2207318683795165, 'reward': -1.0035186186290923, 'reward_score': -0.620902666364378, 'fitness': 1988990.1129037347}"
-0.368691,473,46.868093,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.3013087681361606, 'block_progress': 0.0, 'time': 5.009999999999942, 'distance': 10.234412365491153, 'reward': -1.0064650326683404, 'reward_score': -0.36869123186382, 'fitness': 2241198.5337237953}"
-0.47511,465,47.543641,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.194889613560268, 'block_progress': 0.0, 'time': 5.009999999999944, 'distance': 9.357868201972451, 'reward': -1.0037202526274185, 'reward_score': -0.4751103864397135, 'fitness': 2134780.255692066}"
-0.910351,472,48.21525,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.7596490042550224, 'block_progress': 0.0, 'time': 5.009999999999943, 'distance': 4.11276509592426, 'reward': -1.0033278837658108, 'reward_score': -0.9103509957449585, 'fitness': 1699544.891489927}"
-0.713229,471,48.914455,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.9567707606724332, 'block_progress': 0.0, 'time': 5.009999999999943, 'distance': 6.544581454523723, 'reward': -1.0033115350632438, 'reward_score': -0.7132292393275477, 'fitness': 1896664.216090979}"
-0.662303,472,49.582381,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.007696969168527, 'block_progress': 0.0, 'time': 5.009999999999942, 'distance': 6.986303045414388, 'reward': -1.003322434198288, 'reward_score': -0.6623030308314537, 'fitness': 1947589.982865482}"
-0.641033,474,50.298012,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.028966631208147, 'block_progress': 0.0, 'time': 5.009999999999943, 'distance': 7.225510421674699, 'reward': -1.0033714803059899, 'reward_score': -0.6410333687918337, 'fitness': 1968859.405697726}"
-0.700853,474,50.992291,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.969146728515625, 'block_progress': 0.0, 'time': 5.009999999999942, 'distance': 6.508551698920201, 'reward': -1.003736601329985, 'reward_score': -0.7008532714843556, 'fitness': 1909040.2199639266}"
-0.480914,467,51.649561,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.1890858241489957, 'block_progress': 0.0, 'time': 5.009999999999942, 'distance': 9.049204797200218, 'reward': -1.0029845610119044, 'reward_score': -0.48091417585098495, 'fitness': 2128976.7749441992}"
-0.83749,465,52.319142,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.8325097220284599, 'block_progress': 0.0, 'time': 5.009999999999944, 'distance': 5.141124653062434, 'reward': -1.0026248895554315, 'reward_score': -0.8374902779715214, 'fitness': 1772404.5809038072}"
-0.51729,473,52.987877,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.1527099609375, 'block_progress': 0.0, 'time': 5.009999999999943, 'distance': 8.590997051433078, 'reward': -1.003126249767485, 'reward_score': -0.5172900390624808, 'fitness': 2092601.369940449}"
-0.682532,464,53.663729,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.9874681745256695, 'block_progress': 0.0, 'time': 5.009999999999943, 'distance': 6.679515519965207, 'reward': -1.0035513160342264, 'reward_score': -0.6825318254743113, 'fitness': 1927361.4950101501}"
-0.634292,472,54.351558,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.035707746233259, 'block_progress': 0.0, 'time': 5.009999999999942, 'distance': 7.25271345920919, 'reward': -1.0030990019298731, 'reward_score': -0.6342922537667215, 'fitness': 1975600.4935198005}"
-0.805054,475,55.025835,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.8649455479213168, 'block_progress': 0.0, 'time': 5.009999999999942, 'distance': 5.445431741201901, 'reward': -1.003142598470052, 'reward_score': -0.8050544520786638, 'fitness': 1804840.1024895764}"
-0.553829,460,55.677462,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.116170610700335, 'block_progress': 0.0, 'time': 5.009999999999945, 'distance': 8.24653052398935, 'reward': -1.003469572521391, 'reward_score': -0.5538293892996464, 'fitness': 2056062.3641698114}"
-0.508396,477,56.360458,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.1616036551339284, 'block_progress': 0.0, 'time': 5.009999999999942, 'distance': 8.781905588766676, 'reward': -1.0035622151692711, 'reward_score': -0.5083963448660522, 'fitness': 2101494.87322834}"
-0.315067,470,57.0276,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.3549325125558034, 'block_progress': 0.0, 'time': 5.009999999999942, 'distance': 10.805560157772561, 'reward': -1.0028810192289808, 'reward_score': -0.31506748744417723, 'fitness': 2294821.706995646}"
-0.657257,467,57.707103,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.0127432686941966, 'block_progress': 0.0, 'time': 5.0099999999999465, 'distance': 6.89289065709454, 'reward': -1.0033496820359002, 'reward_score': -0.6572567313057855, 'fitness': 1952636.37580354}"
-0.749262,468,58.369805,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.920738220214844, 'block_progress': 0.0, 'time': 5.0099999999999465, 'distance': 5.8128370565900696, 'reward': -1.0033932785760786, 'reward_score': -0.7492617797851382, 'fitness': 1860632.4073777879}"
-0.658799,470,59.042783,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.0112010410853793, 'block_progress': 0.0, 'time': 5.009999999999946, 'distance': 6.814202669054794, 'reward': -1.0032079932803202, 'reward_score': -0.6587989589146024, 'fitness': 1951094.2268827108}"
-0.733856,467,59.713887,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.9361441476004466, 'block_progress': 0.0, 'time': 5.009999999999942, 'distance': 6.515644095881726, 'reward': -1.0032406906854536, 'reward_score': -0.733855852399534, 'fitness': 1876037.6319563515}"
-0.431732,465,60.386789,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.2382681710379466, 'block_progress': 0.0, 'time': 5.009999999999946, 'distance': 9.501867805935035, 'reward': -1.0025158982049847, 'reward_score': -0.4317318289620351, 'fitness': 2178158.669170141}"
-0.35534,478,61.09077,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.314660208565848, 'block_progress': 0.0, 'time': 5.009999999999941, 'distance': 10.373636145173805, 'reward': -1.0033333333333332, 'reward_score': -0.3553397914341323, 'fitness': 2254549.8349297033}"
