generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max,front0_size,best_rank,best_crowding,best_priority_score,best_scalar_fitness,best_obj_finished,best_obj_progress,best_obj_neg_crashes,best_obj_neg_time,mean_obj_finished,mean_obj_progress,mean_obj_neg_crashes,mean_obj_neg_time
211,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,132.68999999999926,28151.78999999992,13269,2815179,4.970854100014549,1009.1938260000315,6.904761904761905,8.437524295988537,8.437524295988537,8.39980628031339,2.7643749999999847,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.714285714285714,6.904761904761905,3.2905416574012505,8.571428571428571,10.28571428571431,14.285714285714285,4.225414821079799,4.757920401436942,6.310725893293108,8.108681270054408,8.437524295988537,2.883690246436167,9.85391480582101,12.122600827898314,14.961700439453123,4.225414821079799,4.757920401436942,6.310725893293108,8.108681270054408,8.437524295988537,2.883690246436167,9.85391480582101,12.122600827898314,14.961700439453123,1.6800000000000013,1.9300000000000015,2.52749999999999,2.814999999999984,2.7643749999999847,0.5572361343048277,3.0124999999999797,3.3889999999999745,3.8599999999999617,33.519088707864285,39.54873778969049,56.04637875594199,75.9312664270401,74.26567514644314,24.611640487027515,84.71646901778877,102.91373077183975,126.55288702994585,4.198581301991091,4.727180852699152,6.2760948469143525,8.070605989360299,8.39980628031339,2.8783026311440736,9.812800952694127,12.078577754619644,14.912973886566093,4198581.301991091,4727180.852699152,6276094.846914352,8070605.9893603,8399806.28031339,2878302.6311440733,9812800.952694127,12078577.754619643,14912973.886566093,168.0,193.0,252.75,281.5,276.4375,55.72361343048385,301.25,338.90000000000026,386.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.08437524295988537,-1.0,-0.09214583333333282
212,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,129.9099999999993,28281.69999999992,12991,2828170,4.583130199986044,1013.8917506000143,6.785714285714285,8.409126372564407,8.409126372564407,8.371988485960154,2.7064583333333183,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.785714285714285,3.4809979802889153,8.571428571428571,10.28571428571431,14.285714285714285,4.219240461077009,4.840406145368304,5.272069658551898,8.373947143554688,8.409126372564407,3.0802503027433508,10.082286425999232,12.234182902744854,14.961700439453123,4.219240461077009,4.840406145368304,5.272069658551898,8.373947143554688,8.409126372564407,3.0802503027433508,10.082286425999232,12.234182902744854,14.961700439453123,1.6800000000000013,1.8860000000000015,2.0350000000000006,2.869999999999983,2.7064583333333183,0.6278949274604311,3.047499999999979,3.465999999999972,3.8799999999999613,33.51900374144316,40.14612338766456,45.23541655018926,78.34266765415668,73.30327091940369,26.633057092249494,86.3146410509944,106.59624244868766,127.7432084530592,4.192406942073267,4.8115059992449165,5.2415991593973,8.335269237231955,8.371988485960154,3.074045710790034,10.041725111358183,12.189416306502405,14.912973886566093,4192406.942073267,4811505.999244916,5241599.159397299,8335269.237231957,8371988.485960153,3074045.710790034,10041725.111358183,12189416.306502406,14912973.886566093,168.0,188.6,203.5,287.0,270.6458333333333,62.78949274604435,304.75,346.60000000000025,388.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.08409126372564407,-1.0,-0.09021527777777731
213,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,129.2599999999993,28410.95999999992,12926,2841096,4.941600700025447,1018.9508282000315,6.726190476190477,8.2741569905054,8.2741569905054,8.23715525483574,2.6929166666666524,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.726190476190477,3.711060107325318,8.571428571428571,12.285714285714297,14.285714285714285,3.8450895036969865,4.6169264657156805,5.216102600097656,7.910028185163226,8.2741569905054,3.3575419360990546,9.890582902090891,14.249374934605191,14.961700439453123,3.8450895036969865,4.6169264657156805,5.216102600097656,7.910028185163226,8.2741569905054,3.3575419360990546,9.890582902090891,14.249374934605191,14.961700439453123,1.5500000000000012,1.8170000000000015,2.007500000000001,2.804999999999984,2.6929166666666524,0.7078663902099529,3.047499999999979,3.8329999999999624,3.93999999999996,29.60312133282423,37.865444724261764,44.2756189443171,75.49987343326211,72.56900299402575,29.673282264394786,85.6376767680049,123.94802787899971,128.0356293991208,3.8195599005756535,4.588718600270956,5.185983324478712,7.871752028333127,8.23715525483574,3.350568556106596,9.849648748763913,14.20000009875662,14.912973886566093,3819559.9005756536,4588718.600270956,5185983.324478712,7871752.028333127,8237155.25483574,3350568.556106596,9849648.748763913,14200000.09875662,14912973.886566093,155.0,181.7,200.75,280.5,269.2916666666667,70.78663902099667,304.75,383.3,394.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.08274156990505399,-1.0,-0.08976388888888842
214,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,124.81999999999942,28535.77999999992,12482,2853578,4.471407299977727,1023.5413638000027,6.25,7.802594502766927,7.802594502766927,7.7665213948306,2.600416666666655,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.25,3.433342414623747,8.571428571428571,11.428571428571429,14.285714285714285,3.487330845424107,4.709717341831752,5.270414352416992,7.364939280918667,7.802594502766927,3.099416315031344,9.034889766148158,14.095758165631974,14.961700439453123,3.487330845424107,4.709717341831752,5.270414352416992,7.364939280918667,7.802594502766927,3.099416315031344,9.034889766148158,14.095758165631974,14.961700439453123,1.420000000000001,1.8510000000000015,2.025000000000001,2.719999999999986,2.600416666666655,0.6453647493644242,2.947499999999981,3.794999999999963,3.8599999999999617,25.894399292767048,38.97943577170372,44.885435573756695,71.85092022642493,68.94126966005813,27.373336401546712,81.71659084782004,123.22483133152129,126.55288702994585,3.4631049510248144,4.68116836239598,5.240119466981418,7.32766742999844,7.7665213948306,3.09306854398977,8.99480561134803,14.04762465661099,14.912973886566093,3463104.9510248145,4681168.36239598,5240119.466981418,7327667.429998441,7766521.394830599,3093068.5439897696,8994805.61134803,14047624.65661099,14912973.886566093,142.0,185.1,202.5,272.0,260.0416666666667,64.53647493644367,294.75,379.5,386.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.07802594502766928,-1.0,-0.08668055555555514
215,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,135.29999999999922,28671.079999999918,13530,2867108,4.108537400024943,1027.756541299983,7.440476190476191,8.87372987610953,8.87372987610953,8.835464356595464,2.8187499999999837,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,7.142857142857142,7.440476190476191,3.722499312798707,8.571428571428571,14.285714285714285,14.285714285714285,4.281534467424665,5.205624171665737,6.057218824114118,8.517614092145646,8.87372987610953,3.194876223081802,10.044474601745605,14.683655875069755,14.961700439453123,4.281534467424665,5.205624171665737,6.057218824114118,8.517614092145646,8.87372987610953,3.194876223081802,10.044474601745605,14.683655875069755,14.961700439453123,1.7000000000000013,2.014000000000001,2.252499999999996,2.8899999999999824,2.8187499999999837,0.6215860928570696,3.0599999999999787,3.839999999999962,3.889999999999961,34.139657244086266,44.501836587488654,53.134080393239856,79.22094336152077,78.01951406771938,27.15988953729888,86.88875666633248,125.37467294633389,127.8313017860055,4.2545003277674205,5.17543966982915,6.024640690033725,8.478885971093266,8.835464356595464,3.1887352608965087,10.00378771298894,14.635200739265269,14.912973886566093,4254500.327767421,5175439.66982915,6024640.690033725,8478885.971093265,8835464.356595464,3188735.2608965086,10003787.71298894,14635200.739265269,14912973.886566093,170.0,201.4,225.25,289.0,281.875,62.15860928570823,306.0,384.0,389.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.08873729876109532,-1.0,-0.09395833333333277
216,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,129.8299999999993,28800.909999999916,12983,2880091,3.2416691999533214,1031.0916158999898,6.845238095238095,8.319877896990095,8.319877896990095,8.282756647015857,2.7047916666666523,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.845238095238095,3.6299764496403153,8.571428571428571,14.285714285714285,14.285714285714285,3.9965220860072543,4.664314270019531,5.469293594360352,8.143013545445035,8.319877896990095,3.2270389826694816,9.428956168038505,14.647984095982142,14.961700439453123,3.9965220860072543,4.664314270019531,5.469293594360352,8.143013545445035,8.319877896990095,3.2270389826694816,9.428956168038505,14.647984095982142,14.961700439453123,1.6000000000000012,1.8240000000000014,2.0899999999999994,2.8299999999999836,2.7047916666666523,0.6604228114855958,3.00249999999998,3.8329999999999624,3.8599999999999617,31.084737606346607,38.11106330305338,47.18254200182855,76.58679547533393,73.33330757248525,28.126244547311106,82.9006145875901,125.23565904200078,126.55288702994585,3.970491001269648,4.6360361589562284,5.438271142988878,8.104536516118927,8.282756647015857,3.2205490384176882,9.388897151454351,14.599418274719941,14.912973886566093,3970491.001269648,4636036.158956228,5438271.142988877,8104536.516118927,8282756.647015856,3220549.0384176886,9388897.151454352,14599418.274719942,14912973.886566093,160.0,182.4,209.0,283.0,270.4791666666667,66.04228114856085,300.25,383.3,386.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.08319877896990095,-1.0,-0.09015972222222174
217,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,132.62999999999926,28933.539999999917,13263,2893354,4.77371249999851,1035.9595242000069,6.904761904761905,8.350442477634976,8.350442477634976,8.312738136264654,2.7631249999999845,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.904761904761905,3.634366076779463,8.571428571428571,14.285714285714285,14.285714285714285,3.5177666800362726,4.778181348528181,5.627036775861467,8.02483422415597,8.350442477634976,3.2337482706752616,9.702360970633372,14.626522609165736,14.961700439453123,3.5177666800362726,4.778181348528181,5.627036775861467,8.02483422415597,8.350442477634976,3.2337482706752616,9.702360970633372,14.626522609165736,14.961700439453123,1.430000000000001,1.8710000000000016,2.1424999999999983,2.804999999999984,2.7631249999999845,0.8267838196136716,2.99999999999998,3.8429999999999622,6.249999999999911,26.171978153288364,39.64036341905594,49.07077524997294,75.50303719565272,73.09137032258634,28.109726046486433,84.1487269103527,125.23565904200078,128.69940277934074,3.4934405080581192,4.749431708164763,5.595487431529033,7.98660827754377,8.312738136264654,3.226920055393238,9.66238144231315,14.577745666238057,14.912973886566093,3493440.508058119,4749431.708164762,5595487.431529033,7986608.27754377,8312738.136264652,3226920.055393238,9662381.44231315,14577745.666238056,14912973.886566093,143.0,187.1,214.25,280.5,276.3125,82.67838196136884,300.0,384.3,625.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.08350442477634974,-1.0,-0.09210416666666614
218,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,125.3499999999994,29058.889999999916,12535,2905889,4.569625799951609,1040.641723799985,6.3690476190476195,7.881136792046683,7.881136792046683,7.844953179240485,2.611458333333321,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.3690476190476195,3.207112807862903,8.571428571428571,8.571428571428571,14.285714285714285,3.8386917114257812,4.814596448625838,5.449891771589007,7.901145390101842,7.881136792046683,2.8562679493856393,9.42619528089251,10.965938023158483,14.961700439453123,3.8386917114257812,4.814596448625838,5.449891771589007,7.901145390101842,7.881136792046683,2.8562679493856393,9.42619528089251,10.965938023158483,14.961700439453123,1.5500000000000012,1.8770000000000016,2.0774999999999997,2.7949999999999844,2.611458333333321,0.5837914495752817,2.9374999999999813,3.198999999999976,3.8599999999999617,29.60309176146984,39.83873243406415,46.73548396863043,75.06438559666276,69.02947286485384,24.634550891900687,81.3349741064012,92.39342323839665,126.55288702994585,3.8131621083340197,4.785786609893403,5.419070036105038,7.863120325716245,7.844953179240485,2.850525357369071,9.386312037219035,10.923855629735245,14.912973886566093,3813162.10833402,4785786.609893404,5419070.036105038,7863120.325716245,7844953.179240485,2850525.3573690704,9386312.037219035,10923855.629735244,14912973.886566093,155.0,187.7,207.75,279.5,261.1458333333333,58.37914495752933,293.75,319.90000000000003,386.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.07881136792046683,-1.0,-0.08704861111111069
219,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,121.24999999999946,29180.139999999916,12125,2918014,4.344730300013907,1045.1173366000294,6.25,7.587714138485135,7.587714138485135,7.552387797408703,2.5260416666666554,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.25,3.38344559312436,8.571428571428571,8.571428571428571,14.285714285714285,3.6540385654994423,4.306656973702567,4.884157180786133,7.142857142857142,7.587714138485135,3.0216812854467654,9.354912212916783,10.414960861206058,14.961700439453123,3.6540385654994423,4.306656973702567,4.884157180786133,7.142857142857142,7.587714138485135,3.0216812854467654,9.354912212916783,10.414960861206058,14.961700439453123,1.480000000000001,1.7070000000000014,1.9050000000000016,2.619999999999988,2.5260416666666554,0.6475072058264734,2.952499999999981,3.128999999999978,3.8599999999999617,27.580064341425896,34.357944179326296,40.77442189119756,67.65151440352201,65.92440976575017,26.672072932130924,82.00635737553239,89.53955391645434,126.55288702994585,3.6292109854351007,4.279552615758387,4.855066406364243,7.107041349863151,7.552387797408703,3.015302306518561,9.315657140689737,10.373581321652141,14.912973886566093,3629210.9854351007,4279552.615758387,4855066.406364242,7107041.34986315,7552387.797408703,3015302.3065185603,9315657.140689738,10373581.321652142,14912973.886566093,148.0,170.7,190.5,262.0,252.60416666666666,64.75072058264851,295.25,312.90000000000003,386.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.07587714138485137,-1.0,-0.0842013888888885
220,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,132.57999999999925,29312.719999999914,13258,2931272,4.888730999955442,1050.1265270999866,6.904761904761905,8.358485301335653,8.358485301335653,8.320791318236326,2.7620833333333175,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.904761904761905,3.587266469837943,8.571428571428571,14.285714285714285,14.285714285714285,3.7099293300083707,4.420266287667411,5.494587762015207,8.18202563694545,8.358485301335653,3.1973466009742113,9.831224850245885,14.455194200788226,14.961700439453123,3.7099293300083707,4.420266287667411,5.494587762015207,8.18202563694545,8.358485301335653,3.1973466009742113,9.831224850245885,14.455194200788226,14.961700439453123,1.500000000000001,1.7450000000000014,2.0974999999999993,2.8299999999999836,2.7620833333333175,0.8288771479470659,3.047499999999979,3.839999999999962,6.149999999999913,28.152013443410397,35.55651465207338,47.44941666908562,76.58411936461926,73.14976599288639,28.114602471514466,84.26663814065978,125.14518699571491,128.8156207203865,3.6849011779949272,4.392780731152759,5.463615491448276,8.143649052826087,8.320791318236326,3.190435517349974,9.783190359628431,14.406246374286935,14.912973886566093,3684901.1779949274,4392780.731152759,5463615.491448276,8143649.052826086,8320791.318236326,3190435.517349974,9783190.359628431,14406246.374286935,14912973.886566093,150.0,174.5,209.75,283.0,276.2083333333333,82.88771479470819,304.75,384.0,615.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.08358485301335654,-1.0,-0.09206944444444391
221,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,125.35999999999939,29438.079999999914,12536,2943808,6.104621900012717,1056.3840943000396,6.428571428571428,7.918966327394759,7.918966327394759,7.882780354073173,2.611666666666654,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.428571428571428,3.2208926805877813,8.571428571428571,8.571428571428571,14.285714285714285,3.7596184866768976,4.271705082484654,5.442756925310407,7.972566059657505,7.918966327394759,2.9472730011821104,9.541444778442383,11.232738494873049,14.961700439453123,3.7596184866768976,4.271705082484654,5.442756925310407,7.972566059657505,7.918966327394759,2.9472730011821104,9.541444778442383,11.232738494873049,14.961700439453123,1.5200000000000011,1.6930000000000014,2.0824999999999996,2.7999999999999843,2.611666666666654,0.6263995441320777,2.952499999999981,3.244999999999975,3.8599999999999617,28.728936202824116,33.931947241723535,46.918912718072534,75.1781918592751,69.30665491800755,25.876978259867577,82.00843850709498,95.55617109388115,126.55288702994585,3.7343897577406944,4.244741150537413,5.411885006397689,7.934591313890053,7.882780354073173,2.9411238564381947,9.501837770407056,11.190192938701955,14.912973886566093,3734389.7577406946,4244741.150537413,5411885.00639769,7934591.313890053,7882780.354073173,2941123.856438195,9501837.770407055,11190192.938701954,14912973.886566093,152.0,169.3,208.25,280.0,261.1666666666667,62.6399544132089,295.25,324.5,386.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.07918966327394757,-1.0,-0.08705555555555512
222,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,120.84999999999945,29558.929999999913,12085,2955893,5.387600299960468,1061.9308787999908,6.19047619047619,7.591848714011056,7.591848714011056,7.5566057967209135,2.517708333333322,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.19047619047619,3.5634832254989917,8.571428571428571,10.28571428571431,14.285714285714285,3.5050909859793524,4.303049360002791,4.58897590637207,7.172598157610212,7.591848714011056,3.2597142935793615,9.666486467633929,11.837253843035032,14.961700439453123,3.5050909859793524,4.303049360002791,4.58897590637207,7.172598157610212,7.591848714011056,3.2597142935793615,9.666486467633929,11.837253843035032,14.961700439453123,1.430000000000001,1.7140000000000013,1.8050000000000015,2.6399999999999877,2.517708333333322,0.702119527998762,3.0199999999999796,3.3889999999999745,3.8599999999999617,26.171945177018642,34.5773015588522,37.476079335436225,68.48325441032648,65.83395681002487,28.9181346265277,83.25240665115416,102.88628045842066,126.55288702994585,3.480764814034176,4.275874782701232,4.560888430292735,7.136129674355802,7.5566057967209135,3.252794270422457,9.624978215227276,11.793622584948798,14.912973886566093,3480764.8140341756,4275874.782701232,4560888.430292735,7136129.674355801,7556605.796720912,3252794.270422457,9624978.215227276,11793622.584948797,14912973.886566093,143.0,171.4,180.5,264.0,251.77083333333334,70.21195279987747,302.0,338.90000000000026,386.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.07591848714011057,-1.0,-0.08392361111111073
223,0.0048330337727864586,14.285714285714285,14.961700439453123,14.961700439453123,3.8599999999999617,0,1,126.55288702994585,386,14.912973886566093,"[0.0, 0.14961700439453124, -1.0, -0.1286666666666654]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,122.75999999999942,29681.68999999991,12276,2968169,5.3410752000054345,1067.4313531999942,6.13095238095238,7.648737827936809,7.648737827936809,7.613095618804436,2.557499999999988,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.13095238095238,3.298607381547002,8.571428571428571,8.571428571428571,14.285714285714285,3.5381698608398438,4.423521859305246,5.2746091570172995,7.319229670933314,7.648737827936809,2.9817434414098636,9.22271796635219,11.142329352242607,14.961700439453123,3.5381698608398438,4.423521859305246,5.2746091570172995,7.319229670933314,7.648737827936809,2.9817434414098636,9.22271796635219,11.142329352242607,14.961700439453123,1.440000000000001,1.7480000000000013,2.0250000000000004,2.6949999999999865,2.557499999999988,0.637699315247125,2.9224999999999817,3.252999999999975,3.8599999999999617,26.45109622180462,35.65011584162712,44.89602390676737,70.67010023444891,67.20913237209122,26.281981211234132,80.66419032774866,95.93576469123364,126.55288702994585,3.513743409743622,4.396006209189404,5.244314261107806,7.282209000833079,7.613095618804436,2.9755000147171753,9.183336967521676,11.099703416477917,14.912973886566093,3513743.409743622,4396006.209189404,5244314.261107806,7282209.000833079,7613095.618804436,2975500.0147171747,9183336.967521675,11099703.416477917,14912973.886566093,144.0,174.8,202.5,269.5,255.75,63.76993152471364,292.25,325.3,386.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,inf,0.0048330337727864586,14912973.886566093,0.0,0.14961700439453124,-1.0,-0.1286666666666654,0.0,0.07648737827936808,-1.0,-0.0852499999999996
