timestamp_utc,generation,individual_index,finished,crashes,timeout,progress,discrete_progress,dense_progress,ranking_progress,distance,time,reward,fitness,ranking_key,selection_mode,selection_rank,selection_crowding,selection_objectives,selection_objective_names,evaluation_steps,evaluation_terminated,evaluation_truncated,evaluation_valid
2026-05-04T00:25:20Z,1,10,0,1,0,5.714285714285714,5.714285714285714,6.970906938825334,6.970906938825334,62.45619583129883,3.0,6970903938824.334,6970903938824.334,"[0.0, 6.970906938825334, -3.0, -1.0]",lexicographic,10,0.0,"[0.0, 6.970906938825334, -3.0, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",341,1,0,1
2026-05-04T00:25:20Z,1,11,0,1,0,5.714285714285714,5.714285714285714,6.82478768484933,6.82478768484933,61.190673828125,3.049999952316284,6824784634848.378,6824784634848.378,"[0.0, 6.82478768484933, -3.049999952316284, -1.0]",lexicographic,11,0.0,"[0.0, 6.82478768484933, -3.049999952316284, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",273,1,0,1
2026-05-04T00:25:20Z,1,12,0,1,0,5.714285714285714,5.714285714285714,6.790749686104911,6.790749686104911,60.838172912597656,9.390000343322754,6790740296103.566,6790740296103.566,"[0.0, 6.790749686104911, -9.390000343322754, -1.0]",lexicographic,12,0.0,"[0.0, 6.790749686104911, -9.390000343322754, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",1073,1,0,1
2026-05-04T00:25:20Z,1,13,0,1,0,5.714285714285714,5.714285714285714,5.767146519252233,5.767146519252233,48.59754943847656,4.489999771118164,5767142029251.461,5767142029251.461,"[0.0, 5.767146519252233, -4.489999771118164, -1.0]",lexicographic,13,0.0,"[0.0, 5.767146519252233, -4.489999771118164, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",529,1,0,1
2026-05-04T00:25:20Z,1,14,0,1,0,2.857142857142857,2.857142857142857,5.467665536063058,5.467665536063058,47.0672721862793,6.550000190734863,5467658986061.868,5467658986061.868,"[0.0, 5.467665536063058, -6.550000190734863, -1.0]",lexicographic,14,0.0,"[0.0, 5.467665536063058, -6.550000190734863, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",757,1,0,1
2026-05-04T00:25:20Z,1,15,0,1,0,2.857142857142857,2.857142857142857,4.8072596958705365,4.8072596958705365,39.766510009765625,2.3299999237060547,4807257365869.612,4807257365869.612,"[0.0, 4.8072596958705365, -2.3299999237060547, -1.0]",lexicographic,15,0.0,"[0.0, 4.8072596958705365, -2.3299999237060547, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",271,1,0,1
2026-05-04T00:25:20Z,1,16,0,1,0,2.857142857142857,2.857142857142857,4.6700014386858255,4.6700014386858255,39.72040939331055,5.320000171661377,4669996118684.653,4669996118684.653,"[0.0, 4.6700014386858255, -5.320000171661377, -1.0]",lexicographic,16,0.0,"[0.0, 4.6700014386858255, -5.320000171661377, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",618,1,0,1
2026-05-04T00:25:20Z,1,17,0,1,0,2.857142857142857,2.857142857142857,4.381435939243861,4.381435939243861,37.18846130371094,5.050000190734863,4381430889242.6704,4381430889242.6704,"[0.0, 4.381435939243861, -5.050000190734863, -1.0]",lexicographic,17,0.0,"[0.0, 4.381435939243861, -5.050000190734863, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",522,1,0,1
2026-05-04T00:25:20Z,1,18,0,1,0,2.857142857142857,2.857142857142857,4.10606929234096,4.10606929234096,33.712162017822266,4.78000020980835,4106064512339.75,4106064512339.75,"[0.0, 4.10606929234096, -4.78000020980835, -1.0]",lexicographic,18,0.0,"[0.0, 4.10606929234096, -4.78000020980835, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",542,1,0,1
2026-05-04T00:25:20Z,1,19,0,1,0,2.857142857142857,2.857142857142857,3.1971631731305803,3.1971631731305803,20.515058517456055,3.5,3197159673129.58,3197159673129.58,"[0.0, 3.1971631731305803, -3.5, -1.0]",lexicographic,19,0.0,"[0.0, 3.1971631731305803, -3.5, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",399,1,0,1
2026-05-04T00:25:20Z,1,20,0,1,0,0.0,0.0,2.707486833844866,2.707486833844866,18.621105194091797,2.7899999618530273,2707484043843.904,2707484043843.904,"[0.0, 2.707486833844866, -2.7899999618530273, -1.0]",lexicographic,20,0.0,"[0.0, 2.707486833844866, -2.7899999618530273, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",331,1,0,1
2026-05-04T00:25:20Z,1,21,0,1,0,0.0,0.0,2.469455174037388,2.469455174037388,17.704322814941406,3.059999942779541,2469452114036.4453,2469452114036.4453,"[0.0, 2.469455174037388, -3.059999942779541, -1.0]",lexicographic,21,0.0,"[0.0, 2.469455174037388, -3.059999942779541, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",367,1,0,1
2026-05-04T00:25:20Z,1,22,0,1,0,0.0,0.0,1.851250784737723,1.851250784737723,4.7355475425720215,2.009999990463257,1851248774736.7327,1851248774736.7327,"[0.0, 1.851250784737723, -2.009999990463257, -1.0]",lexicographic,22,0.0,"[0.0, 1.851250784737723, -2.009999990463257, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",227,1,0,1
2026-05-04T00:25:20Z,1,23,0,1,0,0.0,0.0,1.482592991420201,1.482592991420201,0.6142642498016357,2.009999990463257,1482590981419.2104,1482590981419.2104,"[0.0, 1.482592991420201, -2.009999990463257, -1.0]",lexicographic,23,0.0,"[0.0, 1.482592991420201, -2.009999990463257, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",241,1,0,1
2026-05-04T00:25:20Z,1,24,0,1,0,0.0,0.0,1.453841073172433,1.453841073172433,0.29577723145484924,2.009999990463257,1453839063171.4424,1453839063171.4424,"[0.0, 1.453841073172433, -2.009999990463257, -1.0]",lexicographic,24,0.0,"[0.0, 1.453841073172433, -2.009999990463257, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",227,1,0,1
2026-05-04T00:25:20Z,1,25,0,1,0,0.0,0.0,1.4370019095284596,1.4370019095284596,0.30584079027175903,2.009999990463257,1436999899527.4692,1436999899527.4692,"[0.0, 1.4370019095284596, -2.009999990463257, -1.0]",lexicographic,25,0.0,"[0.0, 1.4370019095284596, -2.009999990463257, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",235,1,0,1
2026-05-04T00:25:20Z,1,26,0,1,0,0.0,0.0,1.4324133736746654,1.4324133736746654,0.06493165343999863,2.009999990463257,1432411363673.6748,1432411363673.6748,"[0.0, 1.4324133736746654, -2.009999990463257, -1.0]",lexicographic,26,0.0,"[0.0, 1.4324133736746654, -2.009999990463257, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",232,1,0,1
2026-05-04T00:25:20Z,1,27,0,1,0,0.0,0.0,1.4285714285714286,1.4285714285714286,0.027308350428938866,2.009999990463257,1428569418570.4382,1428569418570.4382,"[0.0, 1.4285714285714286, -2.009999990463257, -1.0]",lexicographic,27,0.0,"[0.0, 1.4285714285714286, -2.009999990463257, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",228,1,0,1
2026-05-04T00:25:20Z,1,28,0,1,0,0.0,0.0,1.4285714285714286,1.4285714285714286,0.025882620364427567,2.009999990463257,1428569418570.4382,1428569418570.4382,"[0.0, 1.4285714285714286, -2.009999990463257, -1.0]",lexicographic,28,0.0,"[0.0, 1.4285714285714286, -2.009999990463257, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",232,1,0,1
2026-05-04T00:25:20Z,1,29,0,1,0,0.0,0.0,1.4285714285714286,1.4285714285714286,0.026608042418956757,2.009999990463257,1428569418570.4382,1428569418570.4382,"[0.0, 1.4285714285714286, -2.009999990463257, -1.0]",lexicographic,29,0.0,"[0.0, 1.4285714285714286, -2.009999990463257, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",237,1,0,1
2026-05-04T00:25:20Z,1,30,0,1,0,0.0,0.0,1.4285714285714286,1.4285714285714286,0.02830350399017334,2.009999990463257,1428569418570.4382,1428569418570.4382,"[0.0, 1.4285714285714286, -2.009999990463257, -1.0]",lexicographic,30,0.0,"[0.0, 1.4285714285714286, -2.009999990463257, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",234,1,0,1
2026-05-04T00:25:20Z,1,31,0,1,0,0.0,0.0,1.4285714285714286,1.4285714285714286,0.02600116655230522,2.009999990463257,1428569418570.4382,1428569418570.4382,"[0.0, 1.4285714285714286, -2.009999990463257, -1.0]",lexicographic,31,0.0,"[0.0, 1.4285714285714286, -2.009999990463257, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",238,1,0,1
2026-05-04T00:25:20Z,1,32,0,1,0,0.0,0.0,1.4285714285714286,1.4285714285714286,0.028157824650406837,2.009999990463257,1428569418570.4382,1428569418570.4382,"[0.0, 1.4285714285714286, -2.009999990463257, -1.0]",lexicographic,32,0.0,"[0.0, 1.4285714285714286, -2.009999990463257, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",234,1,0,1
2026-05-04T00:25:20Z,1,33,0,1,0,0.0,0.0,1.4250019618443082,1.4250019618443082,0.06380722671747208,2.009999990463257,1424999951843.3176,1424999951843.3176,"[0.0, 1.4250019618443082, -2.009999990463257, -1.0]",lexicographic,33,0.0,"[0.0, 1.4250019618443082, -2.009999990463257, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",236,1,0,1
