generation,rank,original_index,cached,evaluation_context,mirrored,evaluate_both_mirrors,is_elite,is_parent,fitness,ranking_key,ranking_progress,progress,dense_progress,time,finished,crashes,timeout,distance,reward,steps,physics_tick_mean,physics_hz_mean,physics_delay_norm_mean,terminated,truncated
1,32,0,0,both=0;mirror=0,0,0,0,0,1883256534362.8394,"[0.0, 1.8832615443638394, -5.009999999999942, -1.0]",1.8832615443638394,0.0,1.8832615443638394,5.009999999999942,0,1,0,5.153308754510363,1883256.5343628393,470,1.0659574468085107,96.70212765957447,0.03297872340425532,1,0
1,33,12,0,both=0;mirror=0,0,0,0,0,1883245635227.7944,"[0.0, 1.8832506452287945, -5.009999999999942, -1.0]",1.8832506452287945,0.0,1.8832506452287945,5.009999999999942,0,1,0,5.147996656713076,1883245.6352277945,475,1.0547368421052632,97.26315789473684,0.02736842105263158,1,0
1,34,7,0,both=0;mirror=0,0,0,0,0,1882700678475.5623,"[0.0, 1.8827056884765623, -5.009999999999943, -1.0]",1.8827056884765623,0.0,1.8827056884765623,5.009999999999943,0,1,0,5.153529247836559,1882700.6784755623,466,1.0751072961373391,96.24463519313305,0.03755364806866953,1,0
1,35,44,0,both=0;mirror=0,0,0,0,0,1882504494044.7588,"[0.0, 1.882509504045759, -5.009999999999944, -1.0]",1.882509504045759,0.0,1.882509504045759,5.009999999999944,0,1,0,5.1521158155519515,1882504.4940447588,468,1.0705128205128205,96.47435897435898,0.035256410256410256,1,0
1,36,32,0,both=0;mirror=0,0,0,0,0,1882422750531.9243,"[0.0, 1.8824277605329243, -5.009999999999943, -1.0]",1.8824277605329243,0.0,1.8824277605329243,5.009999999999943,0,1,0,5.150298245192971,1882422.7505319244,462,1.0844155844155845,95.94155844155844,0.040584415584415584,1,0
1,37,24,0,both=0;mirror=0,0,0,0,0,1882123024318.1963,"[0.0, 1.8821280343191964, -5.009999999999942, -1.0]",1.8821280343191964,0.0,1.8821280343191964,5.009999999999942,0,1,0,5.159205577059765,1882123.0243181963,473,1.0591966173361522,97.19873150105708,0.028012684989429177,1,0
1,38,25,0,both=0;mirror=0,0,0,0,0,1881245643947.1025,"[0.0, 1.8812506539481026, -5.009999999999943, -1.0]",1.8812506539481026,0.0,1.8812506539481026,5.009999999999943,0,1,0,5.150245827964682,1881245.6439471026,472,1.0614406779661016,97.08686440677967,0.02913135593220339,1,0
1,39,18,0,both=0;mirror=0,0,0,0,0,660607913757.3705,"[0.0, 0.6606129237583704, -5.00999999999994, -1.0]",0.6606129237583704,0.0,0.6606129237583704,5.00999999999994,0,1,0,11.445163278956898,660607.9137573704,472,1.0614406779661016,96.92796610169492,0.03072033898305085,1,0
1,40,45,0,both=0;mirror=0,0,0,0,0,-5010000.999999942,"[0.0, 0.0, -5.009999999999942, -1.0]",0.0,0.0,0.0,5.009999999999942,0,1,0,26.335519273445243,-5.010000999999942,473,1.0591966173361522,97.04016913319239,0.02959830866807611,1,0
1,41,21,0,both=0;mirror=0,0,0,0,0,-5740000.999999926,"[0.0, 0.0, -5.7399999999999265, -1.0]",0.0,0.0,0.0,5.7399999999999265,0,1,0,48.561407146276906,-5.740000999999927,545,1.0532110091743119,97.4770642201835,0.02522935779816514,1,0
1,42,2,0,both=0;mirror=0,0,0,0,0,-30000000.000001557,"[0.0, 0.0, -30.000000000001556, -0.0]",0.0,0.0,0.0,30.000000000001556,0,0,1,293.0404685495887,-30.000000000001556,2807,1.0687566797292483,96.62747892174328,0.03372521078256739,0,1
1,43,4,0,both=0;mirror=0,0,0,0,0,-30000000.000001572,"[0.0, 0.0, -30.00000000000157, -0.0]",0.0,0.0,0.0,30.00000000000157,0,0,1,293.5986413450446,-30.00000000000157,2804,1.0699001426533523,96.57037565382788,0.03429624346172135,0,1
1,44,6,0,both=0;mirror=0,0,0,0,0,-30000000.000001594,"[0.0, 0.0, -30.000000000001595, -0.0]",0.0,0.0,0.0,30.000000000001595,0,0,1,293.5305833850289,-30.000000000001595,2810,1.0676156583629892,96.68446026097271,0.03315539739027284,0,1
1,45,26,0,both=0;mirror=0,0,0,0,0,-30000000.000001606,"[0.0, 0.0, -30.000000000001606, -0.0]",0.0,0.0,0.0,30.000000000001606,0,0,1,293.60017121979035,-30.000000000001606,2822,1.0630758327427356,96.89640916607605,0.031035908339239315,0,1
