#{"t_start": 1777982498.8602817, "env_id": "None"}
r,l,t,episode_metrics
4.249008,310,33.249983,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.379007611955916, 'block_progress': 5.714285714285714, 'time': 3.3899999999999775, 'distance': 56.44967097789049, 'reward': -0.9845432245163686, 'reward_score': 4.249007611955923, 'fitness': 6335051.162284938}"
4.434622,293,33.700206,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.4579554966517865, 'block_progress': 5.714285714285714, 'time': 3.0699999999999807, 'distance': 57.25879433006048, 'reward': -0.9808429681687132, 'reward_score': 4.434622163318459, 'fitness': 6417198.237857456}"
4.439401,290,34.121865,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.472734723772322, 'block_progress': 5.714285714285714, 'time': 3.099999999999982, 'distance': 57.442782677710056, 'reward': -0.9624543253580722, 'reward_score': 4.439401390438995, 'fitness': 6431677.280989644}"
4.413214,315,34.575428,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.513214111328125, 'block_progress': 5.714285714285714, 'time': 3.2999999999999767, 'distance': 57.81279829144478, 'reward': -0.9829900977725083, 'reward_score': 4.4132141113281325, 'fitness': 6470156.298529834}"
4.285129,306,35.014096,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.358462742396763, 'block_progress': 5.714285714285714, 'time': 3.219999999999978, 'distance': 56.20813612639904, 'reward': -0.9827503168015248, 'reward_score': 4.285129409063437, 'fitness': 6316206.534260636}"
4.371096,322,35.478693,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.484429495675223, 'block_progress': 5.714285714285714, 'time': 3.3399999999999754, 'distance': 57.541110552847385, 'reward': -0.9836331467401429, 'reward_score': 4.371096162341898, 'fitness': 6440971.95456467}"
4.320938,307,35.916714,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.414271763392858, 'block_progress': 5.714285714285714, 'time': 3.2799999999999794, 'distance': 56.798114985227585, 'reward': -0.9832571265811012, 'reward_score': 4.320938430059531, 'fitness': 6371414.965277872}"
4.316782,309,36.353398,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.403448922293527, 'block_progress': 5.714285714285714, 'time': 3.2599999999999763, 'distance': 56.70821925997734, 'reward': -0.9828920055571055, 'reward_score': 4.316782255626868, 'fitness': 6360792.214074267}"
4.303418,300,36.794405,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.376751491001674, 'block_progress': 5.714285714285714, 'time': 3.2199999999999784, 'distance': 56.39554838091135, 'reward': -0.982178112211681, 'reward_score': 4.3034181576683475, 'fitness': 6334495.095453293}"
4.396464,302,37.224463,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.479797363281251, 'block_progress': 5.714285714285714, 'time': 3.249999999999979, 'distance': 57.51177962124348, 'reward': -0.9815132649739571, 'reward_score': 4.396464029947925, 'fitness': 6437239.85150163}"
