#{"t_start": 1777460467.4057462, "env_id": "None"}
r,l,t,episode_metrics
1099.558797,4832,3814.691707,"{'term': 1.0, 'progress': 100.0, 'time': 44.79999923706055, 'distance': 1203.321533203125, 'fitness': 1099558796.6784668, 'fitness_delta_score': 1099.5587966784667, 'last_fitness_delta_score': 1099.5587966784667, 'last_fitness_delta_progress': 100.0, 'reward': 1000.0064966830444}"
53.835714,4692,3861.794667,"{'term': 0.0, 'progress': 54.285714285714285, 'time': 45.0, 'distance': 594.6743774414062, 'fitness': 53835714.28571428, 'fitness_delta_score': 53.83571428571428, 'last_fitness_delta_score': 53.83571428571428, 'last_fitness_delta_progress': 54.285714285714285, 'reward': -0.011899986267088991}"
73.835714,4719,3908.391266,"{'term': 0.0, 'progress': 74.28571428571429, 'time': 45.0, 'distance': 860.8303833007812, 'fitness': 73835714.2857143, 'fitness_delta_score': 73.8357142857143, 'last_fitness_delta_score': 73.8357142857143, 'last_fitness_delta_progress': 74.28571428571429, 'reward': -0.0036000061035110775}"
-985.714286,1421,3924.971161,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 14.979999542236328, 'distance': 140.22523498535156, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-985.714286,1354,3940.922001,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 14.329999923706055, 'distance': 141.7685089111328, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
73.835714,4729,3987.489753,"{'term': 0.0, 'progress': 74.28571428571429, 'time': 45.0, 'distance': 866.8180541992188, 'fitness': 73835714.2857143, 'fitness_delta_score': 73.8357142857143, 'last_fitness_delta_score': 73.8357142857143, 'last_fitness_delta_progress': 74.28571428571429, 'reward': -0.009199981689448578}"
50.978571,4677,4034.089324,"{'term': 0.0, 'progress': 51.42857142857142, 'time': 45.0, 'distance': 554.0342407226562, 'fitness': 50978571.428571425, 'fitness_delta_score': 50.97857142857143, 'last_fitness_delta_score': 50.97857142857143, 'last_fitness_delta_progress': 51.42857142857142, 'reward': -0.015000000000000568}"
-985.714286,1124,4047.679264,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 11.989999771118164, 'distance': 136.2164306640625, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-985.714286,1204,4062.118789,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 12.829999923706055, 'distance': 136.70799255371094, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-985.714286,1078,4075.277731,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 11.59000015258789, 'distance': 131.5221710205078, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-985.714286,1073,4088.465129,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 11.569999694824219, 'distance': 145.8154296875, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-985.714286,1296,4103.752035,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 13.65999984741211, 'distance': 141.76806640625, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-985.714286,1185,4118.130332,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 12.829999923706055, 'distance': 135.40084838867188, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-985.714286,1153,4132.028262,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 12.34000015258789, 'distance': 137.6256103515625, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-985.714286,1218,4146.513279,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 12.920000076293945, 'distance': 140.12770080566406, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
76.692857,4764,4193.089961,"{'term': 0.0, 'progress': 77.14285714285715, 'time': 45.0, 'distance': 901.31640625, 'fitness': 76692857.14285715, 'fitness_delta_score': 76.69285714285715, 'last_fitness_delta_score': 76.69285714285715, 'last_fitness_delta_progress': 77.14285714285715, 'reward': -0.015600013732907314}"
68.121429,4773,4239.689514,"{'term': 0.0, 'progress': 68.57142857142857, 'time': 45.0, 'distance': 779.35791015625, 'fitness': 68121428.57142857, 'fitness_delta_score': 68.12142857142857, 'last_fitness_delta_score': 68.12142857142857, 'last_fitness_delta_progress': 68.57142857142857, 'reward': -0.005200004577631034}"
68.121429,4727,4286.286553,"{'term': 0.0, 'progress': 68.57142857142857, 'time': 45.0, 'distance': 799.22314453125, 'fitness': 68121428.57142857, 'fitness_delta_score': 68.12142857142857, 'last_fitness_delta_score': 68.12142857142857, 'last_fitness_delta_progress': 68.57142857142857, 'reward': -0.009000015258791905}"
-982.857143,1383,4302.483077,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 14.59000015258789, 'distance': 150.28553771972656, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
-985.714286,1355,4318.452346,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 14.369999885559082, 'distance': 140.73684692382812, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
-985.714286,1177,4332.545827,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 12.460000038146973, 'distance': 145.05665588378906, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
82.407143,4811,4379.088659,"{'term': 0.0, 'progress': 82.85714285714286, 'time': 45.0, 'distance': 1013.0287475585938, 'fitness': 82407142.85714287, 'fitness_delta_score': 82.40714285714287, 'last_fitness_delta_score': 82.40714285714287, 'last_fitness_delta_progress': 82.85714285714286, 'reward': -0.004199981689453125}"
-985.714286,1309,4394.5121,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 13.819999694824219, 'distance': 141.50375366210938, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
79.55,4718,4441.08494,"{'term': 0.0, 'progress': 80.0, 'time': 45.0, 'distance': 929.3243408203125, 'fitness': 79550000.0, 'fitness_delta_score': 79.55, 'last_fitness_delta_score': 79.55, 'last_fitness_delta_progress': 80.0, 'reward': -0.020200004577645814}"
45.264286,4693,4487.68794,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.0, 'distance': 490.60076904296875, 'fitness': 45264285.71428572, 'fitness_delta_score': 45.26428571428572, 'last_fitness_delta_score': 45.26428571428572, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.037700004577637}"
48.121429,4680,4534.28344,"{'term': 0.0, 'progress': 48.57142857142857, 'time': 45.0, 'distance': 512.8484497070312, 'fitness': 48121428.57142857, 'fitness_delta_score': 48.12142857142857, 'last_fitness_delta_score': 48.12142857142857, 'last_fitness_delta_progress': 48.57142857142857, 'reward': -0.011500015258789631}"
45.264286,4663,4580.888862,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.0, 'distance': 483.011474609375, 'fitness': 45264285.71428572, 'fitness_delta_score': 45.26428571428572, 'last_fitness_delta_score': 45.26428571428572, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.026800003051754118}"
-982.857143,1343,4596.598813,"{'term': -1.0, 'progress': 17.142857142857142, 'time': 14.109999656677246, 'distance': 146.3897705078125, 'fitness': -982857142.8571428, 'fitness_delta_score': -982.8571428571428, 'last_fitness_delta_score': -982.8571428571428, 'last_fitness_delta_progress': 17.142857142857142, 'reward': -999.9999999999999}"
48.121429,4709,4643.187861,"{'term': 0.0, 'progress': 48.57142857142857, 'time': 45.0, 'distance': 513.8486328125, 'fitness': 48121428.57142857, 'fitness_delta_score': 48.12142857142857, 'last_fitness_delta_score': 48.12142857142857, 'last_fitness_delta_progress': 48.57142857142857, 'reward': -0.009799995422362429}"
-985.714286,1386,4659.353852,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 14.569999694824219, 'distance': 145.08570861816406, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
65.264286,4772,4705.983931,"{'term': 0.0, 'progress': 65.71428571428571, 'time': 45.0, 'distance': 715.29833984375, 'fitness': 65264285.71428571, 'fitness_delta_score': 65.2642857142857, 'last_fitness_delta_score': 65.2642857142857, 'last_fitness_delta_progress': 65.71428571428571, 'reward': -0.022400016784672516}"
45.264286,4689,4752.584929,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.0, 'distance': 489.85223388671875, 'fitness': 45264285.71428572, 'fitness_delta_score': 45.26428571428572, 'last_fitness_delta_score': 45.26428571428572, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.03830001831054375}"
70.978571,4766,4799.185782,"{'term': 0.0, 'progress': 71.42857142857143, 'time': 45.0, 'distance': 836.0198974609375, 'fitness': 70978571.42857143, 'fitness_delta_score': 70.97857142857143, 'last_fitness_delta_score': 70.97857142857143, 'last_fitness_delta_progress': 71.42857142857143, 'reward': -0.014199981689458241}"
42.407043,4703,4845.788682,"{'term': 0.0, 'progress': 42.857142857142854, 'time': 45.0099983215332, 'distance': 450.4308776855469, 'fitness': 42407042.87392752, 'fitness_delta_score': 42.407042873927516, 'last_fitness_delta_score': 42.407042873927516, 'last_fitness_delta_progress': 42.857142857142854, 'reward': -0.028099975585938353}"
-954.661914,3440,4885.007451,"{'term': -1.0, 'progress': 45.714285714285715, 'time': 37.619998931884766, 'distance': 471.9318542480469, 'fitness': -954661914.2750331, 'fitness_delta_score': -954.6619142750332, 'last_fitness_delta_score': -954.6619142750332, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -1000.0211999893189}"
48.121429,4694,4931.582442,"{'term': 0.0, 'progress': 48.57142857142857, 'time': 45.0, 'distance': 535.1078491210938, 'fitness': 48121428.57142857, 'fitness_delta_score': 48.12142857142857, 'last_fitness_delta_score': 48.12142857142857, 'last_fitness_delta_progress': 48.57142857142857, 'reward': -0.019700012207032103}"
70.978571,4780,4978.181981,"{'term': 0.0, 'progress': 71.42857142857143, 'time': 45.0, 'distance': 828.3878173828125, 'fitness': 70978571.42857143, 'fitness_delta_score': 70.97857142857143, 'last_fitness_delta_score': 70.97857142857143, 'last_fitness_delta_progress': 71.42857142857143, 'reward': -0.016699981689455967}"
-954.711414,4472,5022.352749,"{'term': -1.0, 'progress': 45.714285714285715, 'time': 42.56999969482422, 'distance': 468.81640625, 'fitness': -954711414.2826625, 'fitness_delta_score': -954.7114142826625, 'last_fitness_delta_score': -954.7114142826625, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -1000.021899986267}"
45.264286,4702,5068.981383,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.0, 'distance': 456.5193786621094, 'fitness': 45264285.71428572, 'fitness_delta_score': 45.26428571428572, 'last_fitness_delta_score': 45.26428571428572, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.001500015258784515}"
-954.720414,4490,5114.045462,"{'term': -1.0, 'progress': 45.714285714285715, 'time': 43.470001220703125, 'distance': 478.0290832519531, 'fitness': -954720414.2979213, 'fitness_delta_score': -954.7204142979213, 'last_fitness_delta_score': -954.7204142979213, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -1000.0262000274657}"
45.264286,4650,5160.681789,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.0, 'distance': 485.34234619140625, 'fitness': 45264285.71428572, 'fitness_delta_score': 45.26428571428572, 'last_fitness_delta_score': 45.26428571428572, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.032700004577634445}"
65.264286,4735,5207.277714,"{'term': 0.0, 'progress': 65.71428571428571, 'time': 45.0, 'distance': 712.1608276367188, 'fitness': 65264285.71428571, 'fitness_delta_score': 65.2642857142857, 'last_fitness_delta_score': 65.2642857142857, 'last_fitness_delta_progress': 65.71428571428571, 'reward': -0.017299995422362713}"
-954.725414,4584,5252.853757,"{'term': -1.0, 'progress': 45.714285714285715, 'time': 43.970001220703125, 'distance': 487.7300109863281, 'fitness': -954725414.2979213, 'fitness_delta_score': -954.7254142979212, 'last_fitness_delta_score': -954.7254142979212, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -1000.0381999969482}"
45.264286,4700,5299.472219,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.0, 'distance': 473.2524108886719, 'fitness': 45264285.71428572, 'fitness_delta_score': 45.26428571428572, 'last_fitness_delta_score': 45.26428571428572, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.021399993896480396}"
-954.688614,4211,5341.368327,"{'term': -1.0, 'progress': 45.714285714285715, 'time': 40.290000915527344, 'distance': 480.22406005859375, 'fitness': -954688614.2948695, 'fitness_delta_score': -954.6886142948696, 'last_fitness_delta_score': -954.6886142948696, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -1000.0240000152588}"
45.264286,4692,5387.975794,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.0, 'distance': 457.2509460449219, 'fitness': 45264285.71428572, 'fitness_delta_score': 45.26428571428572, 'last_fitness_delta_score': 45.26428571428572, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.007000007629393679}"
-985.714286,1480,5405.026315,"{'term': -1.0, 'progress': 14.285714285714285, 'time': 15.4399995803833, 'distance': 140.2740936279297, 'fitness': -985714285.7142857, 'fitness_delta_score': -985.7142857142858, 'last_fitness_delta_score': -985.7142857142858, 'last_fitness_delta_progress': 14.285714285714285, 'reward': -1000.0000000000001}"
45.264286,4661,5451.57447,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.0, 'distance': 458.913818359375, 'fitness': 45264285.71428572, 'fitness_delta_score': 45.26428571428572, 'last_fitness_delta_score': 45.26428571428572, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.0033000183105471592}"
48.121429,4661,5498.175418,"{'term': 0.0, 'progress': 48.57142857142857, 'time': 45.0, 'distance': 501.3417053222656, 'fitness': 48121428.57142857, 'fitness_delta_score': 48.12142857142857, 'last_fitness_delta_score': 48.12142857142857, 'last_fitness_delta_progress': 48.57142857142857, 'reward': -0.004000015258789347}"
-954.679614,4090,5539.159436,"{'term': -1.0, 'progress': 45.714285714285715, 'time': 39.38999938964844, 'distance': 463.09979248046875, 'fitness': -954679614.2796108, 'fitness_delta_score': -954.6796142796107, 'last_fitness_delta_score': -954.6796142796107, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -1000.0125999832153}"
65.264286,4742,5585.775363,"{'term': 0.0, 'progress': 65.71428571428571, 'time': 45.0, 'distance': 707.6263427734375, 'fitness': 65264285.71428571, 'fitness_delta_score': 65.2642857142857, 'last_fitness_delta_score': 65.2642857142857, 'last_fitness_delta_progress': 65.71428571428571, 'reward': -0.01889999389648267}"
45.264286,4708,5632.378876,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.0, 'distance': 466.3088684082031, 'fitness': 45264285.71428572, 'fitness_delta_score': 45.26428571428572, 'last_fitness_delta_score': 45.26428571428572, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.012599983215331179}"
79.55,4749,5678.978216,"{'term': 0.0, 'progress': 80.0, 'time': 45.0, 'distance': 962.4841918945312, 'fitness': 79550000.0, 'fitness_delta_score': 79.55, 'last_fitness_delta_score': 79.55, 'last_fitness_delta_progress': 80.0, 'reward': -0.02659999847412564}"
-954.654714,3867,5717.471642,"{'term': -1.0, 'progress': 45.714285714285715, 'time': 36.900001525878906, 'distance': 480.2924499511719, 'fitness': -954654714.300973, 'fitness_delta_score': -954.6547143009731, 'last_fitness_delta_score': -954.6547143009731, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -1000.0219000244141}"
53.835714,4660,5764.0806,"{'term': 0.0, 'progress': 54.285714285714285, 'time': 45.0, 'distance': 568.8722534179688, 'fitness': 53835714.28571428, 'fitness_delta_score': 53.83571428571428, 'last_fitness_delta_score': 53.83571428571428, 'last_fitness_delta_progress': 54.285714285714285, 'reward': -0.0025000000000048317}"
-954.539914,2624,5791.103124,"{'term': -1.0, 'progress': 45.714285714285715, 'time': 25.420000076293945, 'distance': 510.29278564453125, 'fitness': -954539914.2864772, 'fitness_delta_score': -954.5399142864773, 'last_fitness_delta_score': -954.5399142864773, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -1000.0346000099182}"
45.264286,4661,5837.673003,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.0, 'distance': 493.6726989746094, 'fitness': 45264285.71428572, 'fitness_delta_score': 45.26428571428572, 'last_fitness_delta_score': 45.26428571428572, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.040099983215327484}"
65.264286,4732,5884.272447,"{'term': 0.0, 'progress': 65.71428571428571, 'time': 45.0, 'distance': 711.2711181640625, 'fitness': 65264285.71428571, 'fitness_delta_score': 65.2642857142857, 'last_fitness_delta_score': 65.2642857142857, 'last_fitness_delta_progress': 65.71428571428571, 'reward': -0.014900016784665127}"
45.264286,4705,5930.87269,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.0, 'distance': 464.886962890625, 'fitness': 45264285.71428572, 'fitness_delta_score': 45.26428571428572, 'last_fitness_delta_score': 45.26428571428572, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.00810001373290703}"
59.55,4699,5977.47136,"{'term': 0.0, 'progress': 60.0, 'time': 45.0, 'distance': 645.0096435546875, 'fitness': 59550000.0, 'fitness_delta_score': 59.55, 'last_fitness_delta_score': 59.55, 'last_fitness_delta_progress': 60.0, 'reward': -0.010900001525882885}"
50.978571,4685,6024.071068,"{'term': 0.0, 'progress': 51.42857142857142, 'time': 45.0, 'distance': 531.506591796875, 'fitness': 50978571.428571425, 'fitness_delta_score': 50.97857142857143, 'last_fitness_delta_score': 50.97857142857143, 'last_fitness_delta_progress': 51.42857142857142, 'reward': -0.004500007629388847}"
45.264286,4675,6070.673706,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.0, 'distance': 469.5951843261719, 'fitness': 45264285.71428572, 'fitness_delta_score': 45.26428571428572, 'last_fitness_delta_score': 45.26428571428572, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.016699981689448862}"
45.264286,4678,6117.267488,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.0, 'distance': 457.14202880859375, 'fitness': 45264285.71428572, 'fitness_delta_score': 45.26428571428572, 'last_fitness_delta_score': 45.26428571428572, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.0038999938964821013}"
45.264286,4666,6163.868937,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.0, 'distance': 454.33477783203125, 'fitness': 45264285.71428572, 'fitness_delta_score': 45.26428571428572, 'last_fitness_delta_score': 45.26428571428572, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.0006999969482421875}"
42.407043,4671,6210.489366,"{'term': 0.0, 'progress': 42.857142857142854, 'time': 45.0099983215332, 'distance': 440.7644958496094, 'fitness': 42407042.87392752, 'fitness_delta_score': 42.407042873927516, 'last_fitness_delta_score': 42.407042873927516, 'last_fitness_delta_progress': 42.857142857142854, 'reward': -0.011299972534182245}"
59.55,4710,6257.068801,"{'term': 0.0, 'progress': 60.0, 'time': 45.0, 'distance': 631.3534545898438, 'fitness': 59550000.0, 'fitness_delta_score': 59.55, 'last_fitness_delta_score': 59.55, 'last_fitness_delta_progress': 60.0, 'reward': -0.005000000000002558}"
42.407143,4698,6303.666296,"{'term': 0.0, 'progress': 42.857142857142854, 'time': 45.0, 'distance': 420.3257141113281, 'fitness': 42407142.85714285, 'fitness_delta_score': 42.40714285714285, 'last_fitness_delta_score': 42.40714285714285, 'last_fitness_delta_progress': 42.857142857142854, 'reward': -0.0015999984741199569}"
-980.2121,2096,6326.479791,"{'term': -1.0, 'progress': 20.0, 'time': 21.209999084472656, 'distance': 188.51222229003906, 'fitness': -980212099.9908447, 'fitness_delta_score': -980.2120999908448, 'last_fitness_delta_score': -980.2120999908448, 'last_fitness_delta_progress': 20.0, 'reward': -1000.0558999919891}"
42.407143,4686,6373.071876,"{'term': 0.0, 'progress': 42.857142857142854, 'time': 45.0, 'distance': 421.57598876953125, 'fitness': 42407142.85714285, 'fitness_delta_score': 42.40714285714285, 'last_fitness_delta_score': 42.40714285714285, 'last_fitness_delta_progress': 42.857142857142854, 'reward': -0.0024999999999977263}"
45.263786,4704,6419.749052,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.04999923706055, 'distance': 479.2263488769531, 'fitness': 45263785.72191511, 'fitness_delta_score': 45.26378572191511, 'last_fitness_delta_score': 45.26378572191511, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.02649997711181129}"
53.835714,4702,6466.368762,"{'term': 0.0, 'progress': 54.285714285714285, 'time': 45.0, 'distance': 559.6558227539062, 'fitness': 53835714.28571428, 'fitness_delta_score': 53.83571428571428, 'last_fitness_delta_score': 53.83571428571428, 'last_fitness_delta_progress': 54.285714285714285, 'reward': -0.003400001525882601}"
-974.574514,2873,6496.846179,"{'term': -1.0, 'progress': 25.71428571428571, 'time': 28.8799991607666, 'distance': 237.57907104492188, 'fitness': -974574514.2773219, 'fitness_delta_score': -974.5745142773219, 'last_fitness_delta_score': -974.5745142773219, 'last_fitness_delta_progress': 25.71428571428571, 'reward': -1000.014399986267}"
1099.598835,4406,6538.93827,"{'term': 1.0, 'progress': 100.0, 'time': 40.470001220703125, 'distance': 1165.2550048828125, 'fitness': 1099598834.744995, 'fitness_delta_score': 1099.5988347449952, 'last_fitness_delta_score': 1099.5988347449952, 'last_fitness_delta_progress': 100.0, 'reward': 1000.0033347526246}"
-954.674414,4074,6580.955796,"{'term': -1.0, 'progress': 45.714285714285715, 'time': 38.869998931884766, 'distance': 477.9095153808594, 'fitness': -954674414.2750331, 'fitness_delta_score': -954.6744142750331, 'last_fitness_delta_score': -954.6744142750331, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -1000.0236999893189}"
45.264286,4715,6627.58958,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.0, 'distance': 461.9788818359375, 'fitness': 45264285.71428572, 'fitness_delta_score': 45.26428571428572, 'last_fitness_delta_score': 45.26428571428572, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.010499992370604616}"
56.692857,4640,6674.181158,"{'term': 0.0, 'progress': 57.14285714285714, 'time': 45.0, 'distance': 614.9540405273438, 'fitness': 56692857.14285714, 'fitness_delta_score': 56.69285714285714, 'last_fitness_delta_score': 56.69285714285714, 'last_fitness_delta_progress': 57.14285714285714, 'reward': -0.010200004577633592}"
56.692857,4721,6720.784698,"{'term': 0.0, 'progress': 57.14285714285714, 'time': 45.0, 'distance': 613.6343383789062, 'fitness': 56692857.14285714, 'fitness_delta_score': 56.69285714285714, 'last_fitness_delta_score': 56.69285714285714, 'last_fitness_delta_progress': 57.14285714285714, 'reward': -0.010999984741211222}"
-980.1859,1807,6740.966192,"{'term': -1.0, 'progress': 20.0, 'time': 18.59000015258789, 'distance': 189.63409423828125, 'fitness': -980185900.0015259, 'fitness_delta_score': -980.1859000015259, 'last_fitness_delta_score': -980.1859000015259, 'last_fitness_delta_progress': 20.0, 'reward': -1000.0435000038146}"
-980.1903,1868,6761.614732,"{'term': -1.0, 'progress': 20.0, 'time': 19.030000686645508, 'distance': 181.9196319580078, 'fitness': -980190300.0068665, 'fitness_delta_score': -980.1903000068664, 'last_fitness_delta_score': -980.1903000068664, 'last_fitness_delta_progress': 20.0, 'reward': -1000.0361000061035}"
42.407143,4661,6808.181723,"{'term': 0.0, 'progress': 42.857142857142854, 'time': 45.0, 'distance': 435.51361083984375, 'fitness': 42407142.85714285, 'fitness_delta_score': 42.40714285714285, 'last_fitness_delta_score': 42.40714285714285, 'last_fitness_delta_progress': 42.857142857142854, 'reward': -0.014799995422364987}"
-968.877329,3063,6840.371022,"{'term': -1.0, 'progress': 31.428571428571427, 'time': 30.59000015258789, 'distance': 302.59796142578125, 'fitness': -968877328.5729544, 'fitness_delta_score': -968.8773285729544, 'last_fitness_delta_score': -968.8773285729544, 'last_fitness_delta_progress': 31.428571428571427, 'reward': -1000.0104000091552}"
45.264186,4752,6886.987381,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.0099983215332, 'distance': 490.5819091796875, 'fitness': 45264185.731070384, 'fitness_delta_score': 45.264185731070384, 'last_fitness_delta_score': 45.264185731070384, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.03879997253417855}"
68.121429,4777,6933.579755,"{'term': 0.0, 'progress': 68.57142857142857, 'time': 45.0, 'distance': 760.2496948242188, 'fitness': 68121428.57142857, 'fitness_delta_score': 68.12142857142857, 'last_fitness_delta_score': 68.12142857142857, 'last_fitness_delta_progress': 68.57142857142857, 'reward': -0.0018999862670909806}"
45.264286,4705,6980.182249,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.0, 'distance': 457.876953125, 'fitness': 45264285.71428572, 'fitness_delta_score': 45.26428571428572, 'last_fitness_delta_score': 45.26428571428572, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.0034000015258754956}"
45.264286,4752,7026.782794,"{'term': 0.0, 'progress': 45.714285714285715, 'time': 45.0, 'distance': 473.5787048339844, 'fitness': 45264285.71428572, 'fitness_delta_score': 45.26428571428572, 'last_fitness_delta_score': 45.26428571428572, 'last_fitness_delta_progress': 45.714285714285715, 'reward': -0.019199981689446588}"
-963.208143,3592,7063.476095,"{'term': -1.0, 'progress': 37.142857142857146, 'time': 35.099998474121094, 'distance': 356.95465087890625, 'fitness': -963208142.841884, 'fitness_delta_score': -963.2081428418841, 'last_fitness_delta_score': -963.2081428418841, 'last_fitness_delta_progress': 37.142857142857146, 'reward': -1000.0143999862671}"
65.264286,4771,7110.080061,"{'term': 0.0, 'progress': 65.71428571428571, 'time': 45.0, 'distance': 707.3656616210938, 'fitness': 65264285.71428571, 'fitness_delta_score': 65.2642857142857, 'last_fitness_delta_score': 65.2642857142857, 'last_fitness_delta_progress': 65.71428571428571, 'reward': -0.016399993896484943}"
