generation,best_fitness,best_progress,best_block_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,mutation_decay_trigger,mutation_decay_active,mutation_decay_trigger_generation,effective_mutation_prob_decay,effective_mutation_sigma_decay,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_block_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,generalization_test_map,generalization_best_finished,generalization_best_crashes,generalization_best_progress,generalization_best_block_progress,generalization_best_time,generalization_best_distance,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,block_progress_min,block_progress_p10,block_progress_p25,block_progress_median,block_progress_mean,block_progress_std,block_progress_p75,block_progress_p90,block_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max
145,1.00009999997897e+18,100.0,100.0,100.0,21.030000000000488,1,0,1178.973204009235,2103,1000099999978.97,"[1.0, 100.0, -21.030000000000488, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,14,31,3,45,3,646.3100000000225,45861.42000000062,64631,4586142,21.53893270000117,1895.2810495999875,49.25877670308466,47.916666666666664,49.25877670308466,291715925429.90497,13.464791666667134,1.0,100.0,0.0,,,,,,,,5.444853646414621,10.85031509399414,11.282877240862165,20.18439565386091,49.25877670308466,41.449268934825305,100.0,100.0,100.0,2.857142857142857,8.571428571428571,8.571428571428571,18.57142857142857,47.916666666666664,42.040794827229604,100.0,100.0,100.0,5.444853646414621,10.85031509399414,11.282877240862165,20.18439565386091,49.25877670308466,41.449268934825305,100.0,100.0,100.0,2.1399999999999983,3.271999999999974,3.3974999999999715,6.7599999999999,13.464791666667134,10.773475914947062,24.74250000000107,28.57500000000167,30.00000000000189,48.263135865330696,96.84931916594505,102.5755375213921,176.22200342717406,559.5838156813547,503.8546148106974,1173.349326973781,1185.4033069368336,1202.3508687466383,5444851.496413621,10850311.86699314,11282873.793361165,20184388.89385991,291715925429.90497,454562232241.22925,1000099999971.2676,1000099999975.366,1000099999978.97,5444851496413.621,10850311866993.14,11282873793361.164,20184388893859.914,2.9171592542990496e+17,4.5456223224122925e+17,1.0000999999712676e+18,1.000099999975366e+18,1.00009999997897e+18,214.0,327.2,339.75,676.0,1346.4791666666667,1077.3475914946418,2474.25,2857.5,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,1.0000999999794e+18,100.0,100.0,100.0,20.60000000000042,1,0,1173.2972020953894,2060,1000099999979.3999,"[1.0, 100.0, -20.60000000000042, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,12,35,1,47,1,605.6200000000138,46467.040000000634,60562,4646704,21.83932820003247,1917.1915772000211,47.715159867915524,46.3095238095238,47.715159867915524,250047715147.25082,12.61708333333362,1.0,100.0,0.0,,,,,,,,5.633354187011719,10.35473006112235,11.635004452296666,21.807681492396764,47.715159867915524,37.8521958790324,94.93865421840123,100.0,100.0,2.857142857142857,8.571428571428571,11.428571428571429,20.0,46.3095238095238,38.28357462630417,93.57142857142857,100.0,100.0,5.633354187011719,10.35473006112235,11.635004452296666,21.807681492396764,47.715159867915524,37.8521958790324,94.93865421840123,100.0,100.0,2.2299999999999964,3.2779999999999743,4.022499999999958,7.6899999999998805,12.61708333333362,9.421178482178615,21.93000000000063,26.280000000001312,30.00000000000189,49.86771012097597,97.13584826812148,107.3997194301337,192.05972635449143,535.9579303763312,463.7301126149748,1133.904502807185,1189.750078419433,1222.7398887574673,5633351.947010718,10354726.63812135,11635000.384795666,21807675.237395763,250047715147.25082,433042889153.73193,250094938629.07837,1000099999974.524,1000099999979.3999,5633351947010.719,10354726638121.35,11635000384795.666,21807675237395.766,2.500477151472508e+17,4.33042889153732e+17,2.500949386290784e+17,1.000099999974524e+18,1.0000999999794e+18,223.0,327.8,402.25,769.0,1261.7083333333333,942.1178482178095,2193.0,2628.0,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,1.0000999999794e+18,100.0,100.0,100.0,20.60000000000042,1,0,1173.2972020953894,2060,1000099999979.3999,"[1.0, 100.0, -20.60000000000042, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,10,36,2,46,2,566.5700000000145,47033.61000000065,56657,4703361,19.25678459997289,1936.518315399997,44.344322147376424,42.797619047619044,44.344322147376424,208377677643.67715,11.803541666666968,1.0,100.0,0.0,,,,,,,,3.754452296665737,5.821353912353516,11.117416109357562,16.994250161307196,44.344322147376424,38.9910183672095,83.46280921223348,100.0,100.0,2.857142857142857,5.714285714285714,8.571428571428571,14.285714285714285,42.797619047619044,39.553157133521275,80.71428571428572,100.0,100.0,3.754452296665737,5.821353912353516,11.117416109357562,16.994250161307196,44.344322147376424,38.9910183672095,83.46280921223348,100.0,100.0,2.109999999999999,2.3119999999999945,3.384999999999972,6.684999999999902,11.803541666666968,9.722412999864826,21.077500000000494,25.966000000001262,30.00000000000189,27.14245399655192,53.33702064231038,101.10792790912092,151.6936395764351,500.32615452642494,473.91762827495205,986.9430472357053,1180.1762023970484,1215.7825191169977,3754447.906664737,5821351.654352516,11117412.71185656,16994243.781306196,208377677643.67715,406144982655.4498,83462787.12473273,1000099999974.505,1000099999979.3999,3754447906664.737,5821351654352.516,11117412711856.56,16994243781306.195,2.083776776436772e+17,4.0614498265544986e+17,83462787124732.72,1.000099999974505e+18,1.0000999999794e+18,211.0,231.2,338.5,668.5,1180.3541666666667,972.2412999864312,2107.75,2596.6000000000004,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,1.0000999999794e+18,100.0,100.0,100.0,20.60000000000042,1,0,1173.2972020953894,2060,1000099999979.3999,"[1.0, 100.0, -20.60000000000042, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,12,35,1,47,1,594.600000000014,47628.21000000066,59460,4762821,20.216242099995725,1956.8063122000312,46.53971977328131,45.23809523809524,46.53971977328131,250046539707.38577,12.387500000000292,1.0,100.0,0.0,,,,,,,,0.8964048113141742,5.8423581804547995,11.213449069431851,21.31561415536063,46.53971977328131,39.25140618878865,95.38385595594134,100.0,100.0,0.0,4.857142857142858,8.571428571428571,20.0,45.23809523809524,39.69412529287476,93.57142857142857,100.0,100.0,0.8964048113141742,5.8423581804547995,11.213449069431851,21.31561415536063,46.53971977328131,39.25140618878865,95.38385595594134,100.0,100.0,1.6700000000000013,2.3069999999999946,3.4074999999999713,6.989999999999895,12.387500000000292,9.562189101700293,21.850000000000616,25.275000000001157,30.00000000000189,12.6139791913738,53.35847651138902,101.53406572155654,186.14139997959137,525.510179709896,478.3967692728514,1132.996329988353,1184.3238548636436,1209.810990549624,896402.2013131742,5842355.922453799,11213445.73693085,21315608.85535963,250046539707.38577,433043567871.3855,250095383826.12848,1000099999976.29,1000099999979.3999,896402201313.1742,5842355922453.8,11213445736930.852,21315608855359.633,2.5004653970738576e+17,4.3304356787138554e+17,2.5009538382612845e+17,1.00009999997629e+18,1.0000999999794e+18,167.0,230.7,340.75,699.0,1238.75,956.2189101699812,2185.0,2527.5000000000005,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,1.0000999999794e+18,100.0,100.0,100.0,20.60000000000042,1,0,1173.2972020953894,2060,1000099999979.3999,"[1.0, 100.0, -20.60000000000042, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,12,34,2,46,2,589.5200000000152,48217.73000000068,58952,4821773,19.48300270002801,1976.3569852000219,45.7245280367782,44.285714285714285,45.7245280367782,250045724515.75513,12.281666666666984,1.0,100.0,0.0,,,,,,,,5.230173383440291,5.832322256905692,11.254264967782158,16.88978467668806,45.7245280367782,39.29663473670917,99.12186261009,100.0,100.0,2.857142857142857,5.714285714285714,8.571428571428571,14.285714285714285,44.285714285714285,39.906352962939636,97.85714285714286,100.0,100.0,5.230173383440291,5.832322256905692,11.254264967782158,16.88978467668806,45.7245280367782,39.29663473670917,99.12186261009,100.0,100.0,2.0500000000000003,2.2649999999999957,3.45999999999997,7.919999999999876,12.281666666666984,9.893736304125284,21.780000000000605,27.442000000001492,30.00000000000189,45.722999788820744,53.601644437015054,99.21037920191884,152.16048966813833,514.7615660980005,477.50744253407254,1170.2416176070165,1189.6383262303134,1210.6316955387592,5230171.333439291,5832319.991904692,11254261.197781157,16889776.061687063,250045724515.75513,433044038492.23785,250099121832.88263,1000099999974.724,1000099999979.3999,5230171333439.291,5832319991904.691,11254261197781.156,16889776061687.062,2.500457245157551e+17,4.330440384922378e+17,2.500991218328826e+17,1.000099999974724e+18,1.0000999999794e+18,205.0,226.5,346.0,792.0,1228.1666666666667,989.3736304124725,2178.0,2744.2000000000003,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,1.0000999999794e+18,100.0,100.0,100.0,20.60000000000042,1,0,1173.2972020953894,2060,1000099999979.3999,"[1.0, 100.0, -20.60000000000042, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,15,30,3,45,3,699.6000000000222,48917.3300000007,69960,4891733,24.52305920002982,2000.9538082000217,53.99141044626074,52.73809523809524,53.99141044626074,312553991395.8713,14.575000000000463,1.0,100.0,0.0,,,,,,,,3.9052363804408485,5.754114968436105,16.64902142116002,59.933374897618194,53.99141044626074,39.39439177926437,100.0,100.0,100.0,2.857142857142857,4.857142857142858,14.285714285714285,58.57142857142857,52.73809523809524,39.79521701225104,100.0,100.0,100.0,3.9052363804408485,5.754114968436105,16.64902142116002,59.933374897618194,53.99141044626074,39.39439177926437,100.0,100.0,100.0,1.6200000000000012,2.2309999999999963,5.969999999999917,12.714999999999772,14.575000000000463,10.278807688638487,24.642500000001053,28.60000000000167,30.00000000000189,30.23539812490344,52.344983778148894,149.05471057201794,661.6276787631214,614.425124963262,485.6647791558596,1176.8017748370767,1200.2867052956776,1213.1293727084994,3905234.4404398487,5754112.737435106,16649014.328659017,59933362.18261719,312553991395.8713,463543425056.7936,1000099999971.53,1000099999975.8021,1000099999979.3999,3905234440439.8486,5754112737435.105,16649014328659.018,59933362182617.19,3.125539913958712e+17,4.635434250567936e+17,1.00009999997153e+18,1.0000999999758021e+18,1.0000999999794e+18,162.0,223.1,597.0,1271.5,1457.5,1027.8807688637821,2464.25,2860.0,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,1.0000999999794e+18,100.0,100.0,100.0,20.60000000000042,1,0,1173.2972020953894,2060,1000099999979.3999,"[1.0, 100.0, -20.60000000000042, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,14,34,0,48,0,639.0400000000157,49556.370000000716,63904,4955637,22.083478100015782,2023.1060544000356,50.96438378004848,49.70238095238094,50.96438378004848,291717631037.13336,13.31333333333366,1.0,100.0,0.0,,,,,,,,3.566845485142299,9.20676122392927,11.327101843697683,44.341017106532014,50.96438378004848,39.29511186715378,100.0,100.0,100.0,2.857142857142857,7.714285714285714,8.571428571428571,42.857142857142854,49.70238095238094,39.828456921221836,100.0,100.0,100.0,3.566845485142299,9.20676122392927,11.327101843697683,44.341017106532014,50.96438378004848,39.29511186715378,100.0,100.0,100.0,1.6500000000000012,3.326999999999973,3.5274999999999688,11.094999999999807,13.31333333333366,9.617001727265752,21.66500000000059,27.951000000001574,29.460000000001806,26.678266052156687,85.09853418171406,105.54048086702824,447.41148675233126,575.8771153478127,478.68263672784235,1171.3531840565774,1183.2711566928774,1221.4273735657334,3566843.6751412987,9206758.20092827,11327098.361196686,44341006.451531015,291717631037.13336,454561137657.7569,1000099999970.685,1000099999976.7931,1000099999979.3999,3566843675141.299,9206758200928.271,11327098361196.684,44341006451531.016,2.917176310371334e+17,4.545611376577569e+17,1.000099999970685e+18,1.0000999999767931e+18,1.0000999999794e+18,165.0,332.7,352.75,1109.5,1331.3333333333333,961.700172726522,2166.5,2795.1000000000004,2946.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,1.0000999999794e+18,100.0,100.0,100.0,20.60000000000042,1,0,1173.2972020953894,2060,1000099999979.3999,"[1.0, 100.0, -20.60000000000042, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,12,35,1,47,1,560.2400000000112,50116.61000000073,56024,5011661,20.213225800020155,2043.3879468999803,43.19180885425997,41.607142857142854,43.19180885425997,250043191797.1826,11.6716666666669,1.0,100.0,0.0,,,,,,,,5.3542872837611615,8.913305282592775,11.335461480276926,16.85700007847377,43.19180885425997,38.17524247421365,96.13986264968486,100.0,100.0,2.857142857142857,7.714285714285714,8.571428571428571,14.285714285714285,41.607142857142854,38.996364081342584,95.71428571428571,100.0,100.0,5.3542872837611615,8.913305282592775,11.335461480276926,16.85700007847377,43.19180885425997,38.17524247421365,96.13986264968486,100.0,100.0,2.07,3.0059999999999802,3.514999999999969,8.144999999999872,11.6716666666669,9.079425535548177,20.67500000000043,26.640000000001365,30.00000000000189,46.46948120743036,85.44125852063299,105.07850336842239,152.92876791999151,481.403897128251,461.9573812390535,1153.400723930361,1179.535623075813,1191.4397992640734,5354285.213760161,8913302.248591775,11335457.672775926,16856991.67347277,250043191797.1826,433045500549.9134,250096139833.13718,1000099999975.917,1000099999979.3999,5354285213760.161,8913302248591.773,11335457672775.926,16856991673472.77,2.500431917971826e+17,4.330455005499134e+17,2.5009613983313718e+17,1.000099999975917e+18,1.0000999999794e+18,207.0,300.6,351.5,814.5,1167.1666666666667,907.9425535547695,2067.5,2664.0,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,1.0000999999794e+18,100.0,100.0,100.0,20.60000000000042,1,0,1173.2972020953894,2060,1000099999979.3999,"[1.0, 100.0, -20.60000000000042, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,8,37,3,45,3,656.3400000000101,50772.95000000074,65634,5077295,23.157516600040253,2066.614211100037,53.06452350643318,51.25,53.06452350643318,166719731176.49936,13.673750000000211,1.0,100.0,0.0,,,,,,,,1.547666277204241,10.981173924037387,16.71095166887556,66.69770193582607,53.06452350643318,34.0851496060338,78.61921446663992,100.0,100.0,0.0,8.571428571428571,14.285714285714285,64.28571428571428,51.25,34.60862938475253,77.14285714285715,100.0,100.0,1.547666277204241,10.981173924037387,16.71095166887556,66.69770193582607,53.06452350643318,34.0851496060338,78.61921446663992,100.0,100.0,2.149999999999998,3.4579999999999704,5.894999999999919,13.759999999999751,13.673750000000211,8.452187001254474,20.630000000000425,26.468000000001343,30.00000000000189,1.5327920251365867,102.35232089534402,145.2519727726267,717.9072370380163,589.9099858320536,412.00347099623343,908.8905353847658,1170.5915632344781,1178.6700737805077,1547661.2672032411,10981170.599036388,16710946.083874557,66697682.835825086,166719731176.49936,372698987395.91034,78619195.35913892,1000099999973.922,1000099999979.3999,1547661267203.2412,10981170599036.387,16710946083874.559,66697682835825.08,1.6671973117649936e+17,3.726989873959104e+17,78619195359138.92,1.0000999999739219e+18,1.0000999999794e+18,215.0,345.8,589.5,1376.0,1367.375,845.2187001253975,2063.0,2646.8,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,1.0000999999794e+18,100.0,100.0,100.0,20.60000000000042,1,0,1173.2972020953894,2060,1000099999979.3999,"[1.0, 100.0, -20.60000000000042, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,16,28,4,44,4,731.250000000025,51504.20000000076,73125,5150420,24.394337000034284,2091.0776560000377,56.394660402953605,55.23809523809524,56.394660402953605,333389727978.5019,15.23437500000052,1.0,100.0,0.0,,,,,,,,4.239507402692523,11.274219240461077,16.49734088352748,68.57142857142857,56.394660402953605,39.91520045523888,100.0,100.0,100.0,2.857142857142857,8.571428571428571,14.285714285714285,65.71428571428571,55.23809523809524,40.49159370780227,100.0,100.0,100.0,4.239507402692523,11.274219240461077,16.49734088352748,68.57142857142857,56.394660402953605,39.91520045523888,100.0,100.0,100.0,1.6900000000000013,3.370999999999972,4.732499999999943,14.464999999999737,15.23437500000052,10.52686600763603,26.492500000001343,28.745000000001696,30.00000000000189,33.82863566279411,99.63467611186206,147.14825426600873,748.3947315812111,640.1785961524461,489.62744341737624,1172.3691091206856,1185.5747996964492,1203.172930829227,4239505.712691522,11274215.848460078,16497335.478526482,68571413.30142757,333389727978.5019,471435355096.3158,1000099999971.7476,1000099999975.142,1000099999979.3999,4239505712691.5225,11274215848460.078,16497335478526.482,68571413301427.57,3.333897279785019e+17,4.714353550963158e+17,1.0000999999717476e+18,1.000099999975142e+18,1.0000999999794e+18,169.0,337.1,473.25,1446.5,1523.4375,1052.6866007635335,2649.25,2874.5,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,1.0000999999794e+18,100.0,100.0,100.0,20.60000000000042,1,0,1173.2972020953894,2060,1000099999979.3999,"[1.0, 100.0, -20.60000000000042, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,17,30,1,47,1,645.010000000018,52149.21000000078,64501,5214921,22.296162299986463,2113.4502205000026,51.28845071618783,50.11904761904761,51.28845071618783,354217955103.9451,13.437708333333708,1.0,100.0,0.0,,,,,,,,4.211970738002232,5.883087703159877,11.390339306422643,27.03491401708148,51.28845071618783,40.99894510946651,100.0,100.0,100.0,2.857142857142857,5.714285714285714,8.571428571428571,25.714285714285715,50.11904761904761,41.81656709303996,100.0,100.0,100.0,4.211970738002232,5.883087703159877,11.390339306422643,27.03491401708148,51.28845071618783,40.99894510946651,100.0,100.0,100.0,1.6800000000000013,2.291999999999995,3.424999999999971,11.424999999999802,13.437708333333708,10.00999338985504,24.44750000000102,26.892000000001403,30.00000000000189,33.518623650074005,54.54740623310208,102.08551789075136,243.03973295761898,580.0930101004611,499.01901059621474,1175.3136041015387,1185.5883718505502,1196.7478259634227,4211969.058001232,5883085.411158877,11390335.986421643,27034903.99208048,354217955103.9451,478296084633.48846,1000099999973.25,1000099999975.9401,1000099999979.3999,4211969058001.232,5883085411158.877,11390335986421.643,27034903992080.48,3.5421795510394515e+17,4.7829608463348845e+17,1.00009999997325e+18,1.0000999999759401e+18,1.0000999999794e+18,168.0,229.2,342.5,1142.5,1343.7708333333333,1000.9993389854488,2444.75,2689.2,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,1.00009999997944e+18,100.0,100.0,100.0,20.560000000000414,1,0,1169.8857931420207,2056,1000099999979.44,"[1.0, 100.0, -20.560000000000414, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,17,30,1,47,1,724.4600000000195,52873.6700000008,72446,5287367,25.21028010000009,2138.7450869000168,59.79813597375945,58.69047619047618,59.79813597375945,354226464787.54755,15.092916666667072,1.0,100.0,0.0,,,,,,,,3.7975147792271207,5.826982770647321,11.270783969334193,68.53472852441158,59.79813597375945,39.564421624054134,100.0,100.0,100.0,2.857142857142857,5.714285714285714,8.571428571428571,65.71428571428571,58.69047619047618,39.98706565254737,100.0,100.0,100.0,3.7975147792271207,5.826982770647321,11.270783969334193,68.53472852441158,59.79813597375945,39.564421624054134,100.0,100.0,100.0,1.6500000000000012,2.2569999999999957,3.4499999999999704,15.494999999999713,15.092916666667072,9.847348619115692,23.575000000000884,27.970000000001576,30.00000000000189,29.11853041499853,53.29792700111866,104.05338208191097,749.0017248634249,683.4730476238092,476.6794668044147,1174.4784264750779,1188.240081780133,1193.814495782135,3797512.8792261207,5826980.503646322,11270780.584333194,68534713.65941058,354226464787.54755,478289783256.3471,1000099999972.4199,1000099999976.969,1000099999979.44,3797512879226.1206,5826980503646.321,11270780584333.195,68534713659410.58,3.542264647875475e+17,4.782897832563471e+17,1.00009999997242e+18,1.0000999999769691e+18,1.00009999997944e+18,165.0,225.7,345.0,1549.5,1509.2916666666667,984.7348619115143,2357.5,2797.0,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,1.00009999997979e+18,100.0,100.0,100.0,20.21000000000036,1,0,1178.2735739201307,2021,1000099999979.7899,"[1.0, 100.0, -20.21000000000036, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,12,35,1,47,1,543.970000000012,53417.64000000081,54397,5341764,18.822852800018154,2157.635223600024,45.05325162567212,43.8095238095238,45.05325162567212,250045053240.29297,11.332708333333583,1.0,100.0,0.0,,,,,,,,5.439333234514509,5.7398752485002795,10.742313521248953,20.56981222970145,45.05325162567212,39.98895124127657,94.72151688167027,100.0,100.0,2.857142857142857,4.857142857142858,8.571428571428571,20.0,43.8095238095238,40.5083905532597,93.57142857142857,100.0,100.0,5.439333234514509,5.7398752485002795,10.742313521248953,20.56981222970145,45.05325162567212,39.98895124127657,94.72151688167027,100.0,100.0,2.109999999999999,2.2219999999999964,3.322499999999973,5.744999999999922,11.332708333333583,9.471451784966169,20.895000000000465,24.780000000001078,30.00000000000189,47.89705391228199,51.95468024760485,98.7538202740252,185.10601593693718,508.2410664262255,483.2540060370689,1131.157037399913,1178.4553848698736,1189.556375220418,5439331.114513509,5739873.02649928,10742309.993747953,20569805.66470045,250045053240.29297,433044426089.7213,250094721488.5417,1000099999977.215,1000099999979.7899,5439331114513.509,5739873026499.279,10742309993747.953,20569805664700.453,2.5004505324029296e+17,4.330444260897213e+17,2.500947214885417e+17,1.000099999977215e+18,1.00009999997979e+18,211.0,222.2,332.25,574.5,1133.2708333333333,947.1451784965733,2089.5,2478.0,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,1.00009999997979e+18,100.0,100.0,100.0,20.21000000000036,1,0,1178.2735739201307,2021,1000099999979.7899,"[1.0, 100.0, -20.21000000000036, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,25,21,2,46,2,784.1000000000267,54201.740000000835,78410,5420174,27.990149800025392,2185.7041138000204,65.12807226615443,64.28571428571428,65.12807226615443,520898461389.26416,16.335416666667225,1.0,100.0,0.0,,,,,,,,5.354941231863839,10.419165747506279,15.3253173828125,100.0,65.12807226615443,41.2948164210979,100.0,100.0,100.0,2.857142857142857,8.571428571428571,14.285714285714285,100.0,64.28571428571428,41.99125273342591,100.0,100.0,100.0,5.354941231863839,10.419165747506279,15.3253173828125,100.0,65.12807226615443,41.2948164210979,100.0,100.0,100.0,2.0799999999999996,3.276999999999974,4.329999999999952,20.85500000000046,16.335416666667225,10.023783791217122,24.9500000000011,27.04900000000143,30.00000000000189,46.82436265051365,95.65091077908873,140.64430185966194,1160.1458241157234,751.3141539668759,504.6289985687113,1180.7536715455353,1193.166896226257,1203.7434426024556,5354939.15186284,10419162.45450528,15325312.905311499,1000099999971.375,520898461389.26416,499602140551.86914,1000099999976.0024,1000099999977.945,1000099999979.7899,5354939151862.84,10419162454505.28,15325312905311.5,1.000099999971375e+18,5.2089846138926406e+17,4.996021405518691e+17,1.0000999999760026e+18,1.000099999977945e+18,1.00009999997979e+18,208.0,327.7,433.0,2085.5,1633.5416666666667,1002.3783791216547,2495.0,2704.9,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
