generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_term,best_reward,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time
149,9.272825058495814e+18,8.571428571428571,9.272826058523997,9.272826058523997,28.182577970471062,-1,9272825058495.814,5.803571428571429,6.0717034339904785,6.0717034339904785,6071702496483.801,6.677053593725455
150,9.0796133667759e+18,8.571428571428571,9.07961436680385,9.07961436680385,27.950345527530637,-1,9079613366775.9,5.089285714285714,5.341530271938869,5.341530271938869,5341529334432.4375,6.4314303188636215
151,9.19605155124189e+18,8.571428571428571,9.196052551269531,9.196052551269531,27.641471121244216,-1,9196051551241.89,5.625,5.87576619216374,5.87576619216374,5875765254657.1045,6.635325792589616
152,9.100580577818817e+18,8.571428571428571,9.100581577845983,9.100581577845983,27.165984423730407,-1,9100580577818.816,5.446428571428571,5.669382044247218,5.669382044247218,5669381106740.588,6.631593057926917
153,9.3859989520132e+18,8.571428571428571,9.385999952043806,9.385999952043806,30.60519507897679,-1,9385998952013.2,5.267857142857143,5.4743136678423205,5.4743136678423205,5474312730335.726,6.594453498348388
154,9.248765217884817e+18,8.571428571428571,9.248766217912946,9.248766217912946,28.128833572489654,-1,9248765217884.818,5.267857142857142,5.490965928350176,5.490965928350176,5490964990843.686,6.49038615717049
155,9.357980000597504e+18,8.571428571428571,9.357981000627792,9.357981000627792,30.288003101407437,-1,9357980000597.504,5.178571428571429,5.389428223882403,5.389428223882403,5389427286375.911,6.491363592586739
156,1.4285713285669902e+19,14.285714285714285,14.285714285714285,14.285714285714285,44.382607525399365,-1,14285713285669.902,5.535714285714286,5.752749698502677,5.752749698502677,5752748760995.623,7.053810617464304
157,9.464249292065743e+18,8.571428571428571,9.46425029209682,9.46425029209682,31.075397164870104,-1,9464249292065.742,5.0,5.2235055821282526,5.2235055821282526,5223504644621.858,6.393693557248218
158,8.757222401727393e+18,8.571428571428571,8.757223401750837,8.757223401750837,23.44420358736574,-1,8757222401727.393,5.267857142857143,5.389770950589861,5.389770950589861,5389770013083.08,6.781525173317997
