generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max,front0_size,best_rank,best_crowding,best_priority_score,best_scalar_fitness,best_obj_finished,best_obj_progress,best_obj_neg_time,mean_obj_finished,mean_obj_progress,mean_obj_neg_time
284,0.01415666891915461,14.285714285714285,16.566668919154576,16.566668919154576,7.22999999999989,0,1,148.25411373376846,723,16.484220665040844,"[0.0, 0.16566668919154576, -0.24099999999999636]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,155.73999999999882,40668.65999999975,15574,4066866,5.5194760000449605,1484.9343552000355,8.035714285714286,9.512429861795335,9.512429861795335,9.46989798591067,3.2445833333333085,1.0,100.0,0.0,2.857142857142857,4.857142857142858,5.714285714285714,8.571428571428571,8.035714285714286,3.2291323785759145,8.571428571428571,14.285714285714285,14.285714285714285,4.841417585100446,5.733196803501674,7.853400366646902,8.970399584089005,9.512429861795335,2.996230083694682,10.425232478550502,15.205015999930245,16.566668919154576,4.841417585100446,5.733196803501674,7.853400366646902,8.970399584089005,9.512429861795335,2.996230083694682,10.425232478550502,15.205015999930245,16.566668919154576,2.020000000000001,2.3179999999999947,2.852499999999983,3.039999999999979,3.2445833333333085,1.0116157833167254,3.242499999999975,3.9059999999999606,7.22999999999989,40.04324069619179,50.993448577821255,76.09644035622478,83.01792188361287,86.04255133114445,25.085395150239723,92.35371733643115,128.95560176819563,148.25411373376846,4.80777754185975,5.701195810053096,7.815024270206546,8.929463715932473,9.46989798591067,2.987919761352286,10.383264767907779,15.155797044328477,16.484220665040844,4807777.54185975,5701195.810053096,7815024.270206546,8929463.715932474,9469897.98591067,2987919.7613522857,10383264.767907778,15155797.044328477,16484220.665040845,202.0,231.8,285.25,304.0,324.4583333333333,101.1615783316747,324.25,390.6,723.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,inf,0.01415666891915461,16484220.665040845,0.0,0.16566668919154576,-0.24099999999999636,0.0,0.09512429861795335,-0.10815277777777695
285,0.01415666891915461,14.285714285714285,16.566668919154576,16.566668919154576,7.22999999999989,0,1,148.25411373376846,723,16.484220665040844,"[0.0, 0.16566668919154576, -0.24099999999999636]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,166.10999999999854,40834.76999999975,16611,4083477,5.87297700002091,1490.9293306000181,8.154761904761905,9.750242460341681,9.750242460341681,9.705548930902552,3.4606249999999696,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,8.154761904761905,3.547039741771328,8.571428571428571,14.285714285714285,14.285714285714285,3.9230237688337057,5.463031223842076,8.290561948503766,9.53429630824498,9.750242460341681,3.296490842695232,11.01593085697719,15.282980237688339,16.566668919154576,3.9230237688337057,5.463031223842076,8.290561948503766,9.53429630824498,9.750242460341681,3.296490842695232,11.01593085697719,15.282980237688339,16.566668919154576,1.5900000000000012,2.106999999999999,2.9199999999999817,3.0599999999999787,3.4606249999999696,1.335644985032172,3.519999999999969,5.877999999999919,7.269999999999889,30.508863545954227,47.66329310163856,78.39502794109285,85.96219765394926,87.27943912950832,28.945697479986475,98.12255448568612,132.20337229520084,149.642429292202,3.8970932599701595,5.431913560548974,8.25128143193109,9.493408887506126,9.705548930902552,3.287005326754686,10.971905391133017,15.233580417326136,16.484220665040844,3897093.2599701597,5431913.560548974,8251281.43193109,9493408.887506125,9705548.930902552,3287005.3267546864,10971905.391133018,15233580.417326136,16484220.665040845,159.0,210.7,292.0,306.0,346.0625,133.56449850322005,352.0,587.8000000000001,727.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,inf,0.01415666891915461,16484220.665040845,0.0,0.16566668919154576,-0.24099999999999636,0.0,0.0975024246034168,-0.11535416666666566
286,0.01415666891915461,14.285714285714285,16.566668919154576,16.566668919154576,7.22999999999989,0,1,148.25411373376846,723,16.484220665040844,"[0.0, 0.16566668919154576, -0.24099999999999636]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,156.58999999999878,40991.359999999746,15659,4099136,5.944850099971518,1497.0166249999893,7.44047619047619,8.881911323184058,8.881911323184058,8.839209241405735,3.2622916666666413,1.0,100.0,0.0,0.0,2.857142857142857,5.714285714285714,8.571428571428571,7.44047619047619,3.535032802690772,8.571428571428571,14.285714285714285,14.285714285714285,2.293984549386161,4.873848506382533,5.803906576974051,9.093235560825892,8.881911323184058,3.249403629514887,9.858677046639578,15.049699510846821,16.566668919154576,2.293984549386161,4.873848506382533,5.803906576974051,9.093235560825892,8.881911323184058,3.249403629514887,9.858677046639578,15.049699510846821,16.566668919154576,1.7000000000000013,1.9500000000000015,2.8374999999999835,3.00999999999998,3.2622916666666413,1.1940690927512652,3.2674999999999743,5.090999999999936,7.22999999999989,15.897293895592156,40.949372845888135,51.977682534605265,82.75825433805585,79.16511165723432,28.58452456902323,88.4001593478024,128.31224491745235,148.25411373376846,2.231868652092266,4.8446675570096875,5.766910878937164,9.053152018632506,8.839209241405735,3.2414865858366615,9.81173733211751,15.000208894355643,16.484220665040844,2231868.652092266,4844667.557009688,5766910.878937164,9053152.018632507,8839209.241405735,3241486.5858366615,9811737.33211751,15000208.894355644,16484220.665040845,170.0,195.0,283.75,301.0,326.2291666666667,119.406909275129,326.75,509.1000000000001,723.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,inf,0.01415666891915461,16484220.665040845,0.0,0.16566668919154576,-0.24099999999999636,0.0,0.0888191132318406,-0.10874305555555469
287,0.01415666891915461,14.285714285714285,16.566668919154576,16.566668919154576,7.22999999999989,0,1,148.25411373376846,723,16.484220665040844,"[0.0, 0.16566668919154576, -0.24099999999999636]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,159.8899999999987,41151.249999999745,15989,4115125,5.6161435000249185,1502.7437748000375,6.666666666666667,8.494144678115845,8.494144678115845,8.450758315387658,3.3310416666666396,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,6.666666666666667,3.5634832254989917,8.571428571428571,12.285714285714297,14.285714285714285,3.782593863351005,4.894595554896764,5.289793014526367,8.384748186383929,8.494144678115845,3.327906176697649,9.81593404497419,14.2186633518764,16.566668919154576,3.782593863351005,4.894595554896764,5.289793014526367,8.384748186383929,8.494144678115845,3.327906176697649,9.81593404497419,14.2186633518764,16.566668919154576,1.8800000000000014,2.009000000000001,2.3299999999999943,2.9749999999999805,3.3310416666666396,1.4315292516270153,3.2474999999999747,5.9499999999999185,7.22999999999989,28.895276498049498,41.43508451282978,45.8267460539937,78.77335296198726,75.9460615208418,29.555171093478346,89.40784237161279,124.43463390395048,148.25411373376846,3.7520649680745066,4.864624119812251,5.2580721877803125,8.344318327815746,8.450758315387658,3.3189140265047805,9.774971318039906,14.16947867059761,16.484220665040844,3752064.9680745066,4864624.119812251,5258072.187780313,8344318.327815745,8450758.315387657,3318914.02650478,9774971.318039905,14169478.67059761,16484220.665040845,188.0,200.9,233.0,297.5,333.1041666666667,143.15292516270455,324.75,595.0000000000001,723.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,inf,0.01415666891915461,16484220.665040845,0.0,0.16566668919154576,-0.24099999999999636,0.0,0.08494144678115845,-0.11103472222222131
288,0.01415666891915461,14.285714285714285,16.566668919154576,16.566668919154576,7.22999999999989,0,1,148.25411373376846,723,16.484220665040844,"[0.0, 0.16566668919154576, -0.24099999999999636]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,167.91999999999854,41319.16999999974,16792,4131917,5.041898900002707,1507.876349600032,6.607142857142857,8.229748691831317,8.229748691831317,8.184692051420804,3.498333333333303,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,6.607142857142857,3.919090290805124,8.571428571428571,14.285714285714285,14.285714285714285,1.818101065499442,4.916879381452288,5.42679922921317,8.063046591622488,8.229748691831317,3.669629281909309,9.831524576459612,15.23713139125279,16.566668919154576,1.818101065499442,4.916879381452288,5.42679922921317,8.063046591622488,8.229748691831317,3.669629281909309,9.831524576459612,15.23713139125279,16.566668919154576,1.9200000000000015,2.021000000000001,2.6474999999999875,3.00499999999998,3.498333333333303,1.5339007102445679,3.6724999999999657,6.048999999999918,8.099999999999872,5.22177349802223,41.51521015018225,47.77914923802018,76.96527013555169,73.30707717843809,33.59498615894421,87.05579084157944,130.35537353903055,148.25411373376846,1.7579936277425812,4.887567866242138,5.395676450063933,8.023919626352352,8.184692051420804,3.6641411390526657,9.78993809432923,15.182480204891023,16.484220665040844,1757993.627742581,4887567.866242138,5395676.450063932,8023919.626352352,8184692.051420805,3664141.139052666,9789938.09432923,15182480.204891022,16484220.665040845,192.0,202.1,264.75,300.5,349.8333333333333,153.39007102446,367.25,604.9000000000003,810.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,inf,0.01415666891915461,16484220.665040845,0.0,0.16566668919154576,-0.24099999999999636,0.0,0.08229748691831316,-0.1166111111111101
289,0.01415666891915461,14.285714285714285,16.566668919154576,16.566668919154576,7.22999999999989,0,1,148.25411373376846,723,16.484220665040844,"[0.0, 0.16566668919154576, -0.24099999999999636]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,173.21999999999844,41492.389999999745,17322,4149239,6.332066799979657,1514.3350598000106,7.619047619047618,9.10918491227286,9.10918491227286,9.063014593314238,3.6087499999999673,1.0,100.0,0.0,0.0,2.857142857142857,5.714285714285714,8.571428571428571,7.619047619047618,3.466718994895485,8.571428571428571,14.285714285714285,14.285714285714285,0.8725629534040179,5.109705788748605,7.142857142857142,9.219130107334681,9.10918491227286,3.30963530951078,10.212195260184153,14.822928292410717,16.566668919154576,0.8725629534040179,5.109705788748605,7.142857142857142,9.219130107334681,9.10918491227286,3.30963530951078,10.212195260184153,14.822928292410717,16.566668919154576,1.8200000000000014,2.4319999999999924,2.8399999999999834,3.0749999999999784,3.6087499999999673,1.4885908115283302,3.612499999999967,6.342999999999909,7.589999999999883,13.307303351961309,43.78734914660454,68.95386115275323,84.72845492139459,82.81895862501581,29.531934216191353,92.89880850352347,129.85771712437273,148.25411373376846,0.8124496461006666,5.077792001399459,7.106439552447936,9.179045954164273,9.063014593314238,3.3015784403304167,10.170930684922158,14.762024423815415,16.484220665040844,812449.6461006666,5077792.001399458,7106439.5524479365,9179045.954164272,9063014.593314238,3301578.440330417,10170930.684922159,14762024.423815414,16484220.665040845,182.0,243.20000000000002,284.0,307.5,360.875,148.85908115283618,361.25,634.3,759.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,inf,0.01415666891915461,16484220.665040845,0.0,0.16566668919154576,-0.24099999999999636,0.0,0.09109184912272862,-0.12029166666666558
290,0.01415666891915461,14.285714285714285,16.566668919154576,16.566668919154576,7.22999999999989,0,1,148.25411373376846,723,16.484220665040844,"[0.0, 0.16566668919154576, -0.24099999999999636]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,158.48999999999873,41650.87999999974,15849,4165088,5.700882000033744,1520.139406900038,8.095238095238095,9.58805623508635,9.58805623508635,9.54495001217177,3.3018749999999737,1.0,100.0,0.0,2.857142857142857,4.857142857142858,5.714285714285714,8.571428571428571,8.095238095238095,3.316282923139076,8.571428571428571,14.285714285714285,14.285714285714285,4.59465571812221,5.873221806117466,7.705785887581961,9.119403021676199,9.58805623508635,3.068966769783506,10.140039580208914,15.285028185163226,16.566668919154576,4.59465571812221,5.873221806117466,7.705785887581961,9.119403021676199,9.58805623508635,3.068966769783506,10.140039580208914,15.285028185163226,16.566668919154576,1.8100000000000014,2.2669999999999955,2.8374999999999835,3.00999999999998,3.3018749999999737,1.2419635935518674,3.2049999999999756,3.94999999999996,8.269999999999868,37.410433530807495,53.68826203122735,76.86894805170596,82.90047528222203,87.47291458250645,25.57650194838883,91.18517653271556,131.23825141415003,148.25411373376846,4.566518307688679,5.840498117855435,7.666907175138188,9.079521792169693,9.54495001217177,3.0585675276429,10.098199502594195,15.205273531262188,16.484220665040844,4566518.30768868,5840498.117855435,7666907.175138187,9079521.792169692,9544950.01217177,3058567.5276429,10098199.502594195,15205273.531262187,16484220.665040845,181.0,226.7,283.75,301.0,330.1875,124.19635935518937,320.5,395.00000000000006,827.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,inf,0.01415666891915461,16484220.665040845,0.0,0.16566668919154576,-0.24099999999999636,0.0,0.09588056235086351,-0.11006249999999913
291,0.01415666891915461,14.285714285714285,16.566668919154576,16.566668919154576,7.22999999999989,0,1,148.25411373376846,723,16.484220665040844,"[0.0, 0.16566668919154576, -0.24099999999999636]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,171.39999999999847,41822.279999999744,17140,4182228,6.034555700025521,1526.3014187000226,7.857142857142857,9.26163843699864,9.26163843699864,9.215847196195426,3.5708333333333013,1.0,100.0,0.0,0.0,2.857142857142857,5.714285714285714,8.571428571428571,7.857142857142857,3.7570794852522615,8.571428571428571,14.285714285714285,14.285714285714285,1.8823514665876118,5.106099809919085,6.560801097324916,9.201818193708146,9.26163843699864,3.528536177764853,10.790975434439522,15.13948713030134,16.566668919154576,1.8823514665876118,5.106099809919085,6.560801097324916,9.201818193708146,9.26163843699864,3.528536177764853,10.790975434439522,15.13948713030134,16.566668919154576,1.6100000000000012,2.100999999999999,2.862499999999983,3.0699999999999785,3.5708333333333013,1.4634830504275746,3.93499999999996,6.015999999999918,7.839999999999877,5.134821009887673,43.64008844718337,59.575925186276436,83.3914887458086,82.90746987968532,31.768779240931348,94.24015923961997,130.6462054409087,148.25411373376846,1.8222463317666027,5.076166169830638,6.526566585105453,9.160729771312617,9.215847196195426,3.521356042083268,10.748379685355047,15.089538152247464,16.484220665040844,1822246.3317666026,5076166.169830638,6526566.585105454,9160729.771312617,9215847.196195427,3521356.042083268,10748379.685355049,15089538.152247464,16484220.665040845,161.0,210.1,286.25,307.0,357.0833333333333,146.34830504276053,393.5,601.6000000000003,784.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,inf,0.01415666891915461,16484220.665040845,0.0,0.16566668919154576,-0.24099999999999636,0.0,0.09261638436998641,-0.11902777777777669
292,0.01415666891915461,14.285714285714285,16.566668919154576,16.566668919154576,7.22999999999989,0,1,148.25411373376846,723,16.484220665040844,"[0.0, 0.16566668919154576, -0.24099999999999636]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,160.24999999999866,41982.529999999744,16025,4198253,5.79732429998694,1532.2130100000068,7.3809523809523805,8.884151436033703,8.884151436033703,8.840684963442518,3.338541666666639,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.714285714285714,7.3809523809523805,3.076868567457163,8.571428571428571,12.285714285714297,14.285714285714285,3.710932050432478,5.614385877336774,7.142857142857142,8.284593309674943,8.884151436033703,3.0167292121505236,10.249152183532715,12.61376026698523,16.566668919154576,3.710932050432478,5.614385877336774,7.142857142857142,8.284593309674943,8.884151436033703,3.0167292121505236,10.249152183532715,12.61376026698523,16.566668919154576,1.5100000000000011,2.1819999999999973,2.772499999999985,3.0199999999999796,3.338541666666639,1.3379959977258828,3.272499999999974,5.551999999999928,7.22999999999989,28.199213556945324,49.21519526317716,69.38892057724297,81.99183709919453,81.05592451853833,25.937329608291595,88.03349113278091,109.10812056064619,148.25411373376846,3.685803851218921,5.5826667965645855,7.106640086005274,8.243010352905621,8.840684963442518,3.0058235487908354,10.208064333908577,12.567321254886528,16.484220665040844,3685803.851218921,5582666.7965645855,7106640.086005273,8243010.352905623,8840684.96344252,3005823.5487908353,10208064.333908578,12567321.254886527,16484220.665040845,151.0,218.2,277.25,302.0,333.8541666666667,133.79959977259108,327.25,555.2000000000002,723.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,inf,0.01415666891915461,16484220.665040845,0.0,0.16566668919154576,-0.24099999999999636,0.0,0.08884151436033703,-0.1112847222222213
293,0.01415666891915461,14.285714285714285,16.566668919154576,16.566668919154576,7.22999999999989,0,1,148.25411373376846,723,16.484220665040844,"[0.0, 0.16566668919154576, -0.24099999999999636]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,168.9299999999985,42151.459999999744,16893,4215146,4.825537899974734,1537.1477483999915,7.738095238095238,9.33174002738226,9.33174002738226,9.286461815750732,3.5193749999999686,1.0,100.0,0.0,0.0,2.857142857142857,5.714285714285714,8.571428571428571,7.738095238095238,3.8225224661910286,8.571428571428571,14.285714285714285,14.285714285714285,1.8837411063058036,5.205265590122768,7.409496307373047,8.998819078717911,9.33174002738226,3.5993341693611947,10.231022834777832,15.513338906424387,16.566668919154576,1.8837411063058036,5.205265590122768,7.409496307373047,8.998819078717911,9.33174002738226,3.5993341693611947,10.231022834777832,15.513338906424387,16.566668919154576,1.6600000000000013,2.1779999999999977,2.8874999999999824,3.054999999999979,3.5193749999999686,1.388446983518487,3.9524999999999597,5.264999999999936,7.6899999999998805,5.134528337628581,44.20107212290168,74.88390025123954,83.45511277765036,84.46163152908412,32.10104965306016,91.64266153797507,134.25933529213071,148.25411373376846,1.8236359717774666,5.174581389050645,7.370996005664845,8.958584253695012,9.286461815750732,3.5894315551571037,10.181035284786656,15.435706330712875,16.484220665040844,1823635.9717774666,5174581.389050645,7370996.005664846,8958584.253695013,9286461.815750731,3589431.555157104,10181035.284786656,15435706.330712875,16484220.665040845,166.0,217.8,288.75,305.5,351.9375,138.84469835185163,395.25,526.5000000000003,769.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,inf,0.01415666891915461,16484220.665040845,0.0,0.16566668919154576,-0.24099999999999636,0.0,0.09331740027382261,-0.11731249999999897
294,0.01415666891915461,14.285714285714285,16.566668919154576,16.566668919154576,7.22999999999989,0,1,148.25411373376846,723,16.484220665040844,"[0.0, 0.16566668919154576, -0.24099999999999636]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,167.41999999999854,42318.87999999974,16742,4231888,5.634697200031951,1542.8681775000296,8.511904761904761,9.972105934506372,9.972105934506372,9.927136700871996,3.4879166666666364,1.0,100.0,0.0,2.857142857142857,4.857142857142858,5.714285714285714,8.571428571428571,8.511904761904761,3.474375749407735,8.571428571428571,14.285714285714285,14.285714285714285,3.880860464913505,5.681107657296317,8.308144296918597,9.441140038626534,9.972105934506372,3.310204916582955,10.80510071345738,15.373873029436385,16.566668919154576,3.880860464913505,5.681107657296317,8.308144296918597,9.441140038626534,9.972105934506372,3.310204916582955,10.80510071345738,15.373873029436385,16.566668919154576,1.5600000000000012,2.6909999999999865,2.9299999999999815,3.0799999999999783,3.4879166666666364,1.3575175848052496,3.5299999999999687,4.409999999999956,9.14999999999985,29.896963700652122,51.59920331454341,79.64864479377866,85.33222804963589,90.06696770962738,27.602657135021346,99.01247276552022,132.124432297796,148.25411373376846,3.8552305679498042,5.644239727437107,8.268739314792102,9.400604290284203,9.927136700871996,3.3018239737724473,10.761299512171966,15.324392437524807,16.484220665040844,3855230.567949804,5644239.727437107,8268739.314792102,9400604.290284202,9927136.700871995,3301823.973772447,10761299.512171965,15324392.437524807,16484220.665040845,156.0,269.1,293.0,308.0,348.7916666666667,135.7517584805278,353.0,441.00000000000057,915.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,inf,0.01415666891915461,16484220.665040845,0.0,0.16566668919154576,-0.24099999999999636,0.0,0.09972105934506371,-0.11626388888888788
