generation,progress_p10,progress_p25,progress_p75,progress_p90,progress_mean_all,progress_mean_parent,progress_mean_elite,progress_best,finish_count,best_finished_time,penalized_p25,penalized_p75,penalized_mean_all,penalized_mean_parent,penalized_mean_elite,best_finished_time_so_far
283,10.901498522077286,15.761519840785436,100.0,100.0,56.69148887649453,99.71645213213333,100.0,100.0,14,17.32999999999991,23.82000000000092,30.0,27.107708333333434,21.323125000000296,17.364999999999913,17.32999999999991
284,5.770475115094866,11.247236388070244,100.0,100.0,58.35330212841061,100.0,100.0,100.0,20,17.32999999999991,21.262500000000525,30.0,26.179375000000192,19.493125000000248,17.364999999999913,17.32999999999991
285,5.647373744419643,11.148642812456405,100.0,100.0,52.52124934795116,100.0,100.0,100.0,18,17.32999999999991,22.327500000000693,30.0,26.497500000000162,20.004375000000326,17.364999999999913,17.32999999999991
286,5.276035853794643,11.296583584376744,100.0,100.0,49.71205294322692,100.0,100.0,100.0,19,17.32999999999991,21.997500000000638,30.0,26.396875000000183,20.052500000000336,17.364999999999913,17.32999999999991
287,5.254033769880023,5.890199116298131,100.0,100.0,42.652813476651644,97.01525534902301,100.0,100.0,13,17.32999999999991,25.247500000001146,30.0,27.283541666666753,21.850625000000264,17.364999999999913,17.32999999999991
288,8.644043513706754,11.526289667401995,100.0,100.0,54.696726437495705,99.61666107177734,100.0,100.0,15,17.32999999999991,26.260000000001305,30.0,27.343125000000175,22.029375000000528,17.364999999999913,17.32999999999991
289,5.583159310477121,11.334141322544642,100.0,100.0,49.59409737497699,100.0,100.0,100.0,18,17.32999999999991,20.73000000000044,30.0,26.391250000000145,19.664375000000277,17.364999999999913,17.32999999999991
290,11.073822021484375,11.432339123317176,100.0,100.0,47.42535209460751,96.7233007294791,100.0,100.0,13,17.32999999999991,25.810000000001235,30.0,27.345000000000095,22.03500000000029,17.364999999999913,17.32999999999991
291,5.5287644522530695,11.442782538277765,100.0,100.0,44.25397712981063,98.29466376985823,100.0,100.0,14,17.32999999999991,24.935000000001097,30.0,27.346875000000136,22.04062500000041,17.364999999999913,17.32999999999991
292,5.863861628941128,11.300574711390901,79.53829492841449,100.0,41.3814860184487,91.05243142694229,100.0,100.0,11,17.32999999999991,30.0,30.0,27.73750000000008,23.21250000000024,17.364999999999913,17.32999999999991
293,5.668294634137835,11.148181642804825,100.0,100.0,46.793845712928324,100.0,100.0,100.0,16,17.32999999999991,22.90250000000078,30.0,26.910416666666816,20.731250000000443,17.364999999999913,17.32999999999991
294,10.562454768589566,11.234802518572126,100.0,100.0,49.13728795715959,100.0,100.0,100.0,16,17.32999999999991,20.950000000000475,30.0,26.64104166666677,19.92312500000031,17.364999999999913,17.32999999999991
295,9.052308491298131,11.337973049708776,100.0,100.0,48.08143815907039,96.21931961205304,100.0,100.0,13,17.32999999999991,26.99750000000142,30.0,27.549583333333462,22.648750000000383,17.364999999999913,17.32999999999991
296,5.930741446358818,11.462952068873815,100.0,100.0,47.8924253513707,97.0607556615557,100.0,100.0,13,17.32999999999991,25.88750000000125,30.0,27.23562500000008,21.706875000000238,17.364999999999913,17.32999999999991
297,8.421754019601005,11.156904356820242,100.0,100.0,43.99846206983841,98.73003210340227,100.0,100.0,15,17.32999999999991,23.392500000000858,30.0,27.134583333333477,21.40375000000043,17.364999999999913,17.32999999999991
298,10.646222250802177,11.504808834620885,100.0,100.0,48.992368510175226,96.32626296758768,100.0,100.0,13,17.32999999999991,28.622500000001676,30.0,27.490625000000122,22.47187500000036,17.364999999999913,17.32999999999991
299,10.865788868495397,15.829909188406809,100.0,100.0,51.19924109641763,97.48239891664662,100.0,100.0,14,17.32999999999991,26.087500000001278,30.0,27.27708333333346,21.831250000000377,17.364999999999913,17.32999999999991
300,7.615030016217913,11.293858800615583,100.0,100.0,50.36675066732093,98.71503727776664,100.0,100.0,15,17.32999999999991,24.04750000000096,30.0,27.224791666666828,21.674375000000474,17.364999999999913,17.32999999999991
