generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_term,best_reward,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time
68,-1000005016668.2363,0.0,0.1083864484514509,0.0,5.016666666666654,-1,108385448446.43422,0.0,0.07636399496169317,0.0,76362994956.6765,5.016666666666654
69,-1000005016668.2363,0.0,0.13156890869140625,0.0,5.016666666666654,-1,131567908686.38959,0.0,0.07879177729288737,0.0,78790777287.87071,5.016666666666654
70,-1000005016668.2306,0.0,0.11100224086216517,0.0,5.016666666666654,-1,111001240857.1485,0.0,0.0764404024396624,0.0,76439402434.64572,5.016666666666654
71,-1000005016668.2306,0.0,0.09354727608816964,0.0,5.016666666666654,-1,93546276083.15295,0.0,0.07626158850533622,0.0,76260588500.31953,5.016666666666654
72,-1000005016668.2306,0.0,0.10798863002232142,0.0,5.016666666666654,-1,107987630017.30475,0.0,0.07687375659034366,0.0,76872756585.32698,5.016666666666654
73,-1000005016668.2306,0.0,0.08894239153180802,0.0,5.016666666666654,-1,88941391526.79135,0.0,0.07684219451177687,0.0,76841194506.76021,5.016666666666654
74,-1000005016668.2292,0.0,0.09239741734095983,0.0,5.016666666666654,-1,92396417335.94315,0.0,0.07715440931774321,0.0,77153409312.72655,5.016666666666654
75,-1000005016668.2292,0.0,0.1068605695452009,0.0,5.016666666666654,-1,106859569540.18422,0.0,0.07616667520432245,0.0,76165675199.30579,5.016666666666654
76,-1000005016668.2283,0.0,0.11104038783482142,0.0,5.016666666666654,-1,111039387829.80475,0.0,0.07571504229591007,0.0,75714042290.89339,5.016666666666654
77,-1000005016668.2258,0.0,0.11540549142020089,0.0,5.016666666666654,-1,115404491415.1842,0.0,0.07704825628371466,0.0,77047256278.69798,5.016666666666654
78,-1000005016668.2258,0.0,0.10297502790178571,0.0,5.016666666666654,-1,102974027896.76904,0.0,0.07549660546439034,0.0,75495605459.37367,5.016666666666654
79,-1000005016668.2258,0.0,0.10583605085100446,0.0,5.016666666666654,-1,105835050845.9878,0.0,0.07722082592192149,0.0,77219825916.90483,5.016666666666654
80,-1000005016668.2257,0.0,0.14308384486607142,0.0,5.016666666666654,-1,143082844861.05475,0.0,0.07770901634579612,0.0,77708016340.77946,5.016666666666654
81,-1000005016668.2257,0.0,0.10471343994140625,0.0,5.016666666666654,-1,104712439936.38959,0.0,0.07697945549374535,0.0,76978455488.72868,5.016666666666654
82,-1000005016668.2245,0.0,0.12326921735491073,0.0,5.016666666666654,-1,123268217349.89404,0.0,0.07678826649983723,0.0,76787266494.82057,5.016666666666654
83,-1000005016668.2206,0.0,0.1167569841657366,0.0,5.016666666666654,-1,116755984160.71992,0.0,0.07657062439691452,0.0,76569624391.89786,5.016666666666654
84,-1000005016668.2206,0.0,0.10586329868861608,0.0,5.016666666666654,-1,105862298683.59941,0.0,0.07888248988560267,0.0,78881489880.58601,5.016666666666654
85,-1000005016668.2206,0.0,0.09911673409598214,0.0,5.016666666666654,-1,99115734090.96547,0.0,0.07490896043323335,0.0,74907960428.21669,5.016666666666654
86,-1000005016668.2206,0.0,0.10280064174107142,0.0,5.016666666666654,-1,102799641736.05475,0.0,0.07758799053373791,0.0,77586990528.72124,5.016666666666654
87,-1000005016668.2206,0.0,0.1083864484514509,0.0,5.016666666666654,-1,108385448446.43422,0.0,0.07690338861374628,0.0,76902388608.72961,5.016666666666654
88,-1000005016668.2135,0.0,0.09893689836774552,0.0,5.016666666666654,-1,98935898362.72885,0.0,0.07103375026157925,0.0,71032750256.56258,5.016666666666654
89,-1000005016668.2135,0.0,0.11565072195870536,0.0,5.016666666666654,-1,115649721953.68869,0.0,0.07161412920270648,0.0,71613129197.6898,5.016666666666654
90,-1000005016668.2135,0.0,0.11694771902901785,0.0,5.016666666666654,-1,116946719024.00119,0.0,0.07611694790068127,0.0,76115947895.6646,5.016666666666654
91,-1000005016668.2135,0.0,0.13003758021763392,0.0,5.016666666666654,-1,130036580212.61725,0.0,0.07490748450869605,0.0,74906484503.67938,5.016666666666654
92,-1000005016668.2135,0.0,0.13172694614955355,0.0,5.016666666666654,-1,131725946144.53688,0.0,0.0756790524437314,0.0,75678052438.71472,5.016666666666654
93,-1000005016668.2135,0.0,0.1022611345563616,0.0,5.016666666666654,-1,102260134551.34492,0.0,0.07564101900373187,0.0,75640018998.7152,5.016666666666654
94,-1000005016668.2135,0.0,0.12355804443359374,0.0,5.016666666666654,-1,123557044428.57707,0.0,0.07727032616024926,0.0,77269326155.23259,5.016666666666654
95,-1000005016668.2135,0.0,0.11427198137555804,0.0,5.016666666666654,-1,114270981370.54137,0.0,0.07593336559477307,0.0,75932365589.7564,5.016666666666654
96,-1000005016668.2135,0.0,0.1019287109375,0.0,5.016666666666654,-1,101927710932.48332,0.0,0.07465090070452009,0.0,74649900699.50342,5.016666666666654
97,-1000005016668.2135,0.0,0.1068878173828125,0.0,5.016666666666654,-1,106886817377.79582,0.0,0.07498162133353097,0.0,74980621328.5143,5.016666666666654
98,-1000005016668.2128,0.0,0.11956896100725446,0.0,5.016666666666654,-1,119567961002.2378,0.0,0.08020049049740746,0.0,80199490492.3908,5.016666666666654
99,-1000005016668.2128,0.0,0.10929107666015625,0.0,5.016666666666654,-1,109290076655.13959,0.0,0.07440884908040364,0.0,74407849075.38698,5.016666666666654
100,-1000005016668.2069,0.0,0.11065891810825892,0.0,5.016666666666654,-1,110657918103.24225,0.0,0.07325842266991024,0.0,73257422664.89357,5.016666666666654
101,-1000005016668.2069,0.0,0.11147635323660715,0.0,5.016666666666654,-1,111475353231.59048,0.0,0.07504485902332124,0.0,75043859018.30457,5.016666666666654
102,-1000005016668.2069,0.0,0.11200496128627231,0.0,5.016666666666654,-1,112003961281.25563,0.0,0.07343053817749023,0.0,73429538172.47356,5.016666666666654
103,-1000005016668.2069,0.0,0.11749812534877233,0.0,5.016666666666654,-1,117497125343.75565,0.0,0.07472469693138487,0.0,74723696926.36818,5.016666666666654
104,-1000005016668.2069,0.0,0.11684962681361606,0.0,5.016666666666654,-1,116848626808.5994,0.0,0.08075180507841563,0.0,80750805073.39897,5.016666666666654
105,-1000005016668.2069,0.0,0.12534005301339285,0.0,5.016666666666654,-1,125339053008.37617,0.0,0.07629451297578356,0.0,76293512970.7669,5.016666666666654
106,-1000005016668.2069,0.0,0.11955261230468749,0.0,5.016666666666654,-1,119551612299.67082,0.0,0.07735785983857654,0.0,77356859833.55986,5.016666666666654
