generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,mutation_decay_trigger,mutation_decay_active,mutation_decay_trigger_generation,effective_mutation_prob_decay,effective_mutation_sigma_decay,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,generalization_test_map,generalization_best_finished,generalization_best_crashes,generalization_best_progress,generalization_best_dense_progress,generalization_best_time,generalization_best_distance,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max
173,1.00009999997663e+18,100.0,100.0,100.0,23.37000000000073,1,0,1177.7043617591262,2223,1000099999976.63,"[1.0, 100.0, -23.37000000000073, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,9,36,3,45,3,674.9200000000158,66828.36000000032,63462,6281278,17.215465099958237,2664.1474066000083,45.71428571428572,47.104841175832,47.104841175832,187547104827.115,14.060833333333662,1.0640358836439818,96.90056700706107,0.030994329929389275,,,,,,,,2.857142857142857,2.857142857142857,8.571428571428571,21.42857142857143,45.71428571428572,38.6771039162311,90.0,100.0,100.0,3.7074061802455356,5.106139591761998,11.26310212271554,24.04083213398551,47.104841175832,38.3784925032723,90.88708332606726,100.0,100.0,3.7074061802455356,5.106139591761998,11.26310212271554,24.04083213398551,47.104841175832,38.3784925032723,90.88708332606726,100.0,100.0,1.5500000000000012,2.186999999999997,6.067499999999922,9.769999999999843,14.060833333333662,9.740133433663306,23.43000000000074,27.96500000000134,30.000000000001634,28.190921314060688,43.33707987815142,107.84854057617486,207.35789754489087,521.2564468713111,457.78529051609405,1065.629244918935,1161.7044274412096,1206.9094635173678,3707404.610244536,5106137.404760998,11263096.510214541,24040822.853984512,187547104827.115,390337785966.06,90887053.32606724,1000099999972.811,1000099999976.63,3707404610244.5356,5106137404760.998,11263096510214.541,24040822853984.51,1.87547104827115e+17,3.9033778596606e+17,90887053326067.25,1.000099999972811e+18,1.00009999997663e+18,145.0,205.9,564.5,917.0,1322.125,916.7058467005651,2225.0,2631.6000000000004,2841.0,1.0432766615146831,1.0538397245577704,1.0590815008933456,1.0643726890220577,1.0640358836439818,0.00856412103693355,1.068498127757387,1.0727912466955993,1.09,95.5,96.53740927322927,96.66777662045573,96.86950814198777,96.90056700706107,0.41135262439704595,97.14049103045791,97.34407767776861,97.95208655332303,0.020479134466769706,0.026559223222313865,0.02859508969542092,0.03130491858012232,0.030994329929389275,0.0041135262439704655,0.03332223379544281,0.03462590726770736,0.045
174,1.00009999997677e+18,100.0,100.0,100.0,23.230000000000672,1,0,1195.4563003405929,2172,1000099999976.77,"[1.0, 100.0, -23.230000000000672, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,11,37,0,48,0,662.7900000000136,67491.15000000033,62284,6343562,15.036853900004644,2679.2701410000445,43.63095238095239,44.936739239845906,44.936739239845906,229211603392.0984,13.808125000000283,1.0653817745394032,96.82892964138004,0.03171070358619973,,,,,,,,2.857142857142857,5.714285714285714,8.571428571428571,20.0,43.63095238095239,38.40236131900333,78.57142857142858,100.0,100.0,3.679046630859375,5.815939222063338,11.267944744655063,21.462390082223074,44.936739239845906,37.970983583105976,80.75775365518808,100.0,100.0,3.679046630859375,5.815939222063338,11.267944744655063,21.462390082223074,44.936739239845906,37.970983583105976,80.75775365518808,100.0,100.0,1.5600000000000012,2.8529999999999855,5.582499999999931,10.894999999999817,13.808125000000283,9.403904033310711,23.43000000000074,27.370000000001237,29.310000000001512,27.982340209186077,52.94484065845609,102.1691133081913,197.86490273103118,498.03215501785354,459.32853655694674,940.5875972472131,1175.5388971067964,1206.9094635173678,3679045.070858375,5815936.500062337,11267937.537154064,21462382.082222074,229211603392.0984,420326711403.807,80757725.7251871,1000099999974.476,1000099999976.77,3679045070858.375,5815936500062.338,11267937537154.062,21462382082222.08,2.292116033920984e+17,4.20326711403807e+17,80757725725187.1,1.0000999999744759e+18,1.00009999997677e+18,144.0,267.0,523.5,1023.0,1297.5833333333333,883.0814145492036,2225.0,2553.3,2760.0,1.0376344086021505,1.0528238374267547,1.0585316910275946,1.0649976665929801,1.0653817745394032,0.01155887241017548,1.06943076784542,1.0790650406504065,1.102127659574468,94.8936170212766,96.38779981549816,96.68012464829492,96.92802647920293,96.82892964138004,0.5679830921773853,97.18444119456221,97.44207138837439,98.11827956989248,0.01881720430107527,0.025579286116256074,0.028155588054377845,0.030719735207970764,0.03171070358619973,0.005679830921773852,0.033198753517050796,0.03612200184501845,0.05106382978723404
175,1.00009999997708e+18,100.0,100.0,100.0,22.92000000000067,1,0,1180.767629623413,2158,1000099999977.0801,"[1.0, 100.0, -22.92000000000067, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,8,38,2,46,2,617.5600000000136,68108.71000000034,58123,6401685,15.388898000004701,2694.7536328000133,40.773809523809526,42.12954837899703,42.12954837899703,166708796202.1798,12.865833333333617,1.0625659886069743,96.95967884123412,0.03040321158765875,,,,,,,,2.857142857142857,2.857142857142857,7.857142857142857,11.428571428571429,40.773809523809526,39.429346021261864,80.0,100.0,100.0,3.351304190499442,3.943076542445592,9.56177030290876,12.869386672973633,42.12954837899703,39.2495784744457,82.85714285714286,100.0,100.0,3.351304190499442,3.943076542445592,9.56177030290876,12.869386672973633,42.12954837899703,39.2495784744457,82.85714285714286,100.0,100.0,1.400000000000001,1.6930000000000014,4.074999999999962,8.364999999999872,12.865833333333617,9.951940311930713,22.23750000000056,27.18700000000124,30.000000000001627,24.535211570560932,30.791036286205053,86.3584782006219,114.12566622672603,475.54932169362047,473.05753916115964,990.2343544308096,1178.1761479347945,1197.72257309407,3351302.790498442,3943074.852444592,9561765.77040776,12869376.877972633,166708796202.1798,372703877865.3188,82857115.28964186,1000099999973.807,1000099999977.0801,3351302790498.442,3943074852444.592,9561765770407.762,12869376877972.633,1.6670879620217984e+17,3.7270387786531885e+17,82857115289641.86,1.000099999973807e+18,1.00009999997708e+18,132.0,158.4,383.5,791.5,1210.8958333333333,936.6232842767179,2094.25,2568.500000000001,2825.0,1.0382165605095541,1.0537423103212575,1.0583291135866957,1.0618465820558467,1.0625659886069743,0.008553253890343714,1.0667754805948495,1.0729155966444102,1.0845070422535212,96.00938967136149,96.4351138503681,96.74438202729306,96.97108701695858,96.95967884123412,0.41509783749736356,97.14743836405756,97.40686771303196,98.08917197452229,0.01910828025477707,0.02593132286968044,0.028525616359424272,0.030289129830414235,0.03040321158765875,0.004150978374973629,0.032556179727069416,0.03564886149631913,0.03990610328638498
176,1.00009999997777e+18,100.0,100.0,100.0,22.230000000000544,1,0,1180.8367095217109,2101,1000099999977.77,"[1.0, 100.0, -22.230000000000544, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,12,33,3,45,3,775.0200000000175,68883.73000000036,72863,6474548,16.220929600007366,2711.058386400051,55.11904761904762,56.49503466706,56.49503466706,250056495018.52084,16.146250000000364,1.0638745131551552,96.88162778824538,0.03118372211754623,,,,,,,,2.857142857142857,2.857142857142857,19.285714285714285,57.14285714285714,55.11904761904762,35.86140333886986,93.57142857142857,100.0,100.0,3.6471775599888394,5.505877358572823,20.88252203805106,60.0,56.49503466706,35.358288687660185,94.07790524618966,100.0,100.0,3.6471775599888394,5.505877358572823,20.88252203805106,60.0,56.49503466706,35.358288687660185,94.07790524618966,100.0,100.0,1.5400000000000011,2.554999999999991,8.097499999999878,17.23999999999988,16.146250000000364,9.278245080339422,24.675000000000907,27.54700000000124,30.000000000001613,27.62947302311659,48.7591431774199,187.88213077373803,641.6718529053032,635.7753612832166,431.70157087692064,1097.2894561886787,1186.3053835883736,1196.1063686162233,3647176.0199878393,5505874.823571824,20882515.698050063,59999984.219999,250056495018.52084,433037820205.4768,250094077875.6287,1000099999975.136,1000099999977.77,3647176019987.8394,5505874823571.823,20882515698050.062,59999984219999.0,2.5005649501852083e+17,4.3303782020547686e+17,2.500940778756287e+17,1.000099999975136e+18,1.00009999997777e+18,141.0,241.9,758.25,1624.0,1517.9791666666667,871.3440166772855,2313.75,2582.8,2830.0,1.040485829959514,1.0554577515176764,1.0600368073496607,1.063126377235359,1.0638745131551552,0.009646664295579501,1.0670244314187145,1.069565146589449,1.0956521739130434,95.37366548042705,96.60065539531149,96.74216211289826,96.91322407261342,96.88162778824538,0.44615639733213014,97.0877859603344,97.28535324787687,97.97570850202429,0.020242914979757085,0.0271464675212313,0.02912214039665605,0.030867759273865862,0.03118372211754623,0.004461563973321315,0.03257837887101741,0.03399344604688519,0.046263345195729534
177,1.00009999997777e+18,100.0,100.0,100.0,22.230000000000544,1,0,1180.8367095217109,2101,1000099999977.77,"[1.0, 100.0, -22.230000000000544, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,16,29,3,45,3,807.7100000000232,69691.44000000038,75970,6550518,18.03573130001314,2729.183492400043,58.095238095238095,59.173300488385145,59.173300488385145,333392506616.99445,16.82729166666715,1.0623376773953488,96.94057831828168,0.03059421681718309,,,,,,,,2.857142857142857,2.857142857142857,13.571428571428571,61.42857142857142,58.095238095238095,39.48793552661616,100.0,100.0,100.0,3.800201416015625,4.163914816720145,13.68658883231027,63.57142818825626,59.173300488385145,39.110573053153644,100.0,100.0,100.0,3.800201416015625,4.163914816720145,13.68658883231027,63.57142818825626,59.173300488385145,39.110573053153644,100.0,100.0,100.0,1.6100000000000012,1.8080000000000014,6.372499999999913,19.16000000000014,16.82729166666715,10.243333348164,26.302500000001128,29.752000000001573,30.000000000001638,29.250426329672337,33.168327669799325,139.19777985289693,699.6320476643741,677.0980304492017,473.7441850090235,1172.193607147783,1182.8988638564945,1209.4751750305295,3800199.796014625,4163913.008719145,13686581.582309268,63571410.73325527,333392506616.99445,471433390358.87195,1000099999972.42,1000099999974.8939,1000099999977.77,3800199796014.625,4163913008719.145,13686581582309.27,63571410733255.266,3.333925066169944e+17,4.71433390358872e+17,1.00009999997242e+18,1.000099999974894e+18,1.00009999997777e+18,149.0,172.0,598.75,1805.0,1582.7083333333333,963.601446794207,2480.25,2790.9,2828.0,1.0318471337579618,1.0492056856187293,1.0571452800152128,1.0628806461945022,1.0623376773953488,0.009857135733290176,1.0697872509013113,1.0720597519310755,1.080536912751678,95.97315436241611,96.41568194606761,96.57345378745765,96.94008539807083,96.94057831828168,0.4896437233504906,97.20410510368956,97.60423468721432,98.40764331210191,0.01592356687898089,0.023957653127856863,0.027958948963104406,0.030599146019291618,0.03059421681718309,0.004896437233504909,0.03426546212542341,0.0358431805393239,0.040268456375838924
178,1.00009999997777e+18,100.0,100.0,100.0,22.230000000000544,1,0,1180.8367095217109,2101,1000099999977.77,"[1.0, 100.0, -22.230000000000544, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,16,32,0,48,0,709.5100000000174,70400.9500000004,66667,6617185,16.993759399978444,2746.264600900002,50.952380952380956,52.035695149001846,52.035695149001846,333385369013.7008,14.781458333333696,1.0645411647438001,96.83337232529068,0.03166627674709315,,,,,,,,2.857142857142857,4.857142857142858,16.428571428571427,20.0,50.952380952380956,40.43274979810089,100.0,100.0,100.0,3.7210300990513394,5.753251211983818,18.85008266993931,22.296886444091797,52.035695149001846,39.87056155527223,100.0,100.0,100.0,3.7210300990513394,5.753251211983818,18.85008266993931,22.296886444091797,52.035695149001846,39.87056155527223,100.0,100.0,100.0,1.5800000000000012,2.9959999999999827,6.659999999999908,8.84499999999986,14.781458333333696,9.643352630522587,24.23750000000082,27.368000000001246,29.340000000001503,28.407037399709225,53.41217685937882,174.18345006369054,199.87339021265507,589.1497796775357,489.6625902550954,1160.9638188201934,1193.6824204415084,1247.6855207309127,3721028.5190503392,5753248.215982817,18850074.377438314,22296879.809090797,333385369013.7008,471438437134.26697,1000099999971.5125,1000099999975.682,1000099999977.77,3721028519050.3394,5753248215982.817,18850074377438.312,22296879809090.797,3.333853690137009e+17,4.71438437134267e+17,1.0000999999715126e+18,1.000099999975682e+18,1.00009999997777e+18,147.0,284.2,621.0,833.0,1388.8958333333333,907.2221851982964,2276.5,2572.9,2770.0,1.0416666666666667,1.0522430471584039,1.058034317351579,1.0651176944002874,1.0645411647438001,0.01032537190789189,1.0705109666035664,1.0778104868819056,1.0878186968838528,95.60906515580737,96.22196278214109,96.49893895530005,96.8184690685389,96.83337232529068,0.5062660557453763,97.18530029654966,97.47552447552447,97.91666666666667,0.020833333333333332,0.025244755244755245,0.028146997034503518,0.031815309314610934,0.03166627674709315,0.005062660557453765,0.035010610446999615,0.03778037217858912,0.043909348441926344
179,1.00009999997777e+18,100.0,100.0,100.0,22.230000000000544,1,0,1180.8367095217109,2101,1000099999977.77,"[1.0, 100.0, -22.230000000000544, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,20,28,0,48,0,747.9400000000221,71148.89000000042,70381,6687566,17.403106799989473,2763.765644100029,56.36904761904761,57.25994613823617,57.25994613823617,416723926597.22284,15.582083333333793,1.0642858131880886,96.84152021115985,0.03158479788840151,,,,,,,,2.857142857142857,2.857142857142857,13.571428571428571,61.42857142857142,56.36904761904761,41.96588987139928,100.0,100.0,100.0,3.7249919346400673,4.981490543910436,13.85805606842041,64.28571428571428,57.25994613823617,41.35697232779078,100.0,100.0,100.0,3.7249919346400673,4.981490543910436,13.85805606842041,64.28571428571428,57.25994613823617,41.35697232779078,100.0,100.0,100.0,1.5800000000000012,2.1109999999999984,5.054999999999941,16.324999999999847,15.582083333333793,10.352361034714095,25.41250000000101,27.303000000001227,29.480000000001553,28.408676393330097,42.17117593735457,126.40837043710053,689.4128085821867,655.5856577344239,506.2998427550572,1172.749527413398,1195.4183629728855,1223.0122423693538,3724990.3546390673,4981488.432909436,13858050.90341941,64285697.96071328,416723926597.22284,493042770932.5218,1000099999973.3275,1000099999975.036,1000099999977.77,3724990354639.0674,4981488432909.436,13858050903419.41,64285697960713.28,4.1672392659722285e+17,4.930427709325218e+17,1.0000999999733275e+18,1.000099999975036e+18,1.00009999997777e+18,145.0,199.6,478.5,1533.0,1466.2708333333333,974.552840614251,2396.25,2575.6,2785.0,1.030664395229983,1.052418944691672,1.058412767451936,1.0634215515426817,1.0642858131880886,0.012629495151874772,1.0688311507148955,1.0762004101548688,1.1164383561643836,94.17808219178082,96.27392344497608,96.63576555023924,96.90746352864466,96.84152021115985,0.6309516308877045,97.15283668749133,97.43831571092683,98.5235661555934,0.014764338444065874,0.025616842890731694,0.028471633125086708,0.03092536471355352,0.03158479788840151,0.00630951630887705,0.033642344497607654,0.03726076555023925,0.05821917808219178
180,1.00009999997777e+18,100.0,100.0,100.0,22.230000000000544,1,0,1180.8367095217109,2101,1000099999977.77,"[1.0, 100.0, -22.230000000000544, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,18,29,1,47,1,688.510000000018,71837.40000000045,64643,6752209,16.936968600028194,2780.8021842000308,51.13095238095239,52.034741466983185,52.034741466983185,375052034727.12305,14.343958333333708,1.0640838137042279,96.87876085118717,0.031212391488128276,,,,,,,,2.857142857142857,2.857142857142857,14.285714285714285,40.0,51.13095238095239,41.40081000609768,100.0,100.0,100.0,3.5264205932617183,3.945511954171317,16.018836157662527,40.33843703507081,52.034741466983185,40.810980208210545,100.0,100.0,100.0,3.5264205932617183,3.945511954171317,16.018836157662527,40.33843703507081,52.034741466983185,40.810980208210545,100.0,100.0,100.0,1.470000000000001,1.6870000000000014,5.242499999999939,12.149999999999793,14.343958333333708,10.128580589020077,24.385000000000865,26.682000000001118,30.000000000001577,26.389932855963707,30.796852588653564,139.7011574525386,411.1268916092813,588.5149366983109,499.09732632165486,1165.3291413374245,1195.7118238799274,1226.8804288357496,3526419.093260718,3945510.271170317,16018830.750161529,40338424.630069815,375052034727.12305,484160072291.3025,1000099999974.365,1000099999975.877,1000099999977.77,3526419093260.7183,3945510271170.3174,16018830750161.527,40338424630069.81,3.75052034727123e+17,4.8416007229130246e+17,1.0000999999743649e+18,1.000099999975877e+18,1.00009999997777e+18,136.0,160.1,486.5,1137.0,1346.7291666666667,949.5644119714254,2298.75,2491.1000000000004,2826.0,1.0256410256410255,1.0500227485440932,1.0598391028635916,1.0655463274380153,1.0640838137042279,0.011231055760291668,1.0694211923233974,1.076639232586502,1.087962962962963,95.77546296296296,96.3343874201555,96.57954841276924,96.84717481081856,96.87876085118717,0.5422563060748089,97.07532814524117,97.5917470448558,98.93162393162393,0.010683760683760684,0.02408252955144204,0.029246718547588205,0.03152825189181447,0.031212391488128276,0.005422563060748091,0.03420451587230751,0.03665612579844511,0.04224537037037037
181,1.00009999997777e+18,100.0,100.0,100.0,22.230000000000544,1,0,1180.8367095217109,2101,1000099999977.77,"[1.0, 100.0, -22.230000000000544, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,18,29,1,47,1,692.0500000000173,72529.45000000046,65034,6817243,16.46738699998241,2797.357963700022,50.595238095238095,51.634777749782415,51.634777749782415,375051634763.33203,14.417708333333694,1.065833371212695,96.80850119926608,0.03191498800733916,,,,,,,,2.857142857142857,2.857142857142857,10.714285714285715,38.57142857142857,50.595238095238095,41.63723450293204,100.0,100.0,100.0,3.8962118966238837,5.185726165771484,11.527398654392787,40.72410816349134,51.634777749782415,41.03684102941835,100.0,100.0,100.0,3.8962118966238837,5.185726165771484,11.527398654392787,40.72410816349134,51.634777749782415,41.03684102941835,100.0,100.0,100.0,1.6700000000000013,2.2529999999999957,6.069999999999921,10.934999999999818,14.417708333333694,9.895369969415357,24.68250000000091,26.53500000000116,30.000000000001606,30.307294204831123,44.6749060086906,112.44743882492185,404.4316410049796,583.3281546547078,497.5050001055177,1170.9099858347327,1187.1512339234353,1210.3973527476192,3896210.2266228837,5185723.8497704845,11527392.224391786,40724097.22849034,375051634763.33203,484160382097.23566,1000099999973.8774,1000099999976.652,1000099999977.77,3896210226622.884,5185723849770.484,11527392224391.787,40724097228490.34,3.750516347633321e+17,4.8416038209723565e+17,1.0000999999738775e+18,1.000099999976652e+18,1.00009999997777e+18,152.0,208.70000000000002,570.75,1017.0,1354.875,931.0335570617206,2321.5,2502.5000000000005,2823.0,1.0392156862745099,1.0560705501378125,1.0606735864588157,1.0639302463876585,1.065833371212695,0.010771164910467961,1.069783056537552,1.0774245230199406,1.1013215859030836,95.26431718061674,96.16872626116728,96.65502618782344,96.89305304926722,96.80850119926608,0.49014855376612243,97.06666219119226,97.24313495226563,98.09863339275104,0.019013666072489603,0.027568650477343668,0.029333378088077337,0.03106946950732778,0.03191498800733916,0.004901485537661223,0.03344973812176557,0.03831273738832718,0.0473568281938326
182,1.00009999997777e+18,100.0,100.0,100.0,22.230000000000544,1,0,1180.8367095217109,2101,1000099999977.77,"[1.0, 100.0, -22.230000000000544, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,16,31,1,47,1,681.9500000000164,73211.40000000047,64077,6881320,16.642092299996875,2814.1143159000203,51.07142857142858,52.39273647624956,52.39273647624956,333385726055.6023,14.20729166666701,1.0635950377973276,96.88508388615047,0.031149161138495435,,,,,,,,2.857142857142857,2.857142857142857,8.571428571428571,52.857142857142854,51.07142857142858,41.61135784903944,100.0,100.0,100.0,3.5213906424386163,4.061341966901507,10.989932332720075,55.46393407900116,52.39273647624956,40.913168193090534,100.0,100.0,100.0,3.5213906424386163,4.061341966901507,10.989932332720075,55.46393407900116,52.39273647624956,40.913168193090534,100.0,100.0,100.0,1.480000000000001,1.7580000000000013,4.379999999999955,14.569999999999737,14.20729166666701,10.060443317681049,24.905000000000925,26.366000000001097,30.000000000001638,26.322380989789963,32.059064247459176,99.76989929191768,585.0319680124521,592.9858566952558,493.16593027786416,1154.2537417653948,1182.993988019228,1221.5912153422832,3521389.1624376164,4061340.2179005067,10989927.900219074,55463916.45400016,333385726055.6023,471438184775.486,1000099999973.49,1000099999975.188,1000099999977.77,3521389162437.616,4061340217900.507,10989927900219.074,55463916454000.16,3.333857260556023e+17,4.71438184775486e+17,1.00009999997349e+18,1.000099999975188e+18,1.00009999997777e+18,134.0,167.1,418.75,1372.5,1334.9375,944.4274148536156,2334.0,2468.3,2811.0,1.0365853658536586,1.0535624651422197,1.0576909649490294,1.0635835090844608,1.0635950377973276,0.011572138245734609,1.0688344098649443,1.075221899151969,1.1044776119402986,95.02487562189056,96.34282997583237,96.59318149262285,96.8678436445156,96.88508388615047,0.5626900484535255,97.18918415391111,97.35186185645398,98.17073170731707,0.018292682926829267,0.026481381435460312,0.028108158460888825,0.03132156355484397,0.031149161138495435,0.005626900484535257,0.03406818507377167,0.03657170024167629,0.04975124378109453
183,1.00009999997777e+18,100.0,100.0,100.0,22.230000000000544,1,0,1180.8367095217109,2101,1000099999977.77,"[1.0, 100.0, -22.230000000000544, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,19,27,2,46,2,733.0300000000201,73944.43000000049,68907,6950227,17.71952100005001,2831.973664100049,54.76190476190476,55.71631748680511,55.71631748680511,395889049635.54865,15.271458333333753,1.0649048357407302,96.84008817533412,0.03159911824665893,,,,,,,,0.0,2.857142857142857,7.857142857142857,67.14285714285714,54.76190476190476,44.01736412679889,100.0,100.0,100.0,1.8820081438337053,3.804084232875279,9.59245136805943,69.21283721923828,55.71631748680511,43.36352741005842,100.0,100.0,100.0,1.8820081438337053,3.804084232875279,9.59245136805943,69.21283721923828,55.71631748680511,43.36352741005842,100.0,100.0,100.0,1.500000000000001,2.1809999999999965,4.7149999999999475,18.965000000000114,15.271458333333753,10.255992555084093,25.04000000000091,26.214000000001093,30.000000000001634,5.374637273911503,29.332177095860242,81.93478555604815,771.6997535713017,642.2539881272614,522.2764956235678,1171.0576120615005,1196.2939320966602,1210.9279195666313,1882003.1338327052,3804082.606874279,9592448.03805843,69212818.89423728,395889049635.54865,489064786448.26685,1000099999974.5125,1000099999976.455,1000099999977.77,1882003133832.7053,3804082606874.279,9592448038058.43,69212818894237.28,3.958890496355487e+17,4.890647864482669e+17,1.0000999999745125e+18,1.000099999976455e+18,1.00009999997777e+18,139.0,208.3,433.0,1773.5,1435.5625,964.857802697933,2355.0,2481.7,2831.0,1.0402298850574712,1.0522195899258258,1.0581474699642572,1.0630680749281087,1.0649048357407302,0.013033527604595124,1.0713806536149708,1.0773771482277121,1.12,94.0,96.30981701125586,96.57575592474731,96.91252757987638,96.84008817533412,0.6025217248746413,97.11603332706737,97.41527225382539,97.98850574712644,0.020114942528735632,0.02584727746174608,0.02883966672932636,0.030874724201236253,0.03159911824665893,0.006025217248746418,0.03424244075252683,0.0369018298874414,0.06
184,1.00009999997819e+18,100.0,100.0,100.0,21.81000000000052,1,0,1143.7447486519814,2038,1000099999978.19,"[1.0, 100.0, -21.81000000000052, -0.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,18,28,2,46,2,793.3400000000167,74737.7700000005,74566,7024793,18.54784539999673,2850.5992583000334,63.095238095238095,64.24928282028814,64.24928282028814,375064249266.2924,16.527916666667014,1.0632877800963405,96.91137471508875,0.030886252849112436,,,,,,,,2.857142857142857,10.571428571428573,20.0,77.14285714285715,63.095238095238095,37.53380939996049,100.0,100.0,100.0,3.6475208827427457,11.494554792131696,21.308929579598562,78.94636699131557,64.24928282028814,36.96471871111807,100.0,100.0,100.0,3.6475208827427457,11.494554792131696,21.308929579598562,78.94636699131557,64.24928282028814,36.96471871111807,100.0,100.0,100.0,1.480000000000001,4.591999999999951,6.742499999999906,19.285000000000153,16.527916666667014,8.595795958474667,23.192500000000685,26.06800000000103,30.00000000000165,27.590836450457573,104.53939258456231,188.42362798564136,900.7556276470423,731.4642883661824,454.75259059975707,1168.1069796103984,1188.541195757687,1221.8856500387192,3647519.4027417456,11494550.317130696,21308923.15959756,78946349.42631458,375064249266.2924,484150611275.73047,1000099999974.9175,1000099999977.117,1000099999978.19,3647519402741.7456,11494550317130.695,21308923159597.562,78946349426314.56,3.7506424926629235e+17,4.841506112757304e+17,1.0000999999749175e+18,1.0000999999771169e+18,1.00009999997819e+18,141.0,432.3,641.5,1817.0,1553.4583333333333,807.7957136123932,2177.75,2448.0,2822.0,1.0462287104622872,1.0516749707324156,1.0582498667430977,1.0630758327427356,1.0632877800963405,0.008302489723664857,1.068491030226408,1.0737696547348634,1.0829931972789115,95.99198396793587,96.45242239263077,96.66539333631006,96.90589189958868,96.91137471508875,0.38270781383798647,97.18180405965204,97.41625146337923,97.68856447688565,0.023114355231143552,0.025837485366207755,0.0281819594034797,0.03094108100411315,0.030886252849112436,0.0038270781383798443,0.033346066636899326,0.03547577607369223,0.04008016032064128
