generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max,front0_size,best_rank,best_crowding,best_priority_score,best_scalar_fitness,best_obj_finished,best_obj_progress,mean_obj_finished,mean_obj_progress
215,1.1,100.0,100.0,100.0,26.8700000000014,1,0,1215.5010475367308,2687,1099.7300844989525,"[1.0, 1.0]",0.2,0.2,0,48,48,0,0,48,10,35,3,45,3,846.4600000000308,100753.04000000174,84646,10075304,28.792279699991923,2899.9457825999707,53.63095238095239,55.18592867794907,55.18592867794907,263.33499856497497,17.634583333333975,1.0,100.0,0.0,0.0,5.714285714285714,13.571428571428571,61.42857142857142,53.63095238095239,37.779523227317824,88.57142857142857,100.0,100.0,2.527008056640625,5.921012878417969,15.470527921404159,64.28571428571428,55.18592867794907,37.27575925416497,88.68873051234654,100.0,100.0,2.527008056640625,5.921012878417969,15.470527921404159,64.28571428571428,55.18592867794907,37.27575925416497,88.68873051234654,100.0,100.0,1.7200000000000013,5.646999999999924,6.522499999999905,20.570000000000416,17.634583333333975,9.770746508143683,26.485000000001342,28.674000000001683,30.00000000000189,17.37822163803503,56.1744945269078,140.82617140747607,732.7195435836911,625.946307409065,451.6702784231868,1044.6669083256274,1181.5931734703481,1215.5010475367308,2.459790678418988,5.8575970048240915,15.395163500063347,64.09315148312935,263.33499856497497,430.055828584315,88.41606084543821,1099.7234391191662,1099.7476398862736,2459790.678418988,5857597.004824091,15395163.500063347,64093151.483129345,263334998.564975,430055828.584315,88416060.84543821,1099723439.1191664,1099747639.8862736,172.0,564.7,652.25,2057.0,1763.4583333333333,977.0746508143014,2648.5,2867.4,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,inf,1.1,1099730084.4989524,1.0,1.0,0.20833333333333334,0.5518592867794907
216,1.1,100.0,100.0,100.0,26.8700000000014,1,0,1215.5010475367308,2687,1099.7300844989525,"[1.0, 1.0]",0.2,0.2,0,48,48,0,0,48,17,25,6,42,6,847.8800000000372,101600.92000000177,84788,10160092,29.179490100010298,2929.230757499987,53.988095238095234,55.08127870681852,55.08127870681852,409.065467640313,17.66416666666744,1.0,100.0,0.0,2.857142857142857,4.857142857142858,8.571428571428571,57.14285714285714,53.988095238095234,41.9922230544199,100.0,100.0,100.0,3.1529780796595985,5.806158338274275,11.27185480935233,60.0,55.08127870681852,41.532140176823276,100.0,100.0,100.0,3.1529780796595985,5.806158338274275,11.27185480935233,60.0,55.08127870681852,41.532140176823276,100.0,100.0,100.0,1.5300000000000011,4.314999999999952,6.217499999999912,24.130000000000972,17.66416666666744,11.010533182922595,27.467500000001493,30.00000000000189,30.00000000000189,22.576112650334835,58.91815483272076,110.5328866802156,639.4092378821224,627.7331722494135,499.16978716932863,1163.3579946812242,1187.7589188829065,1215.5010475367308,3.127055503546948,5.752949420119443,11.19801850081891,59.7331605907621,409.065467640313,512.060081209556,1099.7236331453598,1099.7387950847906,1099.7674144904834,3127055.503546948,5752949.420119443,11198018.50081891,59733160.5907621,409065467.6403129,512060081.2095559,1099723633.14536,1099738795.0847907,1099767414.4904833,153.0,431.50000000000006,621.75,2413.0,1766.4166666666667,1101.0533182921806,2746.75,3000.0,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,inf,1.1,1099730084.4989524,1.0,1.0,0.3541666666666667,0.5508127870681853
217,1.1,100.0,100.0,100.0,26.8700000000014,1,0,1215.5010475367308,2687,1099.7300844989525,"[1.0, 1.0]",0.2,0.2,0,48,48,0,0,48,20,23,5,43,5,1039.0100000000461,102639.93000000183,103901,10263993,34.990653199958615,2964.3285482999636,73.27380952380953,74.30335726417941,74.30335726417941,490.7479161695046,21.646041666667628,1.0,100.0,0.0,2.857142857142857,11.428571428571429,65.0,80.0,73.27380952380953,33.5054548474595,100.0,100.0,100.0,4.053377423967634,11.627059936523438,66.68814397934109,82.85714285714286,74.30335726417941,33.26581267527008,100.0,100.0,100.0,4.053377423967634,11.627059936523438,66.68814397934109,82.85714285714286,74.30335726417941,33.26581267527008,100.0,100.0,100.0,1.7500000000000013,6.026999999999916,20.225000000000364,25.470000000001182,21.646041666667628,8.693712704110284,27.905000000001564,29.468000000001812,30.00000000000189,31.96833126246929,109.09731943458318,726.1456201570109,953.6987481303513,855.678008193383,403.65897165965515,1167.3984555639327,1190.5307366587222,1215.5010475367308,4.025845455636372,11.556681031227496,66.46571783372093,82.62276517638728,490.7479161695046,515.2954789394288,1099.7222962779624,1099.7394873550618,1099.744754571682,4025845.4556363714,11556681.031227496,66465717.83372092,82622765.17638728,490747916.1695046,515295478.9394287,1099722296.2779624,1099739487.3550618,1099744754.571682,175.0,602.7,2022.5,2547.0,2164.6041666666665,869.3712704109633,2790.5,2946.8,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,inf,1.1,1099730084.4989524,1.0,1.0,0.4166666666666667,0.743033572641794
218,1.1,100.0,100.0,100.0,26.8700000000014,1,0,1215.5010475367308,2687,1099.7300844989525,"[1.0, 1.0]",0.2,0.2,0,48,48,0,0,48,13,32,3,45,3,782.1400000000295,103422.07000000186,78214,10342207,25.259306900028605,2989.6957498999545,51.07142857142858,52.383812101238334,52.383812101238334,323.04693649858945,16.29458333333395,1.0,100.0,0.0,2.857142857142857,4.857142857142858,8.571428571428571,57.14285714285714,51.07142857142858,40.214666326541895,100.0,100.0,100.0,3.204847063337054,5.626819610595703,11.328461510794504,60.0,52.383812101238334,40.02187424120406,100.0,100.0,100.0,3.204847063337054,5.626819610595703,11.328461510794504,60.0,52.383812101238334,40.02187424120406,100.0,100.0,100.0,1.5700000000000012,3.3589999999999725,6.022499999999916,20.85500000000046,16.29458333333395,10.438084506255745,26.195000000001293,28.205000000001615,30.00000000000189,23.088376991450787,52.285870684310794,108.6278482619673,650.5036777406931,596.4359822602238,479.8441105002635,1156.3889736831188,1181.3600143380463,1215.5010475367308,3.179123974960062,5.5737673247250195,11.259665800478885,59.783199496322254,323.04693649858945,474.1472967114882,1099.7068449899987,1099.7364265799029,1099.7528375129527,3179123.974960062,5573767.32472502,11259665.800478887,59783199.49632226,323046936.49858946,474147296.7114882,1099706844.9899988,1099736426.579903,1099752837.5129528,157.0,335.9,602.25,2085.5,1629.4583333333333,1043.8084506255075,2619.5,2820.5000000000005,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,inf,1.1,1099730084.4989524,1.0,1.0,0.2708333333333333,0.5238381210123834
219,1.1,100.0,100.0,100.0,26.8700000000014,1,0,1215.5010475367308,2687,1099.7300844989525,"[1.0, 1.0]",0.2,0.2,0,48,48,0,0,48,19,23,6,42,6,956.9100000000403,104378.9800000019,95691,10437898,32.20113010000205,3022.008238599985,67.38095238095238,68.33944324655705,68.33944324655705,463.9678476333931,19.93562500000084,1.0,100.0,0.0,2.857142857142857,7.714285714285714,20.0,81.42857142857143,67.38095238095238,37.279206389419606,100.0,100.0,100.0,3.4250368390764505,10.189166750226702,21.561579704284668,83.78536251206181,68.33944324655705,36.764055514046404,100.0,100.0,100.0,3.4250368390764505,10.189166750226702,21.561579704284668,83.78536251206181,68.33944324655705,36.764055514046404,100.0,100.0,100.0,1.5800000000000012,5.086999999999936,8.63249999999986,25.190000000001138,19.93562500000084,9.724653358486455,27.347500000001475,30.00000000000189,30.00000000000189,25.306965842843056,89.35197149291635,188.16051794029772,953.2421630322933,781.0298306245046,444.62813939723117,1165.305232539773,1185.0767420068382,1215.5010475367308,3.399211532110608,10.12820739825521,21.477666608442668,83.48440926989875,463.9678476333931,515.2738914447482,1099.7255923911762,1099.7358221118263,1099.7491348727383,3399211.5321106077,10128207.39825521,21477666.608442664,83484409.26989876,463967847.6333931,515273891.44474816,1099725592.3911762,1099735822.1118264,1099749134.8727384,158.0,508.70000000000005,863.25,2519.0,1993.5625,972.4653358485758,2734.75,3000.0,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,inf,1.1,1099730084.4989524,1.0,1.0,0.3958333333333333,0.6833944324655704
220,1.1,100.0,100.0,100.0,26.8700000000014,1,0,1215.5010475367308,2687,1099.7300844989525,"[1.0, 1.0]",0.2,0.2,0,48,48,0,0,48,17,27,4,44,4,838.3500000000317,105217.33000000194,83835,10521733,28.14212619996397,3050.2395987999626,60.0595238095238,61.20358598897883,61.20358598897883,415.1892708248347,17.46562500000066,1.0,100.0,0.0,2.857142857142857,7.714285714285714,11.428571428571429,77.14285714285715,60.0595238095238,40.37869034264049,100.0,100.0,100.0,3.6867250714983255,10.339706148420062,11.642275537763325,78.9031764439174,61.20358598897883,39.835327745099214,100.0,100.0,100.0,3.6867250714983255,10.339706148420062,11.642275537763325,78.9031764439174,61.20358598897883,39.835327745099214,100.0,100.0,100.0,1.5600000000000012,4.268999999999953,6.232499999999911,20.21500000000036,17.46562500000066,10.259936018776592,26.947500000001412,29.065000000001746,30.00000000000189,28.049433328211308,87.52301796823741,112.22616164386272,896.5412479564548,700.580810793986,483.80317258379705,1175.4060575980693,1194.9635067760944,1215.5010475367308,3.661097022064997,10.282868625402095,11.568764153761538,78.68032990266946,415.1892708248347,507.6709826919424,1099.7199374042248,1099.740758415801,1099.7599105575891,3661097.0220649973,10282868.625402095,11568764.153761538,78680329.90266946,415189270.82483464,507670982.6919424,1099719937.4042246,1099740758.415801,1099759910.557589,156.0,426.90000000000003,623.25,2021.5,1746.5625,1025.9936018775898,2694.75,2906.5000000000005,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,inf,1.1,1099730084.4989524,1.0,1.0,0.3541666666666667,0.6120358598897884
221,1.1,100.0,100.0,100.0,26.8700000000014,1,0,1215.5010475367308,2687,1099.7300844989525,"[1.0, 1.0]",0.2,0.2,0,48,48,0,0,48,13,32,3,45,3,759.590000000027,105976.92000000196,75959,10597692,26.631414100003894,3077.0361509000068,49.70238095238094,51.129107095215886,51.129107095215886,321.79695035892354,15.82479166666723,1.0,100.0,0.0,0.0,8.571428571428571,8.571428571428571,48.57142857142857,49.70238095238094,39.40777394616816,100.0,100.0,100.0,2.536364964076451,10.969599587576731,11.406072889055526,50.091476496013925,51.129107095215886,38.77555634278371,100.0,100.0,100.0,2.536364964076451,10.969599587576731,11.406072889055526,50.091476496013925,51.129107095215886,38.77555634278371,100.0,100.0,100.0,1.6300000000000012,4.546999999999947,6.029999999999916,15.174999999999905,15.82479166666723,10.362557195175278,26.700000000001374,29.199000000001767,30.00000000000189,17.523753048852086,98.09240067452193,110.48149068839848,513.0750519260764,575.486292284079,470.1196587970114,1156.0649480763823,1180.9392007857562,1215.5010475367308,2.4844474403234025,10.908018998395452,11.338540157493792,49.87456342096199,321.79695035892354,474.7537378493867,1099.7013955303703,1099.7316457565526,1099.7460410549936,2484447.4403234026,10908018.998395452,11338540.157493792,49874563.42096199,321796950.3589236,474753737.8493867,1099701395.5303702,1099731645.7565527,1099746041.0549936,163.0,454.7,603.0,1517.5,1582.4791666666667,1036.2557195174552,2670.0,2919.9,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,inf,1.1,1099730084.4989524,1.0,1.0,0.2708333333333333,0.5112910709521588
222,1.1,100.0,100.0,100.0,26.8700000000014,1,0,1215.5010475367308,2687,1099.7300844989525,"[1.0, 1.0]",0.2,0.2,0,48,48,0,0,48,14,30,4,44,4,794.9400000000285,106771.860000002,79494,10677186,26.21317529998487,3103.3862862999667,54.166666666666664,55.3136702327843,55.3136702327843,346.8078423665135,16.561250000000594,1.0,100.0,0.0,2.857142857142857,2.857142857142857,10.714285714285715,61.42857142857142,54.166666666666664,40.016826109551545,100.0,100.0,100.0,3.208449227469308,5.021205902099609,11.452600615365164,63.57142818825626,55.3136702327843,39.567743554253134,100.0,100.0,100.0,3.208449227469308,5.021205902099609,11.452600615365164,63.57142818825626,55.3136702327843,39.567743554253134,100.0,100.0,100.0,1.5500000000000012,3.585999999999967,6.30499999999991,20.045000000000336,16.561250000000594,10.182070971607242,25.682500000001216,28.942000000001727,30.00000000000189,23.086246758699417,44.77142684459687,110.5630647726357,699.1414014212787,632.032937502178,477.5447067442075,1158.5512524079531,1177.620657263696,1215.5010475367308,3.1814261412225497,4.975301130672765,11.379436603837298,63.37602904685484,346.8078423665135,483.9119810449941,1099.7131906548768,1099.7433624233138,1099.7734226566627,3181426.1412225496,4975301.130672766,11379436.6038373,63376029.04685484,346807842.36651343,483911981.0449941,1099713190.6548767,1099743362.4233139,1099773422.6566627,155.0,358.6,630.5,2004.5,1656.125,1018.2070971606579,2568.25,2894.2000000000003,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,1.1,1099730084.4989524,1.0,1.0,0.2916666666666667,0.553136702327843
223,1.1,100.0,100.0,100.0,26.8700000000014,1,0,1215.5010475367308,2687,1099.7300844989525,"[1.0, 1.0]",0.2,0.2,0,48,48,0,0,48,16,30,2,46,2,706.2000000000248,107478.06000000202,70620,10747806,21.498607099987566,3125.004259999958,47.73809523809524,48.9139588381135,48.9139588381135,382.09336657561926,14.712500000000517,1.0,100.0,0.0,2.857142857142857,2.857142857142857,8.571428571428571,21.42857142857143,47.73809523809524,41.485832076005764,100.0,100.0,100.0,3.5322843279157365,5.228480747767857,11.213292394365583,23.75101498195103,48.9139588381135,40.79870388990664,100.0,100.0,100.0,3.5322843279157365,5.228480747767857,11.213292394365583,23.75101498195103,48.9139588381135,40.79870388990664,100.0,100.0,100.0,1.6600000000000013,2.6269999999999873,5.827499999999921,8.61999999999986,14.712500000000517,10.644073174777382,26.81750000000139,28.942000000001727,30.00000000000189,26.4050714969635,46.83826781064272,109.35634233616292,210.900220438838,550.5958275484542,492.7436184759221,1159.3316225036979,1182.8512120135128,1215.5010475367308,3.5037579228442395,5.192283909500047,11.140870823151632,23.665008155966547,382.09336657561926,507.79530107926,1099.7123399840527,1099.7316471356382,1099.7643351556555,3503757.9228442395,5192283.909500046,11140870.823151633,23665008.155966543,382093366.5756193,507795301.07926005,1099712339.9840527,1099731647.1356382,1099764335.1556556,166.0,262.70000000000005,582.75,862.0,1471.25,1064.4073174776656,2681.75,2894.2000000000003,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,inf,1.1,1099730084.4989524,1.0,1.0,0.3333333333333333,0.4891395883811351
224,1.1,100.0,100.0,100.0,26.8700000000014,1,0,1215.5010475367308,2687,1099.7300844989525,"[1.0, 1.0]",0.2,0.2,0,48,48,0,0,48,20,26,2,46,2,769.3100000000305,108247.37000000205,76931,10824737,22.67284389998531,3147.7665876999963,54.047619047619044,54.889981479527826,54.889981479527826,471.3903327207952,16.027291666667303,1.0,100.0,0.0,2.857142857142857,2.857142857142857,11.428571428571429,48.57142857142857,54.047619047619044,42.81677993486817,100.0,100.0,100.0,2.936090741838728,3.9727205548967635,11.606552941458567,50.893689192213955,54.889981479527826,42.29517448177513,100.0,100.0,100.0,2.936090741838728,3.9727205548967635,11.606552941458567,50.893689192213955,54.889981479527826,42.29517448177513,100.0,100.0,100.0,1.5300000000000011,1.7070000000000014,5.972499999999917,19.605000000000267,16.027291666667303,10.865762693660566,26.475000000001337,28.00300000000158,30.00000000000189,20.672393575310707,31.07604849934578,116.31837319582701,519.2716543124989,625.8420659807744,514.3462756212756,1178.251016303897,1190.2082456223666,1215.5010475367308,2.9067700694451526,3.9456194788482644,11.533703515400251,50.64711992055963,471.3903327207952,531.3605459099479,1099.730151296071,1099.7416938759495,1099.772896798518,2906770.0694451528,3945619.478848264,11533703.515400251,50647119.92055963,471390332.72079515,531360545.90994793,1099730151.2960708,1099741693.8759496,1099772896.7985182,153.0,170.7,597.25,1960.5,1602.7291666666667,1086.5762693659867,2647.5,2800.3000000000006,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,inf,1.1,1099730084.4989524,1.0,1.0,0.4166666666666667,0.5488998147952783
225,1.1,100.0,100.0,100.0,26.8700000000014,1,0,1215.5010475367308,2687,1099.7300844989525,"[1.0, 1.0]",0.2,0.2,0,48,48,0,0,48,16,29,3,45,3,738.4700000000274,108985.84000000208,73847,10898584,19.928260300017428,3167.801424800011,50.17857142857142,51.147764259443655,51.147764259443655,384.32062484674026,15.384791666667239,1.0,100.0,0.0,2.857142857142857,2.857142857142857,8.571428571428571,22.857142857142858,50.17857142857142,42.144496537927395,100.0,100.0,100.0,3.149277823311942,3.933183397565569,11.350553376334053,25.640728647078042,51.147764259443655,41.585019797044495,100.0,100.0,100.0,3.149277823311942,3.933183397565569,11.350553376334053,25.640728647078042,51.147764259443655,41.585019797044495,100.0,100.0,100.0,1.5900000000000012,1.7180000000000013,6.037499999999916,10.619999999999818,15.384791666667239,10.62302706968587,26.262500000001307,28.074000000001593,30.00000000000189,22.490846276283264,30.658626665920018,111.55784565769136,229.3187168352306,583.1627033798432,505.8194363437788,1175.9130064360797,1192.0379930332304,1215.5010475367308,3.1225553324656654,3.906282738938903,11.279991065471084,25.52429932836121,384.32062484674026,506.400802576884,1099.7255209052182,1099.7404925996052,1099.7705071912712,3122555.3324656654,3906282.7389389034,11279991.065471085,25524299.328361206,384320624.84674025,506400802.576884,1099725520.9052181,1099740492.5996053,1099770507.1912713,159.0,171.8,603.75,1062.0,1538.4791666666667,1062.302706968517,2626.25,2807.4000000000005,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,inf,1.1,1099730084.4989524,1.0,1.0,0.3333333333333333,0.5114776425944365
226,1.1,100.0,100.0,100.0,26.8700000000014,1,0,1215.5010475367308,2687,1099.7300844989525,"[1.0, 1.0]",0.2,0.2,0,48,48,0,0,48,14,29,5,43,5,754.5100000000286,109740.3500000021,75451,10974035,19.526414600026328,3187.4058982999995,50.47619047619048,51.635214732536326,51.635214732536326,343.13806548584256,15.71895833333393,1.0,100.0,0.0,2.857142857142857,7.714285714285714,8.571428571428571,30.0,50.47619047619048,41.1622529237606,100.0,100.0,100.0,3.5846982683454245,9.886335372924805,11.384566852024623,32.49460815708236,51.635214732536326,40.613793704484024,100.0,100.0,100.0,3.5846982683454245,9.886335372924805,11.384566852024623,32.49460815708236,51.635214732536326,40.613793704484024,100.0,100.0,100.0,1.5100000000000011,3.7779999999999636,5.8149999999999205,10.53999999999982,15.71895833333393,10.631343055557293,27.06750000000143,29.405000000001802,30.00000000000189,26.893272913992405,82.4810274809599,108.62502403184772,304.9777662269771,584.6633604798311,492.6201944089792,1147.7999673485756,1190.570195505768,1215.5010475367308,3.5595713750725104,9.838472891897323,11.317208777364577,32.38480317931614,343.13806548584256,486.2007758080098,1099.7161033774644,1099.7318099757617,1099.7577528830748,3559571.3750725104,9838472.891897324,11317208.777364576,32384803.179316137,343138065.4858425,486200775.8080098,1099716103.3774645,1099731809.9757617,1099757752.8830748,151.0,377.8,581.5,1054.0,1571.8958333333333,1063.1343055556554,2706.75,2940.5000000000005,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,1.1,1099730084.4989524,1.0,1.0,0.2916666666666667,0.5163521473253634
227,1.1,100.0,100.0,100.0,26.8700000000014,1,0,1215.5010475367308,2687,1099.7300844989525,"[1.0, 1.0]",0.2,0.2,0,48,48,0,0,48,14,30,4,44,4,781.9700000000266,110522.32000000213,78197,11052232,27.279814600013196,3214.7637795999763,54.04761904761906,55.31266416160728,55.31266416160728,346.80954103860284,16.291041666667223,1.0,100.0,0.0,2.857142857142857,4.857142857142858,13.571428571428571,48.57142857142857,54.04761904761906,39.68341268880974,100.0,100.0,100.0,3.736049107142857,5.795617239815848,14.956953184945244,51.42857142857143,55.31266416160728,39.24223100243044,100.0,100.0,100.0,3.736049107142857,5.795617239815848,14.956953184945244,51.42857142857143,55.31266416160728,39.24223100243044,100.0,100.0,100.0,1.5800000000000012,3.0639999999999787,6.582499999999904,16.599999999999795,16.291041666667223,10.158035866492337,26.630000000001363,28.84000000000171,30.00000000000189,28.480333641171455,54.58739781752229,133.4153686966747,540.1497645899653,629.37300449959,478.8749055594976,1163.2868916625157,1191.2362509429454,1215.5010475367308,3.710220626809216,5.75492265241803,14.8929955140407,51.25548127880684,346.80954103860284,483.87908784707,1099.713453945315,1099.7331745205277,1099.7652380355348,3710220.626809216,5754922.65241803,14892995.514040701,51255481.278806835,346809541.0386028,483879087.84707004,1099713453.945315,1099733174.5205278,1099765238.0355349,158.0,306.40000000000003,658.25,1660.0,1629.1041666666667,1015.8035866491639,2663.0,2884.0,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,1.1,1099730084.4989524,1.0,1.0,0.2916666666666667,0.5531266416160728
228,1.1,100.0,100.0,100.0,26.8700000000014,1,0,1215.5010475367308,2687,1099.7300844989525,"[1.0, 1.0]",0.2,0.2,0,48,48,0,0,48,19,21,8,40,8,994.0500000000446,111516.37000000218,99405,11151637,32.923109699971974,3247.796184899984,69.04761904761905,70.15007831150005,70.15007831150005,465.77113138664754,20.70937500000093,1.0,100.0,0.0,2.857142857142857,8.571428571428571,20.0,90.0,69.04761904761905,37.381710638351386,100.0,100.0,100.0,3.730719430106027,11.37412016732352,22.177410125732422,91.65954063594876,70.15007831150005,36.84390264210437,100.0,100.0,100.0,3.730719430106027,11.37412016732352,22.177410125732422,91.65954063594876,70.15007831150005,36.84390264210437,100.0,100.0,100.0,1.6100000000000012,5.914999999999918,10.52749999999982,26.310000000001313,20.70937500000093,9.65832292340253,27.732500000001536,30.00000000000189,30.00000000000189,28.37829239666462,104.39689741879701,197.68957594037056,1077.9744564965367,811.5081858179377,453.41976822784824,1184.9966199994087,1197.1036510773004,1215.5010475367308,3.6996910518136303,11.30699134368117,22.10101675360528,91.35847731709124,465.77113138664754,513.8919301341037,1099.7273001132428,1099.7338938456182,1099.7470253902577,3699691.0518136304,11306991.343681172,22101016.75360528,91358477.31709124,465771131.3866475,513891930.1341038,1099727300.1132429,1099733893.8456185,1099747025.3902576,161.0,591.5,1052.75,2631.0,2070.9375,965.8322923401781,2773.25,3000.0,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,inf,1.1,1099730084.4989524,1.0,1.0,0.3958333333333333,0.7015007831150005
