generation,rank,original_index,finished,crashes,time,dense_progress,path_file
81,3,40,1,0,33.540000915527344,100.0,trajectories/gen_0081_rank_003_idx_040_finish_1.npz
81,4,46,1,0,35.209999084472656,100.0,trajectories/gen_0081_rank_004_idx_046_finish_1.npz
81,5,20,1,0,36.599998474121094,100.0,trajectories/gen_0081_rank_005_idx_020_finish_1.npz
81,6,47,1,0,38.7400016784668,100.0,trajectories/gen_0081_rank_006_idx_047_finish_1.npz
81,7,24,0,1,31.450000762939453,96.15384615384616,trajectories/gen_0081_rank_007_idx_024_finish_0.npz
81,8,10,0,1,27.65999984741211,92.04895802033252,trajectories/gen_0081_rank_008_idx_010_finish_0.npz
81,9,38,0,1,27.8799991607666,86.46882439703873,trajectories/gen_0081_rank_009_idx_038_finish_0.npz
81,10,23,0,1,25.540000915527344,81.78751040727664,trajectories/gen_0081_rank_010_idx_023_finish_0.npz
81,11,45,0,1,22.34000015258789,80.59701917849063,trajectories/gen_0081_rank_011_idx_045_finish_0.npz
81,12,13,0,1,22.219999313354492,79.48717948717949,trajectories/gen_0081_rank_012_idx_013_finish_0.npz
81,13,37,0,1,22.600000381469727,79.48717948717949,trajectories/gen_0081_rank_013_idx_037_finish_0.npz
81,14,2,0,1,21.81999969482422,79.30322522215863,trajectories/gen_0081_rank_014_idx_002_finish_0.npz
81,15,41,0,1,26.3799991607666,76.64922078450522,trajectories/gen_0081_rank_015_idx_041_finish_0.npz
81,16,17,0,1,26.06999969482422,74.35897435897436,trajectories/gen_0081_rank_016_idx_017_finish_0.npz
81,17,9,0,1,24.15999984741211,74.02394849787568,trajectories/gen_0081_rank_017_idx_009_finish_0.npz
81,18,25,0,1,32.08000183105469,73.07692307692307,trajectories/gen_0081_rank_018_idx_025_finish_0.npz
81,19,27,0,1,20.760000228881836,65.84479503142529,trajectories/gen_0081_rank_019_idx_027_finish_0.npz
81,20,14,0,1,21.1200008392334,62.82051282051282,trajectories/gen_0081_rank_020_idx_014_finish_0.npz
81,21,39,0,1,21.31999969482422,58.97435897435898,trajectories/gen_0081_rank_021_idx_039_finish_0.npz
81,22,42,0,1,15.170000076293945,52.852376302083336,trajectories/gen_0081_rank_022_idx_042_finish_0.npz
81,23,35,0,1,16.809999465942383,48.81024727454552,trajectories/gen_0081_rank_023_idx_035_finish_0.npz
81,24,12,0,1,16.170000076293945,48.76776964236528,trajectories/gen_0081_rank_024_idx_012_finish_0.npz
81,25,26,0,1,19.709999084472656,48.678892086713745,trajectories/gen_0081_rank_025_idx_026_finish_0.npz
81,26,34,0,1,23.450000762939453,45.9626222268129,trajectories/gen_0081_rank_026_idx_034_finish_0.npz
81,27,33,0,1,14.210000038146973,42.831098116361176,trajectories/gen_0081_rank_027_idx_033_finish_0.npz
81,28,8,0,1,15.069999694824219,42.092934445999994,trajectories/gen_0081_rank_028_idx_008_finish_0.npz
81,29,18,0,1,14.1899995803833,42.00233644499172,trajectories/gen_0081_rank_029_idx_018_finish_0.npz
81,30,29,0,1,14.319999694824219,41.02564102564102,trajectories/gen_0081_rank_030_idx_029_finish_0.npz
81,31,30,0,1,12.9399995803833,40.528370114717745,trajectories/gen_0081_rank_031_idx_030_finish_0.npz
81,32,0,0,1,12.149999618530273,39.79180055098176,trajectories/gen_0081_rank_032_idx_000_finish_0.npz
81,33,21,0,1,12.109999656677246,38.974576118664864,trajectories/gen_0081_rank_033_idx_021_finish_0.npz
81,34,15,0,1,11.970000267028809,36.8623111790873,trajectories/gen_0081_rank_034_idx_015_finish_0.npz
81,35,7,0,1,11.930000305175781,36.67779876043714,trajectories/gen_0081_rank_035_idx_007_finish_0.npz
81,36,22,0,1,6.090000152587891,17.94871794871795,trajectories/gen_0081_rank_036_idx_022_finish_0.npz
