generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_term,best_reward,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time
113,-1000005000885.4547,0.0,0.39922441755022325,0.0,5.0008828316471075,-1,399223417545.22235,0.0,0.22380965096609934,0.0,223808650961.08438,5.014966773963547
114,-1000005009512.5094,0.0,0.40520259312220985,0.0,5.009509892652517,-1,405201593117.2003,0.0,0.23362347057887484,0.0,233622470573.85904,5.01583010045432
115,-1000005006528.5171,0.0,0.4097747802734375,0.0,5.00652586142436,-1,409773780268.4296,0.0,0.21519098963056293,0.0,215189989625.55072,5.012211942450941
116,-1000005000450.8925,0.0,0.3159550258091518,0.0,5.000448477522797,-1,315954025804.1458,0.0,0.20006213869367329,0.0,200061138688.6648,5.008458690286263
117,-1000005001472.7343,0.0,0.48718043736049105,0.0,5.0014701158196715,-1,487179437355.4783,0.0,0.2063519614083426,0.0,206350961403.33374,5.008869028108834
118,-1000005010967.846,0.0,0.44987269810267855,0.0,5.010965327599195,-1,449871698097.6522,0.0,0.20083716937473842,0.0,200836169369.72192,5.0164953514327175
119,-1000005002790.7004,0.0,0.5280957903180804,0.0,5.002788154605353,-1,528094790313.07513,0.0,0.20781363759722027,0.0,207812637592.2077,5.012599188780523
120,-1000005000905.0961,0.0,0.3176334926060268,0.0,5.000902671349166,-1,317632492601.01154,0.0,0.1855611801147461,0.0,185560180109.73877,5.007323882022608
121,-1000005001046.5317,0.0,0.5194691249302454,0.0,5.001044088037806,-1,519468124925.2355,0.0,0.1863079411642892,0.0,186306941159.27454,5.014686655518227
122,-1000005001898.8048,0.0,0.4009028843470982,0.0,5.001896362000212,-1,400901884342.09625,0.0,0.17937251499720983,0.0,179371514992.19,5.019783605891846
123,-1000005006636.8969,0.0,0.563828604561942,0.0,5.006634538597077,-1,563827604556.927,0.0,0.1854470797947475,0.0,185446079789.73737,5.010112193948457
124,-1000005002572.6855,0.0,0.4039219447544643,0.0,5.002570193619801,-1,403920944749.45636,0.0,0.18811430249895367,0.0,188113302493.94296,5.010715376314562
125,-1000005003025.6935,0.0,0.3279931204659598,0.0,5.003023166804946,-1,327992120460.9357,0.0,0.15411700521196636,0.0,154116005206.95016,5.016219327523765
126,-1000005001093.1377,0.0,0.3920037405831473,0.0,5.001090635685905,-1,392002740578.1398,0.0,0.1812408651624407,0.0,181239865157.4332,5.007512175755162
127,-1000005006298.3574,0.0,0.42851039341517855,0.0,5.0062958739158585,-1,428509393410.1643,0.0,0.18597756113324848,0.0,185976561128.23376,5.0147199295016005
128,-1000005001454.2297,0.0,0.34664154052734375,0.0,5.001451776126052,-1,346640540522.3246,0.0,0.16338842255728586,0.0,163387422552.27307,5.012761749412471
129,-1000005006190.376,0.0,0.37841796875,0.0,5.006187888973048,-1,378416968744.9929,0.0,0.16912647656032018,0.0,169125476555.30762,5.012527347954281
130,-1000005004378.0151,0.0,0.31563895089285715,0.0,5.004375572728956,-1,315637950887.8528,0.0,0.1821534974234445,0.0,182152497418.43567,5.008803081978838
131,-1000005004675.906,0.0,0.36347525460379465,0.0,5.004673389460805,-1,363474254598.78925,0.0,0.18584132194519043,0.0,185840321940.18268,5.007741995047469
132,-1000005001865.2983,0.0,0.32886505126953125,0.0,5.001862835625694,-1,328864051264.50824,0.0,0.18338407788957867,0.0,183383077884.5666,5.012106840733203
133,-1000005000786.1298,0.0,0.36349160330636165,0.0,5.000783638583194,-1,363490603301.3567,0.0,0.1836885724748884,0.0,183687572469.8766,5.011786999494153
134,-1000005001681.0859,0.0,0.46046120779854915,0.0,5.001678627183934,-1,460460207793.5408,0.0,0.17751881054469518,0.0,177517810539.68677,5.008394250046885
135,-1000005002460.921,0.0,0.4085758754185268,0.0,5.002458301182659,-1,408574875413.52014,0.0,0.16183342252458846,0.0,161832422519.578,5.0104492195873025
136,-1000005003040.2837,0.0,0.42077200753348215,0.0,5.0030377278883895,-1,420771007528.47565,0.0,0.15753354345049175,0.0,157532543445.4816,5.010170048097709
137,-1000005000594.2351,0.0,0.3411047799246652,0.0,5.00059166449278,-1,341103779919.6592,0.0,0.17897112028939383,0.0,178970120284.38702,5.006823952962743
138,-1000005002125.9348,0.0,0.41813441685267855,0.0,5.002123370985708,-1,418133416847.6764,0.0,0.18510682242257254,0.0,185105822417.56326,5.009269532554599
139,-1000005000719.3468,0.0,0.47857012067522325,0.0,5.000716870232681,-1,478569120670.22253,0.0,0.19325528826032368,0.0,193254288255.31598,5.0076907930507115
140,-1000005003132.1127,0.0,0.48163822719029015,0.0,5.003129548264236,-1,481637227185.28296,0.0,0.20236492156982422,0.0,202363921564.8165,5.007705393151114
141,-1000005002922.1536,0.0,0.8994565691266742,0.0,5.0029194614703645,-1,899455569121.6503,0.0,0.20942909376961844,0.0,209428093764.60425,5.01420018388871
142,-1000005002505.7812,0.0,0.4382869175502232,0.0,5.002503213847413,-1,438285917545.22064,0.0,0.17372148377554758,0.0,173720483770.54034,5.007229514931449
143,-1000005005921.9896,0.0,0.4413441249302455,0.0,5.005919734724643,-1,441343124925.23627,0.0,0.17664296286446707,0.0,176641962859.4525,5.014543760234131
144,-1000005011688.9122,0.0,0.42883736746651785,0.0,5.011686187907517,-1,428836367461.49225,0.0,0.18160121781485422,0.0,181600217809.83472,5.019497866297781
145,-1000005000919.1158,0.0,0.4769679478236607,0.0,5.000916612856208,-1,476966947818.6598,0.0,0.1873307568686349,0.0,187329756863.6225,5.012401473438938
146,-1000005011274.5199,0.0,0.489349365234375,0.0,5.011272052022559,-1,489348365229.3603,0.0,0.18675633839198522,0.0,186755338386.97052,5.014698442049054
147,-1000005010231.8025,0.0,0.40060315813337055,0.0,5.010229243148839,-1,400602158128.3603,0.0,0.17949530056544713,0.0,179494300560.43362,5.013497096397613
148,-1000005000405.2063,0.0,0.4108973911830357,0.0,5.000402690517878,-1,410896391178.03534,0.0,0.204587493624006,0.0,204586493618.99182,5.014191084207891
149,-1000005005945.3103,0.0,0.39459773472377235,0.0,5.005942867139845,-1,394596734718.76575,0.0,0.200634343283517,0.0,200633343278.50928,5.00771702889455
150,-1000005001093.4469,0.0,0.48043932233537945,0.0,5.001090817090273,-1,480438322330.3731,0.0,0.1992852347237723,0.0,199284234718.76108,5.01122841176245
151,-1000005000572.9485,0.0,0.3999110630580357,0.0,5.000570504253631,-1,399910063053.0314,0.0,0.19507391112191336,0.0,195072911116.90747,5.005878785469136
152,-1000005001702.051,0.0,0.4322269984654018,0.0,5.001699548301406,-1,432225998460.3756,0.0,0.18750667572021484,0.0,187505675715.20044,5.014400333886805
153,-1000005009883.2047,0.0,0.32784598214285715,0.0,5.009880557357463,-1,327844982137.83795,0.0,0.15926395143781388,0.0,159262951432.7981,5.01578439942348
154,-1000005009764.9675,0.0,0.2585601806640625,0.0,5.009762503446359,-1,258559180659.04346,0.0,0.14798658234732492,0.0,147985582342.31207,5.012850272808421
155,-1000005006405.0759,0.0,0.4070608956473214,0.0,5.006402540624336,-1,407059895642.31366,0.0,0.1543607030596052,0.0,154359703054.5935,5.011704540195808
156,-1000005000448.9489,0.0,0.2993556431361607,0.0,5.0004464815475815,-1,299354643131.1603,0.0,0.17050555774143764,0.0,170504557736.42877,5.008846534093408
157,-1000005001966.7592,0.0,0.29604230608258925,0.0,5.001964396650009,-1,296041306077.5873,0.0,0.16159244946071077,0.0,161591449455.6979,5.012878833483886
158,-1000005009722.2499,0.0,0.39028167724609375,0.0,5.009719717607685,-1,390280677241.0759,0.0,0.18409030778067453,0.0,184089307775.65833,5.016185749588709
159,-1000005008009.5751,0.0,0.32072884695870535,0.0,5.008007181954298,-1,320727846953.6933,0.0,0.15573893274579728,0.0,155737932740.7829,5.014405563006072
160,-1000005002763.5801,0.0,0.34740992954799105,0.0,5.002761168009991,-1,347408929542.9746,0.0,0.1595369407108852,0.0,159535940705.87277,5.012414856218722
161,-1000005005129.1396,0.0,0.26324680873325895,0.0,5.005126665292835,-1,263245808728.23666,0.0,0.1584303379058838,0.0,158429337900.8732,5.010621506713333
162,-1000005003056.2771,0.0,0.2294376918247768,0.0,5.003053906714364,-1,229436691819.76263,0.0,0.14607719012669154,0.0,146076190121.6762,5.015313458922185
163,-1000005008275.7612,0.0,0.30902317592075895,0.0,5.008273243476131,-1,309022175915.74335,0.0,0.15348076820373538,0.0,153479768198.71588,5.019506745469128
164,-1000005003877.8374,0.0,0.2684565952845982,0.0,5.003875363217548,-1,268455595279.59433,0.0,0.14240622520446777,0.0,142405225199.45493,5.012841894785418
165,-1000005004342.1244,0.0,0.28619493756975445,0.0,5.00433961344232,-1,286193937564.74506,0.0,0.1527503558567592,0.0,152749355851.74945,5.009742849495324
166,-1000005004941.3506,0.0,0.3644997732979911,0.0,5.004938832382058,-1,364498773292.965,0.0,0.16438024384634836,0.0,164379243841.33496,5.013390875786993
167,-1000005005228.1292,0.0,0.36036900111607145,0.0,5.005225721237996,-1,360368001111.06323,0.0,0.16340289797101704,0.0,163401897966.00717,5.009839692008812
