generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,mutation_decay_trigger,mutation_decay_active,mutation_decay_trigger_generation,effective_mutation_prob_decay,effective_mutation_sigma_decay,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max
98,40883068954564.84,40.0,40.88308559456584,40.88308559456584,16.6399999999998,0,1,410.15892466157675,1664,40883068.95456485,"[0.0, 40.88308559456584, -16.6399999999998, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,276.99999999999636,17127.409999999898,27700,1712741,14.676294200005941,909.3563289000303,11.25,12.897935323145255,12.897935323145255,12897929.55231092,5.7708333333332575,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,11.25,8.39918707598628,14.285714285714285,20.0,40.0,3.5326821463448663,5.116063254220145,6.091433933803014,11.25318935939244,12.897935323145255,8.106870018915043,15.578413009643555,21.596816471644814,40.88308559456584,3.5326821463448663,5.116063254220145,6.091433933803014,11.25318935939244,12.897935323145255,8.106870018915043,15.578413009643555,21.596816471644814,40.88308559456584,1.5700000000000012,2.443999999999992,4.064999999999958,5.089999999999936,5.7708333333332575,3.110025343769489,6.724999999999901,8.784999999999862,16.6399999999998,25.068248985582613,44.05820370018482,56.63961667855983,101.87035811692476,117.21827406008167,79.36062618000211,137.17532258294523,191.82010159699132,410.15892466157675,3532674.366343866,5116060.810219144,6091428.648802014,11253184.889391439,12897929.55231092,8106867.623658725,15578408.337142553,21596805.277643815,40883068.95456485,3532674366343.866,5116060810219.145,6091428648802.014,11253184889391.44,12897929552310.922,8106867623658.725,15578408337142.555,21596805277643.812,40883068954564.84,157.0,244.4,406.5,509.0,577.0833333333334,311.00253437695466,672.5,878.5000000000005,1664.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,40883068954564.84,40.0,40.88308559456584,40.88308559456584,16.6399999999998,0,1,410.15892466157675,1664,40883068.95456485,"[0.0, 40.88308559456584, -16.6399999999998, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,288.0599999999961,17415.469999999896,28806,1741547,13.188265200005844,922.8478303000447,12.26190476190476,13.932623818262627,13.932623818262627,13932617.817011626,6.001249999999918,1.0,100.0,0.0,2.857142857142857,5.714285714285714,8.571428571428571,8.571428571428571,12.26190476190476,7.714248971105912,14.285714285714285,18.00000000000001,40.0,4.975852966308594,7.082747050694057,9.781337465558732,11.18936538696289,13.932623818262627,7.526820266197163,16.255149841308594,20.13193920680455,40.88308559456584,4.975852966308594,7.082747050694057,9.781337465558732,11.18936538696289,13.932623818262627,7.526820266197163,16.255149841308594,20.13193920680455,40.88308559456584,2.339999999999994,3.4019999999999717,4.452499999999949,5.479999999999928,6.001249999999918,2.7652701985218475,6.8674999999998985,10.07299999999983,16.6399999999998,42.25383371114731,69.52848252101539,93.00986350886524,104.05808882787824,129.17318520072604,74.48681806732922,143.86044957116246,178.07998779453337,410.15892466157675,4975850.626307594,7082743.0446930565,9781333.150557732,11189361.46696189,13932617.817011626,7526818.06299285,16255144.393807594,20131929.28380355,40883068.95456485,4975850626307.594,7082743044693.057,9781333150557.732,11189361466961.89,13932617817011.627,7526818062992.85,16255144393807.594,20131929283803.55,40883068954564.84,234.0,340.2,445.25,548.0,600.125,276.5270198521897,686.75,1007.3000000000001,1664.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,40883068954564.84,40.0,40.88308559456584,40.88308559456584,16.6399999999998,0,1,410.15892466157675,1664,40883068.95456485,"[0.0, 40.88308559456584, -16.6399999999998, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,287.9699999999961,17703.439999999893,28797,1770344,13.830599699984305,936.9119620000129,10.595238095238095,11.970631096551704,11.970631096551704,11970625.097175704,5.999374999999919,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,7.142857142857142,10.595238095238095,8.901546401871487,14.285714285714285,22.857142857142858,40.0,2.825628008161272,4.0753664289202005,5.418627602713449,9.231271743774414,11.970631096551704,8.938224863858451,16.091853550502233,24.216114648360943,40.88308559456584,2.825628008161272,4.0753664289202005,5.418627602713449,9.231271743774414,11.970631096551704,8.938224863858451,16.091853550502233,24.216114648360943,40.88308559456584,1.8400000000000014,2.5909999999999886,3.5924999999999674,5.744999999999922,5.999374999999919,2.9719861528459397,7.894999999999876,8.999999999999856,16.6399999999998,18.435096127730503,33.12365637421608,46.85811792500317,76.17621597461402,107.44292270522601,86.28456432111122,142.5875989701599,207.98283942863347,410.15892466157675,2825622.828160272,4075362.9189192005,5418624.807712449,9231266.193773413,11970625.097175704,8938222.66652703,16091845.90050123,24216105.988359943,40883068.95456485,2825622828160.272,4075362918919.2007,5418624807712.449,9231266193773.414,11970625097175.705,8938222666527.03,16091845900501.232,24216105988359.945,40883068954564.84,184.0,259.1,359.25,574.5,599.9375,297.19861528459944,789.5,900.0000000000003,1664.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,40883068954564.84,40.0,40.88308559456584,40.88308559456584,16.6399999999998,0,1,410.15892466157675,1664,40883068.95456485,"[0.0, 40.88308559456584, -16.6399999999998, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,266.8199999999965,17970.25999999989,26682,1797026,12.33972469996661,949.4207470000256,10.714285714285714,12.156093791901647,12.156093791901647,12156088.233150646,5.558749999999928,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,8.571428571428571,10.714285714285714,7.704137946363541,14.285714285714285,20.0,40.0,3.12659672328404,4.309501647949219,5.539033072335379,11.0921505519322,12.156093791901647,7.5746999355223865,15.200049536568777,21.010332924979075,40.88308559456584,3.12659672328404,4.309501647949219,5.539033072335379,11.0921505519322,12.156093791901647,7.5746999355223865,15.200049536568777,21.010332924979075,40.88308559456584,1.420000000000001,2.53899999999999,4.249999999999954,5.239999999999933,5.558749999999928,2.650385683411584,6.547499999999905,7.508999999999885,16.6399999999998,19.668993846164085,36.05781910126389,51.70047801715191,101.57971662655473,110.01866674953938,73.65957458039688,134.18453163281083,180.89475011453032,410.15892466157675,3126590.8732830402,4309495.783948218,5539029.09483438,11092143.796931198,12156088.233150646,7574698.223977256,15200044.661567777,21010326.238978073,40883068.95456485,3126590873283.04,4309495783948.2188,5539029094834.379,11092143796931.2,12156088233150.646,7574698223977.255,15200044661567.777,21010326238978.074,40883068954564.84,142.0,253.9,425.0,524.0,555.875,265.038568341163,654.75,750.9000000000001,1664.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,40883068954564.84,40.0,40.88308559456584,40.88308559456584,16.6399999999998,0,1,410.15892466157675,1664,40883068.95456485,"[0.0, 40.88308559456584, -16.6399999999998, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,277.0599999999963,18247.319999999887,27706,1824732,12.24616680003237,961.8371194000356,11.01190476190476,12.54292869912116,12.54292869912116,12542922.927036827,5.772083333333256,1.0,100.0,0.0,0.0,2.857142857142857,5.0,8.571428571428571,11.01190476190476,8.786770810135044,14.285714285714285,20.85714285714287,40.0,1.8696812220982142,4.689542497907366,5.81662586757115,10.824454171316965,12.54292869912116,8.558762918863358,15.276034218924387,22.09091049494467,40.88308559456584,1.8696812220982142,4.689542497907366,5.81662586757115,10.824454171316965,12.54292869912116,8.558762918863358,15.276034218924387,22.09091049494467,40.88308559456584,1.7500000000000013,2.434999999999992,3.7799999999999634,5.104999999999936,5.772083333333256,3.013005115559639,7.534999999999884,8.640999999999861,16.6399999999998,5.056932226550998,40.12660638673115,55.001416698563844,95.87014029175043,114.76980702212222,84.92507689846019,134.61904755979776,194.1695300318302,410.15892466157675,1869676.212097214,4689539.162906366,5816621.23507015,10824449.386315964,12542922.927036827,8558760.545041846,15276029.303923387,22090902.53394367,40883068.95456485,1869676212097.214,4689539162906.366,5816621235070.15,10824449386315.965,12542922927036.828,8558760545041.845,15276029303923.387,22090902533943.67,40883068954564.84,175.0,243.5,378.0,510.5,577.2083333333334,301.3005115559694,753.5,864.1000000000003,1664.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,40883068954564.84,40.0,40.88308559456584,40.88308559456584,16.6399999999998,0,1,410.15892466157675,1664,40883068.95456485,"[0.0, 40.88308559456584, -16.6399999999998, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,287.0099999999965,18534.32999999988,28701,1853433,14.221869500004686,976.20055280003,9.88095238095238,11.382890816310622,11.382890816310622,11382884.83693462,5.979374999999927,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,8.571428571428571,9.88095238095238,8.016953408253872,14.285714285714285,20.0,40.0,2.6724624633789062,3.640111650739397,5.393228530883789,10.574842180524552,11.382890816310622,7.800566779719069,14.476178033011301,20.60076332092285,40.88308559456584,2.6724624633789062,3.640111650739397,5.393228530883789,10.574842180524552,11.382890816310622,7.800566779719069,14.476178033011301,20.60076332092285,40.88308559456584,1.420000000000001,2.4519999999999915,3.46749999999997,4.979999999999938,5.979374999999927,3.6848385345956953,7.207499999999891,10.437999999999834,18.29000000000006,18.420920060983917,27.493600913137197,47.998330269008875,96.41507231145806,103.56519591915321,76.66273178532161,134.56476821936667,180.32502766475082,410.15892466157675,2672459.0333779063,3640110.1117383973,5393220.823382789,10574838.865523553,11382884.83693462,7800565.121723005,14476172.9155103,20600756.33992185,40883068.95456485,2672459033377.9062,3640110111738.3975,5393220823382.789,10574838865523.553,11382884836934.623,7800565121723.003,14476172915510.3,20600756339921.85,40883068954564.84,142.0,245.2,346.75,498.0,597.9375,368.4838534595738,720.75,1043.800000000001,1829.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,40883068954564.84,40.0,40.88308559456584,40.88308559456584,16.6399999999998,0,1,410.15892466157675,1664,40883068.95456485,"[0.0, 40.88308559456584, -16.6399999999998, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,279.93999999999625,18814.269999999877,27994,1881427,12.697341100021731,989.1114046000293,11.785714285714285,13.17497417702315,13.17497417702315,13174968.344938815,5.832083333333255,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,10.0,11.785714285714285,8.464109903739734,14.285714285714285,20.0,40.0,3.1841114589146207,3.9735227312360495,6.00475583757673,11.41653060913086,13.17497417702315,8.340742024216903,15.362055642264231,22.43904413495745,40.88308559456584,3.1841114589146207,3.9735227312360495,6.00475583757673,11.41653060913086,13.17497417702315,8.340742024216903,15.362055642264231,22.43904413495745,40.88308559456584,1.5700000000000012,2.774999999999985,4.112499999999956,5.039999999999937,5.832083333333255,2.9794707012692534,7.057499999999894,9.11999999999986,16.6399999999998,23.10643657669425,31.472416887059808,59.41476149976734,105.06501886621118,119.85153056544625,82.62260460441028,139.6110549904406,201.4204258024227,410.15892466157675,3184107.6089136205,3973516.209235049,6004747.0400757305,11416526.59912986,13174968.344938815,8340739.828902883,15362051.41476323,22439034.988956448,40883068.95456485,3184107608913.6206,3973516209235.0493,6004747040075.73,11416526599129.86,13174968344938.814,8340739828902.885,15362051414763.23,22439034988956.45,40883068954564.84,157.0,277.5,411.25,504.0,583.2083333333334,297.9470701269308,705.75,912.000000000001,1664.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,60728490939180.58,60.0,60.72851679918158,60.72851679918158,25.860000000001243,0,1,639.9887848421931,2586,60728490.939180575,"[0.0, 60.72851679918158, -25.860000000001243, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,293.71999999999775,19107.989999999874,29372,1910799,14.945015100005548,1004.2066924000392,11.488095238095239,12.96676332057208,12.96676332057208,12966757.201404413,6.11916666666662,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,8.571428571428571,11.488095238095239,11.103863140546668,14.285714285714285,21.714285714285737,60.0,3.0640356881277904,4.4409653799874445,5.320354189191546,11.10931941441127,12.96676332057208,10.980857008180333,15.839552198137556,24.105843593322707,60.72851679918158,3.0640356881277904,4.4409653799874445,5.320354189191546,11.10931941441127,12.96676332057208,10.980857008180333,15.839552198137556,24.105843593322707,60.72851679918158,1.6500000000000012,2.4519999999999915,3.0224999999999795,4.989999999999938,6.11916666666662,4.329292105978711,7.144999999999892,10.003999999999836,25.860000000001243,18.345992472757644,37.54646537527442,46.756901716813445,97.73989792657085,120.437192032494,112.51640448042049,137.74523523449898,214.97817842736868,639.9887848421931,3064029.9781267904,4440962.490986444,5320351.406690546,11109312.94941027,12966757.201404413,10980853.46533742,15839547.428136555,24105834.890321705,60728490.939180575,3064029978126.7905,4440962490986.444,5320351406690.546,11109312949410.271,12966757201404.414,10980853465337.422,15839547428136.555,24105834890321.707,60728490939180.58,165.0,245.2,302.25,499.0,611.9166666666666,432.9292105978631,714.5,1000.4000000000005,2586.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,60728490939180.58,60.0,60.72851679918158,60.72851679918158,25.860000000001243,0,1,639.9887848421931,2586,60728490.939180575,"[0.0, 60.72851679918158, -25.860000000001243, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,294.5799999999977,19402.569999999872,29458,1940257,14.498771100013983,1018.8621078000288,11.666666666666666,13.054769966958261,13.054769966958261,13054763.829873929,6.137083333333286,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,8.571428571428571,11.666666666666666,10.830062300518247,14.285714285714285,21.714285714285737,60.0,3.208225795200893,3.9053589957101007,5.268419810703822,11.051897321428571,13.054769966958261,10.767229947441704,15.492894308907646,23.05360999701101,60.72851679918158,3.208225795200893,3.9053589957101007,5.268419810703822,11.051897321428571,13.054769966958261,10.767229947441704,15.492894308907646,23.05360999701101,60.72851679918158,1.6500000000000012,2.1369999999999982,3.804999999999963,5.0149999999999375,6.137083333333286,4.262733844188446,7.407499999999887,9.500999999999845,25.860000000001243,20.28185126617609,31.672325441574504,50.953023029491305,99.1986607145518,121.40429458552217,110.96788385877502,135.24964680708945,213.9174917384985,639.9887848421931,3208219.865199893,3905357.3107091,5268417.310702822,11051891.19642757,13054763.829873929,10767226.763603399,15492890.013906647,23053602.905010007,60728490.939180575,3208219865199.8926,3905357310709.1006,5268417310702.822,11051891196427.57,13054763829873.928,10767226763603.396,15492890013906.646,23053602905010.008,60728490939180.58,165.0,213.7,380.5,501.5,613.7083333333334,426.27338441883614,740.75,950.1000000000003,2586.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,60728490939180.58,60.0,60.72851679918158,60.72851679918158,25.860000000001243,0,1,639.9887848421931,2586,60728490.939180575,"[0.0, 60.72851679918158, -25.860000000001243, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,260.8899999999984,19663.45999999987,26089,1966346,13.157895300013479,1032.1919595000218,10.0,11.499569510111874,11.499569510111874,11499564.07490254,5.4352083333333,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,10.0,10.465362369445671,14.285714285714285,14.285714285714285,60.0,3.2133320399693077,4.798900604248047,5.342369079589845,8.158736910138812,11.499569510111874,10.24362041160015,14.592899594988141,16.458477565220424,60.72851679918158,3.2133320399693077,4.798900604248047,5.342369079589845,8.158736910138812,11.499569510111874,10.24362041160015,14.592899594988141,16.458477565220424,60.72851679918158,1.5100000000000011,2.376999999999993,2.8874999999999824,4.609999999999946,5.4352083333333,4.161611761877605,5.994999999999917,8.591999999999867,25.860000000001243,20.372607922909083,40.29238378107548,47.12237480841577,71.89386435115375,105.92740410335789,105.76931892692467,129.00548252090812,145.48955777883532,639.9887848421931,3213326.1599683077,4798898.513247048,5342366.572088844,8158729.555137811,11499564.07490254,10243616.815917553,14592895.359987142,16458472.324219424,60728490.939180575,3213326159968.3076,4798898513247.047,5342366572088.844,8158729555137.812,11499564074902.54,10243616815917.555,14592895359987.143,16458472324219.424,60728490939180.58,151.0,237.7,288.75,461.0,543.5208333333334,416.1611761877508,599.5,859.2000000000006,2586.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,60728490939180.58,60.0,60.72851679918158,60.72851679918158,25.860000000001243,0,1,639.9887848421931,2586,60728490.939180575,"[0.0, 60.72851679918158, -25.860000000001243, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,296.8299999999978,19960.28999999987,29683,1996029,14.507706900010817,1046.8712230000529,11.309523809523808,12.851864136801964,12.851864136801964,12851857.952842632,6.183958333333288,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,11.309523809523808,10.956909001871077,14.285714285714285,20.0,60.0,3.142651149204799,5.024012429373605,5.7273020063127795,9.549646377563477,12.851864136801964,10.89990694459273,15.374905722481863,20.8189435686384,60.72851679918158,3.142651149204799,5.024012429373605,5.7273020063127795,9.549646377563477,12.851864136801964,10.89990694459273,15.374905722481863,20.8189435686384,60.72851679918158,1.9200000000000015,2.482999999999991,3.1224999999999774,5.2949999999999315,6.183958333333288,4.330604143565268,7.457499999999886,8.729999999999867,25.860000000001243,19.673218098636426,43.221432109269514,51.105443216860294,83.54666652278684,118.95199306517709,113.950198258247,133.0793031807989,182.3760897278786,639.9887848421931,3142645.2992037986,5024006.081372605,5727299.303811779,9549638.522562474,12851857.952842632,10899903.23472763,15374899.934980864,20818936.421637397,60728490.939180575,3142645299203.799,5024006081372.605,5727299303811.779,9549638522562.477,12851857952842.633,10899903234727.629,15374899934980.863,20818936421637.4,60728490939180.58,192.0,248.3,312.25,529.5,618.3958333333334,433.0604143565178,745.75,873.0000000000008,2586.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,64993515083350.01,62.857142857142854,64.99353136335101,64.99353136335101,16.279999999999745,0,1,684.103794619441,1628,64993515.08335001,"[0.0, 64.99353136335101, -16.279999999999745, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,288.4699999999979,20248.759999999867,28847,2024876,14.210838499944657,1061.2508798000054,14.285714285714285,15.63765323885544,15.63765323885544,15637647.229062771,6.009791666666623,1.0,100.0,0.0,2.857142857142857,2.857142857142857,8.571428571428571,14.285714285714285,14.285714285714285,12.121830534626529,14.285714285714285,20.85714285714287,62.857142857142854,3.062962123325893,5.637923104422433,8.887617928641182,14.460664476667132,15.63765323885544,12.245704850330654,16.404416220528738,22.841194970267175,64.99353136335101,3.062962123325893,5.637923104422433,8.887617928641182,14.460664476667132,15.63765323885544,12.245704850330654,16.404416220528738,22.841194970267175,64.99353136335101,1.360000000000001,2.8909999999999823,4.1024999999999565,4.89999999999994,6.009791666666623,4.209753798018522,6.097499999999915,9.391999999999856,25.860000000001243,18.341020526189823,50.58247049078345,76.05158961886991,127.72912896424532,143.87121793995007,129.04277561339453,143.99264677241445,197.46960801631226,684.103794619441,3062956.4133248925,5637920.306421433,8887610.381140184,14460659.716666132,15637647.229062771,12245701.044042954,16404410.94552774,22841187.069266174,64993515.08335001,3062956413324.8926,5637920306421.434,8887610381140.184,14460659716666.133,15637647229062.771,12245701044042.953,16404410945527.738,22841187069266.176,64993515083350.01,136.0,289.1,410.25,490.0,600.9791666666666,420.97537980184256,609.75,939.2000000000012,2586.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
