generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max,front0_size,best_rank,best_crowding,best_priority_score,best_scalar_fitness,best_obj_finished,best_obj_progress,best_obj_neg_time,best_obj_neg_crashes,mean_obj_finished,mean_obj_progress,mean_obj_neg_time,mean_obj_neg_crashes
11,0.007678791678292418,8.571428571428571,9.658791678292411,9.658791678292411,2.9399999999999813,0,1,81.4460772946477,294,9.619310232215117,"[0.0, 0.09658791678292411, -0.09799999999999938, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,129.03999999999934,2098.870000000008,12904,209887,4.680686899984721,83.11336020001909,5.416666666666667,6.98263474873134,6.98263474873134,6.945690588037046,2.6883333333333197,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.416666666666667,2.4907709467747234,8.571428571428571,8.571428571428571,8.571428571428571,1.8835176740373882,4.330039978027344,5.265538351876395,7.401226588657924,6.98263474873134,2.1209931504347215,8.86303424835205,9.420404161725726,9.658791678292411,1.8835176740373882,4.330039978027344,5.265538351876395,7.401226588657924,6.98263474873134,2.1209931504347215,8.86303424835205,9.420404161725726,9.658791678292411,1.6300000000000012,1.9040000000000015,2.0924999999999994,2.774999999999985,2.6883333333333197,0.7930251502246719,2.8924999999999823,2.9259999999999815,5.809999999999921,5.135457801268785,34.670850148051976,44.71228456683457,71.00456635653973,60.82736096070812,20.78546139959492,77.45915320888162,80.10763300210238,81.4460772946477,1.8234125385795878,4.302835307177196,5.235293639591828,7.3641055840915675,6.945690588037046,2.1214434120353696,8.8235568341839,9.381294364720244,9.619310232215117,1823412.5385795878,4302835.307177195,5235293.639591828,7364105.584091567,6945690.588037047,2121443.4120353693,8823556.834183902,9381294.364720244,9619310.232215118,163.0,190.4,209.25,277.5,268.8333333333333,79.30251502246878,289.25,292.6,581.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,inf,0.007678791678292418,9619310.232215118,0.0,0.09658791678292411,-0.09799999999999938,-1.0,0.0,0.06982634748731341,-0.08961111111111064,-1.0
12,0.007678791678292418,8.571428571428571,9.658791678292411,9.658791678292411,2.9399999999999813,0,1,81.4460772946477,294,9.619310232215117,"[0.0, 0.09658791678292411, -0.09799999999999938, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,151.1599999999989,2250.030000000007,15116,225003,5.560966300021391,88.79710850003175,5.595238095238095,7.037060260772705,7.037060260772705,6.995507542581475,3.1491666666666434,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.595238095238095,2.605484360504677,8.571428571428571,8.571428571428571,8.571428571428571,1.882291521344866,3.0568858555385043,5.5078356606619705,7.979085104806083,7.037060260772705,2.303638589640306,8.799495697021484,9.390949249267578,9.658791678292411,1.882291521344866,3.0568858555385043,5.5078356606619705,7.979085104806083,7.037060260772705,2.303638589640306,8.799495697021484,9.390949249267578,9.658791678292411,1.8300000000000014,2.0949999999999993,2.6949999999999865,2.8299999999999836,3.1491666666666434,1.1019279190985396,2.912499999999982,5.219999999999936,5.81999999999992,5.135009296835051,18.4378820616359,47.45140394195914,74.24047300219536,61.05152456421168,23.36484355676891,77.45918916910887,79.79714044108987,81.4460772946477,1.8221863857901273,2.989317418702951,5.476813209258029,7.941210864333081,6.995507542581475,2.3092955879449306,8.760918237832314,9.35137963049855,9.619310232215117,1822186.3857901273,2989317.4187029507,5476813.209258028,7941210.864333081,6995507.5425814735,2309295.587944931,8760918.237832315,9351379.630498553,9619310.232215118,183.0,209.5,269.5,283.0,314.9166666666667,110.1927919098563,291.25,522.0000000000003,582.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,inf,0.007678791678292418,9619310.232215118,0.0,0.09658791678292411,-0.09799999999999938,-1.0,0.0,0.07037060260772705,-0.10497222222222147,-1.0
13,0.007678791678292418,8.571428571428571,9.658791678292411,9.658791678292411,2.9399999999999813,0,1,81.4460772946477,294,9.619310232215117,"[0.0, 0.09658791678292411, -0.09799999999999938, -1.0]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,175.30000000000086,2425.330000000008,17530,242533,6.181734600046184,95.11107630003244,5.952380952380952,7.3374984945569715,7.3374984945569715,7.291115770094625,3.6520833333333513,1.0,100.0,0.0,0.0,2.857142857142857,5.0,5.714285714285714,5.952380952380952,2.597312408246599,8.571428571428571,8.571428571428571,8.571428571428571,0.0,4.1903179713657925,5.715317044939314,8.278766359601702,7.3374984945569715,2.228590023474989,9.000015258789062,9.41011347089495,9.658791678292411,0.0,4.1903179713657925,5.715317044939314,8.278766359601702,7.3374984945569715,2.228590023474989,9.000015258789062,9.41011347089495,9.658791678292411,1.6800000000000013,2.497999999999991,2.7499999999999853,2.859999999999983,3.6520833333333513,3.9888385727833446,2.9199999999999817,4.834999999999942,30.00000000000189,11.168655886292981,38.51805854886771,58.84240317125659,76.14838159456849,70.22446234568906,37.36081755083848,78.4013649430126,80.10796855688095,291.86317662661895,-0.3002918631766455,4.154724727694571,5.6640669858643315,8.239290521239393,7.291115770094625,2.250489907324697,8.961237234525761,9.371003673733862,9.619310232215117,-300291.86317664554,4154724.727694571,5664066.985864331,8239290.521239392,7291115.770094626,2250489.9073246964,8961237.23452576,9371003.67373386,9619310.232215118,168.0,249.8,275.0,286.0,365.2083333333333,398.88385727830877,292.0,483.5000000000001,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,inf,0.007678791678292418,9619310.232215118,0.0,0.09658791678292411,-0.09799999999999938,-1.0,0.0,0.07337498494556972,-0.12173611111111039,-0.9791666666666666
14,0.007678791678292418,8.571428571428571,9.658791678292411,9.658791678292411,2.9399999999999813,0,1,81.4460772946477,294,9.619310232215117,"[0.0, 0.09658791678292411, -0.09799999999999938, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,145.43999999999897,2570.7700000000073,14544,257077,5.0054599000141025,100.23160800000187,6.19047619047619,7.662899891535441,7.662899891535441,7.622532021328545,3.0299999999999785,1.0,100.0,0.0,0.0,2.857142857142857,5.714285714285714,5.714285714285714,6.19047619047619,2.048172682629197,8.571428571428571,8.571428571428571,8.571428571428571,1.8836920601981029,5.129383632114956,7.142857142857142,8.183111463274276,7.662899891535441,1.817705232269761,8.790832928248813,9.39242172241211,9.658791678292411,1.8836920601981029,5.129383632114956,7.142857142857142,8.183111463274276,7.662899891535441,1.817705232269761,8.790832928248813,9.39242172241211,9.658791678292411,1.6100000000000012,2.3589999999999938,2.7499999999999853,2.8399999999999834,3.0299999999999785,0.9452424733015843,2.909999999999982,4.113999999999962,5.84999999999992,5.134496476035565,43.17917214035988,68.27064913325012,75.28007243573666,67.87020689694221,17.907512547332274,77.24041991494596,79.66414047703147,83.30956145375967,1.8235869257016275,5.099590452942816,7.1069660409738,8.145036183201839,7.622532021328545,1.8200097401844788,8.752305688130345,9.353342058306088,9.619310232215117,1823586.9257016275,5099590.452942816,7106966.0409738,8145036.183201839,7622532.021328543,1820009.7401844787,8752305.688130345,9353342.058306087,9619310.232215118,161.0,235.9,275.0,284.0,303.0,94.52424733016039,291.0,411.40000000000055,585.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,inf,0.007678791678292418,9619310.232215118,0.0,0.09658791678292411,-0.09799999999999938,-1.0,0.0,0.07662899891535441,-0.10099999999999931,-1.0
15,0.007678791678292418,8.571428571428571,9.658791678292411,9.658791678292411,2.9399999999999813,0,1,81.4460772946477,294,9.619310232215117,"[0.0, 0.09658791678292411, -0.09799999999999938, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,137.55999999999918,2708.3300000000063,13756,270833,4.047496399958618,104.3754260999849,6.607142857142857,8.101724499747865,8.101724499747865,8.062993274929646,2.8658333333333164,1.0,100.0,0.0,2.857142857142857,5.714285714285714,5.714285714285714,5.714285714285714,6.607142857142857,1.4470530691837165,8.571428571428571,8.571428571428571,8.571428571428571,5.143568856375557,7.064736502511161,7.330723490033831,8.235113961356026,8.101724499747865,0.9701063552878358,8.706534930637906,9.472410202026367,9.658791678292411,5.143568856375557,7.064736502511161,7.330723490033831,8.235113961356026,8.101724499747865,0.9701063552878358,8.706534930637906,9.472410202026367,9.658791678292411,2.289999999999995,2.576999999999989,2.7399999999999856,2.809999999999984,2.8658333333333164,0.47272187618325084,2.862499999999983,2.9519999999999813,5.679999999999923,43.473761327564716,64.37456151396036,70.4090694244951,75.27998987585306,72.89148488807648,7.383950966403797,77.021703151986,80.10781620368361,81.4460772946477,5.10592538261423,7.023041965484047,7.293378080964406,8.196988464749584,8.062993274929646,0.9681621139625228,8.668057909264181,9.426887192200237,9.619310232215117,5105925.38261423,7023041.965484047,7293378.080964407,8196988.464749583,8062993.2749296455,968162.1139625228,8668057.90926418,9426887.192200238,9619310.232215118,229.0,257.7,274.0,281.0,286.5833333333333,47.272187618326086,286.25,295.20000000000005,568.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,inf,0.007678791678292418,9619310.232215118,0.0,0.09658791678292411,-0.09799999999999938,-1.0,0.0,0.08101724499747867,-0.09552777777777721,-1.0
16,0.007937184680757076,8.571428571428571,9.930518014090401,9.930518014090401,2.9799999999999804,0,1,83.24374541640282,298,9.890634770344985,"[0.0, 0.099305180140904, -0.09933333333333268, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,143.65999999999903,2851.9900000000052,14366,285199,5.195020500046667,109.69796950003365,5.833333333333333,7.174032529195149,7.174032529195149,7.13404067641169,2.9929166666666465,1.0,100.0,0.0,0.0,2.0000000000000004,5.714285714285714,5.714285714285714,5.833333333333333,2.732914353154523,8.571428571428571,8.571428571428571,8.571428571428571,1.8796430315290178,2.70518057686942,6.740965162004743,7.867650985717773,7.174032529195149,2.3210969583568324,8.811440467834473,9.294206619262697,9.930518014090401,1.8796430315290178,2.70518057686942,6.740965162004743,7.867650985717773,7.174032529195149,2.3210969583568324,8.811440467834473,9.294206619262697,9.930518014090401,1.7200000000000013,2.253999999999996,2.714999999999986,2.8249999999999837,2.9929166666666465,0.8685019629927102,2.902499999999982,5.009999999999938,5.759999999999922,5.133486089944199,14.449802373371497,60.08107038773596,73.98428313061595,62.68611679310455,23.860478124762636,77.45914795994759,79.04455759301781,83.24374541640282,1.8195378980429284,2.6398161270670473,6.706580080934355,7.82987700113083,7.13404067641169,2.326162210209866,8.772838057890997,9.255267574705103,9.890634770344985,1819537.8980429284,2639816.1270670476,6706580.080934355,7829877.0011308305,7134040.676411691,2326162.210209866,8772838.057890996,9255267.574705103,9890634.770344984,172.0,225.4,271.5,282.5,299.2916666666667,86.85019629927282,290.25,501.0,576.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,inf,0.007937184680757076,9890634.770344984,0.0,0.099305180140904,-0.09933333333333268,-1.0,0.0,0.0717403252919515,-0.09976388888888822,-1.0
17,0.007937184680757076,8.571428571428571,9.930518014090401,9.930518014090401,2.9799999999999804,0,1,83.24374541640282,298,9.890634770344985,"[0.0, 0.099305180140904, -0.09933333333333268, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,143.42999999999904,2995.420000000004,14343,299542,5.476296100008767,115.29724220000207,5.773809523809525,7.290354910350981,7.290354910350981,7.250409651493102,2.98812499999998,1.0,100.0,0.0,0.0,2.857142857142857,5.0,5.714285714285714,5.773809523809525,2.5077826705882016,8.571428571428571,8.571428571428571,8.571428571428571,1.8835667201450894,4.480825151715959,5.727138519287109,8.018796103341238,7.290354910350981,2.13290884386737,8.87131554739816,9.313942773001534,9.930518014090401,1.8835667201450894,4.480825151715959,5.727138519287109,8.018796103341238,7.290354910350981,2.13290884386737,8.87131554739816,9.313942773001534,9.930518014090401,1.6900000000000013,2.029000000000001,2.6574999999999873,2.8349999999999835,2.98812499999998,0.9229361124738256,2.9249999999999816,4.526999999999951,6.229999999999912,5.135376307705883,36.25516349151731,49.890015568584204,74.32074766606092,64.00885787957547,21.38675388940852,77.36074077524245,79.79699476584793,83.24374541640282,1.8234615847687823,4.453118896552468,5.695438629271542,7.973271782593573,7.250409651493102,2.1353825865426197,8.832562339851101,9.274832976001832,9.890634770344985,1823461.5847687824,4453118.896552468,5695438.629271541,7973271.7825935725,7250409.651493101,2135382.58654262,8832562.339851102,9274832.97600183,9890634.770344984,169.0,202.9,265.75,283.5,298.8125,92.29361124738448,292.5,452.7000000000003,623.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,inf,0.007937184680757076,9890634.770344984,0.0,0.099305180140904,-0.09933333333333268,-1.0,0.0,0.07290354910350981,-0.099604166666666,-1.0
18,0.007937184680757076,8.571428571428571,9.930518014090401,9.930518014090401,2.9799999999999804,0,1,83.24374541640282,298,9.890634770344985,"[0.0, 0.099305180140904, -0.09933333333333268, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,121.10999999999949,3116.530000000004,12111,311653,4.423992800002452,119.84750400000485,5.714285714285714,7.259296405883063,7.259296405883063,7.22400188867644,2.523124999999989,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,5.714285714285714,2.474358296526967,8.571428571428571,8.571428571428571,8.571428571428571,4.222373962402344,4.748618534633091,5.189147676740374,7.885283061436246,7.259296405883063,1.9287270454085663,8.91089916229248,9.532072067260742,9.930518014090401,4.222373962402344,4.748618534633091,5.189147676740374,7.885283061436246,7.259296405883063,1.9287270454085663,8.91089916229248,9.532072067260742,9.930518014090401,1.6800000000000013,1.8550000000000015,1.9975000000000014,2.804999999999984,2.523124999999989,0.5116727317094296,2.8724999999999827,2.9399999999999813,3.7199999999999647,33.51891991496086,39.113080107420686,43.92870098911226,73.84979585930705,63.26720662197719,17.65841942244024,77.89797933027148,80.55294819623232,83.24374541640282,4.195540443482429,4.720029421552984,5.159128748039384,7.843209211640386,7.22400188867644,1.9241184504218283,8.872296593395314,9.492791514285747,9.890634770344985,4195540.443482429,4720029.421552984,5159128.748039384,7843209.211640386,7224001.888676439,1924118.4504218283,8872296.593395315,9492791.514285747,9890634.770344984,168.0,185.5,199.75,280.5,252.3125,51.16727317094394,287.25,294.0,372.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,inf,0.007937184680757076,9890634.770344984,0.0,0.099305180140904,-0.09933333333333268,-1.0,0.0,0.07259296405883063,-0.08410416666666631,-1.0
19,0.007937184680757076,8.571428571428571,9.930518014090401,9.930518014090401,2.9799999999999804,0,1,83.24374541640282,298,9.890634770344985,"[0.0, 0.099305180140904, -0.09933333333333268, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,133.08999999999924,3249.620000000003,13309,324962,4.89090329996543,124.87659629998961,5.714285714285714,7.2368739900134855,7.2368739900134855,7.199083711867732,2.7727083333333176,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.714285714285714,2.474358296526967,8.571428571428571,8.571428571428571,8.571428571428571,1.887915475027902,4.592767987932477,5.4815810067313055,7.939913613455636,7.2368739900134855,1.9985254457717971,8.868006978716169,9.52326774597168,9.930518014090401,1.887915475027902,4.592767987932477,5.4815810067313055,7.939913613455636,7.2368739900134855,1.9985254457717971,8.868006978716169,9.52326774597168,9.930518014090401,1.6400000000000012,1.8840000000000015,2.1224999999999987,2.7899999999999845,2.7727083333333176,0.9273994545307074,2.8824999999999825,2.958999999999981,6.1399999999999135,5.2188709994079545,37.44372468441725,47.09205982461572,73.9954739511013,63.194812422286,18.923914576294933,77.45914640277624,80.39499469753355,83.24374541640282,1.8278102561569032,4.564690544207793,5.450658914671481,7.9016394019660705,7.199083711867732,1.996332279581827,8.829429519569764,9.461447350976982,9.890634770344985,1827810.2561569032,4564690.544207794,5450658.914671481,7901639.401966071,7199083.71186773,1996332.2795818269,8829429.519569766,9461447.350976983,9890634.770344984,164.0,188.4,212.25,279.0,277.2708333333333,92.73994545307264,288.25,295.90000000000003,614.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,inf,0.007937184680757076,9890634.770344984,0.0,0.099305180140904,-0.09933333333333268,-1.0,0.0,0.07236873990013486,-0.09242361111111058,-1.0
20,0.007937184680757076,8.571428571428571,9.930518014090401,9.930518014090401,2.9799999999999804,0,1,83.24374541640282,298,9.890634770344985,"[0.0, 0.099305180140904, -0.09933333333333268, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,133.05999999999926,3382.680000000002,13306,338268,4.232997599989176,129.25066710001556,5.535714285714286,7.074017013822282,7.074017013822282,7.036234607453584,2.772083333333318,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.535714285714286,2.5021249472599645,8.571428571428571,8.571428571428571,8.571428571428571,1.883288792201451,4.741511753627233,5.276077815464565,7.329820905412946,7.074017013822282,2.0856310017220614,8.965138026646205,9.40016746520996,9.930518014090401,1.883288792201451,4.741511753627233,5.276077815464565,7.329820905412946,7.074017013822282,2.0856310017220614,8.965138026646205,9.40016746520996,9.930518014090401,1.5700000000000012,1.8970000000000016,2.114999999999999,2.849999999999983,2.772083333333318,0.7820831113478482,2.9249999999999816,3.216999999999976,5.009999999999938,5.13444579183124,39.11344511881471,44.79888707958162,70.36921193823218,61.57303536488022,20.060461736169522,78.04619204439223,79.79752110764385,83.24374541640282,1.8231836570031437,4.712922640182113,5.24573291567395,7.289950536201008,7.036234607453584,2.0853732878165254,8.92553498045416,9.36105766775705,9.890634770344985,1823183.6570031436,4712922.640182113,5245732.915673951,7289950.536201008,7036234.607453585,2085373.2878165254,8925534.98045416,9361057.66775705,9890634.770344984,157.0,189.7,211.5,285.0,277.2083333333333,78.20831113478641,292.5,321.7000000000001,501.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,inf,0.007937184680757076,9890634.770344984,0.0,0.099305180140904,-0.09933333333333268,-1.0,0.0,0.07074017013822283,-0.09240277777777726,-1.0
21,0.007937184680757076,8.571428571428571,9.930518014090401,9.930518014090401,2.9799999999999804,0,1,83.24374541640282,298,9.890634770344985,"[0.0, 0.099305180140904, -0.09933333333333268, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,138.63999999999913,3521.320000000001,13864,352132,3.9230253999703564,133.28369349997956,5.357142857142857,6.870478221348353,6.870478221348353,6.831535197192302,2.8883333333333154,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.357142857142857,2.3779743280283547,8.571428571428571,8.571428571428571,8.571428571428571,1.8827547345842632,3.77450670514788,5.023141588483538,7.240563801356725,6.870478221348353,2.1628602118783267,8.606547628130231,9.403638839721681,9.930518014090401,1.8827547345842632,3.77450670514788,5.023141588483538,7.240563801356725,6.870478221348353,2.1628602118783267,8.606547628130231,9.403638839721681,9.930518014090401,1.5500000000000012,1.9000000000000015,2.0924999999999994,2.7899999999999845,2.8883333333333154,1.089166985462823,2.899999999999982,4.512999999999951,6.249999999999911,5.135828114864125,28.977280871011317,42.126138819381595,69.94487538188696,59.69082271857754,21.224219485884824,76.69370393268764,79.93084974810482,83.24374541640282,1.822649598756149,3.740727727867009,4.9936494623447185,7.203743856481342,6.831535197192302,2.1646351847632332,8.5681459344263,9.36449890888879,9.890634770344985,1822649.5987561492,3740727.727867009,4993649.462344718,7203743.856481343,6831535.197192303,2164635.184763233,8568145.934426298,9364498.908888789,9890634.770344984,155.0,190.0,209.25,279.0,288.8333333333333,108.91669854628454,290.0,451.3000000000003,625.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,inf,0.007937184680757076,9890634.770344984,0.0,0.099305180140904,-0.09933333333333268,-1.0,0.0,0.06870478221348354,-0.09627777777777717,-1.0
22,0.007937184680757076,8.571428571428571,9.930518014090401,9.930518014090401,2.9799999999999804,0,1,83.24374541640282,298,9.890634770344985,"[0.0, 0.099305180140904, -0.09933333333333268, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,135.4699999999992,3656.7900000000004,13547,365679,4.796661300002597,138.17403579998063,5.773809523809523,7.311145351046608,7.311145351046608,7.272858381820055,2.82229166666665,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.773809523809523,2.3682697933425905,8.571428571428571,8.571428571428571,8.571428571428571,2.4179513113839284,4.811240059988839,5.441991261073522,7.49859264918736,7.311145351046608,1.921662758106388,9.129978588649205,9.587165015084402,9.930518014090401,2.4179513113839284,4.811240059988839,5.441991261073522,7.49859264918736,7.311145351046608,1.921662758106388,9.129978588649205,9.587165015084402,9.930518014090401,1.6700000000000013,1.9570000000000016,2.104999999999999,2.7799999999999847,2.82229166666665,1.0158170758542995,2.912499999999982,2.9659999999999807,6.409999999999908,15.02621958423697,39.81298793181777,46.802746349945664,71.63964285328984,64.0525598859158,17.523414125800656,78.33797330223024,81.13289777189493,83.24374541640282,2.352836285164345,4.782440247000908,5.411119458327171,7.461371009231673,7.272858381820055,1.9194734173734258,9.091200250675904,9.547713703521797,9.890634770344985,2352836.285164345,4782440.2470009085,5411119.458327171,7461371.009231673,7272858.381820056,1919473.4173734258,9091200.250675904,9547713.703521797,9890634.770344984,167.0,195.7,210.5,278.0,282.2291666666667,101.58170758543204,291.25,296.6,641.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,inf,0.007937184680757076,9890634.770344984,0.0,0.099305180140904,-0.09933333333333268,-1.0,0.0,0.07311145351046607,-0.09407638888888832,-1.0
23,0.007937184680757076,8.571428571428571,9.930518014090401,9.930518014090401,2.9799999999999804,0,1,83.24374541640282,298,9.890634770344985,"[0.0, 0.099305180140904, -0.09933333333333268, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,138.63999999999913,3795.4299999999994,13864,379543,4.943800100008957,143.2392158000148,5.357142857142858,7.131728274481637,7.131728274481637,7.092782690668133,2.8883333333333154,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.357142857142858,2.3779743280283547,8.571428571428571,8.571428571428571,8.571428571428571,1.9604546683175221,4.621984209333147,5.361003875732422,8.042473111833845,7.131728274481637,2.0242622223956293,8.630038670131139,9.389220646449498,9.930518014090401,1.9604546683175221,4.621984209333147,5.361003875732422,8.042473111833845,7.131728274481637,2.0242622223956293,8.630038670131139,9.389220646449498,9.930518014090401,1.6500000000000012,2.017000000000001,2.2849999999999953,2.8299999999999836,2.8883333333333154,0.8922381346304673,2.9299999999999815,4.288999999999954,5.729999999999922,6.110773828622769,37.80319010317326,45.77261812100187,74.90026438981295,62.25048017150797,19.63190806092532,77.01344230957329,79.89438484683633,83.24374541640282,1.9003485575436943,4.593796406143044,5.32310810991838,8.004298211569456,7.092782690668133,2.024528040439913,8.591561651330178,9.350070671948185,9.890634770344985,1900348.5575436943,4593796.406143044,5323108.109918379,8004298.2115694545,7092782.690668132,2024528.040439913,8591561.651330179,9350070.671948185,9890634.770344984,165.0,201.7,228.5,283.0,288.8333333333333,89.22381346304857,293.0,428.9000000000002,573.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,inf,0.007937184680757076,9890634.770344984,0.0,0.099305180140904,-0.09933333333333268,-1.0,0.0,0.07131728274481637,-0.0962777777777772,-1.0
