generation,best_fitness,best_progress,best_dense_progress,best_time,best_term,best_reward,mean_progress,mean_dense_progress,mean_reward,mean_time,experiment_kind,reward_mode,source_csv,front0_size,best_rank,best_crowding,best_priority_score,best_scalar_fitness,best_obj_progress,best_obj_finish,best_obj_speed_for_progress,best_obj_safe_progress,best_obj_path_efficiency,mean_obj_progress,mean_obj_finish,mean_obj_speed_for_progress,mean_obj_safe_progress,mean_obj_path_efficiency
198,2.0180220686484733,100.0,100.0,16.6152418786548,1,2.0180220686484733,44.375,44.78732534817287,0.7688772646548672,8.73347084091507,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
199,2.0180175228228845,100.0,100.0,16.62240155395693,1,2.0180175228228845,39.10714285714285,39.658110588788986,0.6542840486720826,8.002116155049269,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
200,2.0181333436182745,100.0,100.0,16.43998380121761,1,2.0181333436182745,50.3125,50.74248920593944,0.8452279431832918,9.644554534047463,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
201,2.0181163041975307,100.0,100.0,16.466820888889163,1,2.0181163041975307,39.59821428571428,40.12722647615841,0.6747447645295126,8.016422822427685,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
202,2.018117987456059,100.0,100.0,16.46416975670718,1,2.018117987456059,45.35714285714286,45.69294148257801,0.8093341357441285,8.805616260020217,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
203,2.0181387350565987,100.0,100.0,16.43149228585683,1,2.0181387350565987,45.17857142857143,45.61153658798762,0.8241191804190084,8.763917096549003,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
204,2.01811646487588,100.0,100.0,16.466567820488756,1,2.01811646487588,49.15178571428572,49.61510083505085,0.8962061779128753,9.331848446270548,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
205,2.0181341725512225,100.0,100.0,16.438678231824834,1,2.0181341725512225,42.05357142857142,42.52525793654577,0.7146669188371251,8.210118512177337,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
206,2.0181538366290903,100.0,100.0,16.407707309182527,1,2.0181538366290903,41.33928571428572,41.82831341666835,0.7232453512068091,8.198488912843176,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
207,2.018146913313552,100.0,100.0,16.41861153115575,1,2.018146913313552,53.25892857142857,53.659127950668335,0.9218455908578151,9.983288511263344,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
208,2.018150529657941,100.0,100.0,16.412915788743238,1,2.018150529657941,37.1875,37.62638822197914,0.6491620333118453,7.496340860758519,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
209,2.018148649998589,100.0,100.0,16.4158762522224,1,2.018148649998589,43.348214285714285,43.816630244255066,0.7746922379739002,8.444567412440136,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
210,2.0181324458134258,100.0,100.0,16.441397843854357,1,2.0181324458134258,42.27678571428571,42.71904958145959,0.7479072119175846,8.286023806195846,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
211,2.0181534064410145,100.0,100.0,16.408384855401952,1,2.0181534064410145,41.74107142857143,42.22210056015423,0.7272182968842231,8.225363452275797,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
212,2.01813000367726,100.0,100.0,16.44524420831622,1,2.01813000367726,45.75892857142858,46.28288224339485,0.815512671616152,8.865363367993636,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
213,2.0181544728014487,100.0,100.0,16.406705337718538,1,2.0181544728014487,52.05357142857142,52.48508063810212,0.8786477440626794,9.780037402200549,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
214,2.018138863657323,100.0,100.0,16.43128973971646,1,2.018138863657323,40.40178571428572,40.89936307498387,0.7137734199596855,8.015047927126353,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
215,2.0181600768563404,100.0,100.0,16.397878951264243,1,2.0181600768563404,49.910714285714285,50.344675332307816,0.8879581469641535,9.346093654074572,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
216,2.018163110411285,100.0,100.0,16.39310110222625,1,2.018163110411285,41.5625,42.0541857608727,0.7099287631296082,8.204408241359378,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
217,2.018199633419325,100.0,100.0,16.335577364563093,1,2.018199633419325,45.44642857142858,46.02262907794544,0.7503553093573032,8.808177586168235,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
218,2.0182058880478517,100.0,100.0,16.325726324634385,1,2.0182058880478517,52.58928571428572,52.92934600796018,1.0079673585209543,9.722178535917203,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
219,2.018191720145304,100.0,100.0,16.348040771146014,1,2.018191720145304,47.23214285714285,47.75634491017887,0.8304673720628019,8.983978397189151,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
220,2.0182465382810784,100.0,100.0,16.26170220730139,1,2.0182465382810784,43.125,43.59225385955402,0.7255979781112486,8.36951319692892,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
221,2.01823394471613,100.0,100.0,16.28153707209479,1,2.01823394471613,54.73214285714286,55.22220300776618,0.9534677039008076,10.13980662142853,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
222,2.018242034836629,100.0,100.0,16.26879513230866,1,2.018242034836629,54.73214285714286,55.1609209392752,0.9996144999460224,10.053260648705727,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
223,2.018260920992204,100.0,100.0,16.239049437278652,1,2.018260920992204,51.16071428571429,51.73374439988818,0.8554723209569219,9.591340199040008,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
224,2.018279630050861,100.0,100.0,16.20958266989412,1,2.018279630050861,42.41071428571429,42.93368084090096,0.7345359859959535,8.229916437397053,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
225,2.018267999554033,100.0,100.0,16.227900702398102,1,2.018267999554033,40.223214285714285,40.81548852579935,0.6973710204802189,7.931832024462363,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
226,2.0182906455156835,100.0,100.0,16.192233312798272,1,2.0182906455156835,49.910714285714285,50.35859972238541,0.8882038459972255,9.232261173090553,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
227,2.0182893292967075,100.0,100.0,16.194306357685935,1,2.0182893292967075,50.08928571428572,50.59559645397323,0.8906192564094535,9.273542113619149,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
228,2.0182753832849043,100.0,100.0,16.21627132627546,1,2.0182753832849043,51.5625,52.01450190373829,0.9207431808960906,9.523659891775782,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
229,2.018286611512202,100.0,100.0,16.19858686828203,1,2.018286611512202,46.51785714285714,47.013604257787975,0.7917645286642534,8.855491591647686,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
230,2.0182779271046374,100.0,100.0,16.212264810196338,1,2.0182779271046374,47.410714285714285,47.87748245256287,0.8474483459112819,8.992293445752878,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
231,2.0182919805028328,100.0,100.0,16.190130708038385,1,2.0182919805028328,52.00892857142857,52.47143302645002,0.9097290625060308,9.569947379274089,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
232,2.018281168304397,100.0,100.0,16.207159920574924,1,2.018281168304397,46.29464285714285,46.79709168417113,0.8363808018156905,8.760151174688431,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
233,2.018283650948835,100.0,100.0,16.203249755584444,1,2.018283650948835,41.16071428571429,41.651601812669206,0.7526763150066662,7.967510394680841,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
234,2.0182761077621563,100.0,100.0,16.215130274604206,1,2.0182761077621563,51.29464285714286,51.76817276648113,0.9338677854555149,9.512305839530343,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
235,2.0183047249942185,100.0,100.0,16.170058134105933,1,2.0183047249942185,40.04464285714285,40.48881469028336,0.7096421645978107,7.789293020646981,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
236,2.0183000533867284,100.0,100.0,16.17741591590292,1,2.0183000533867284,42.723214285714285,43.31331521272659,0.6916501787276284,8.288438183860222,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
237,2.018294676262545,100.0,100.0,16.185884886491717,1,2.018294676262545,51.11607142857143,51.539117991924286,0.9003331506510666,9.493593478789812,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
238,2.0182914910360017,100.0,100.0,16.190901618297232,1,2.0182914910360017,52.27678571428572,52.65535346099309,0.9116711136075528,9.59839789849188,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
239,2.018299271650437,100.0,100.0,16.178647150561826,1,2.018299271650437,42.8125,43.26591772692544,0.7847960997842922,8.251904814835175,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
240,2.018325566338128,100.0,100.0,16.13723301744881,1,2.018325566338128,50.9375,51.43894280706132,0.9149488510907954,9.454741853930823,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
241,2.018337112896642,100.0,100.0,16.119047187788738,1,2.018337112896642,41.5625,42.072045334747855,0.725800433492933,8.052207694547274,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
242,2.018341750411079,100.0,100.0,16.111743102550857,1,2.018341750411079,43.92857142857143,44.456713220902856,0.7501910709796491,8.480525660941336,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
243,2.018319954001098,100.0,100.0,16.146072448270367,1,2.018319954001098,47.67857142857142,48.11709393348012,0.8810076429370473,8.87077002778415,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
244,2.018322418908284,100.0,100.0,16.142190219452864,1,2.018322418908284,37.58928571428572,38.05146417447499,0.669297146556759,7.466627879442189,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
245,2.0183364502598806,100.0,100.0,16.120090840687784,1,2.0183364502598806,43.92857142857143,44.47939139391695,0.781575086727269,8.388626358759415,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
246,2.018344290560392,100.0,100.0,16.107742367382464,1,2.018344290560392,34.55357142857143,35.01708445804459,0.6383096149828258,6.998346319275433,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
247,2.0183409930209866,100.0,100.0,16.112935991946458,1,2.0183409930209866,32.72321428571429,33.32336517316955,0.5586670755273743,6.784987413057497,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
248,2.018355917665031,100.0,100.0,16.089429677576025,1,2.018355917665031,41.5625,42.07088191594396,0.7414383595483,8.06514392548431,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
249,2.0183461995728105,100.0,100.0,16.10473567282379,1,2.0183461995728105,37.05357142857143,37.63850944382804,0.6338343993449993,7.416741735904852,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
250,2.0183637438729924,100.0,100.0,16.07710340003723,1,2.0183637438729924,46.69642857142857,47.25124891315188,0.8253858772169301,8.746102723219959,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
251,2.018340679631764,100.0,100.0,16.11342957997172,1,2.018340679631764,43.75,44.20540911810739,0.7787741882302468,8.330430234543483,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
252,2.018340553223384,100.0,100.0,16.113628673170467,1,2.018340553223384,43.79464285714285,44.29481634071895,0.7640810654015522,8.34207448765416,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
253,2.018351885365469,100.0,100.0,16.095780549386536,1,2.018351885365469,37.76785714285714,38.24919713394982,0.6400522495956875,7.459390597375233,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
254,2.018345765685618,100.0,100.0,16.105419045151436,1,2.018345765685618,40.58035714285714,41.084338618176325,0.6845392840887798,7.885534386222327,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
255,2.0183511943375434,100.0,100.0,16.09686891836944,1,2.0183511943375434,42.85714285714285,43.31427921141896,0.7696395753902485,8.186546945499487,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
256,2.0183205465688743,100.0,100.0,16.145139154023273,1,2.0183205465688743,43.48214285714286,44.037045730011805,0.7146378364177333,8.381744307202572,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
257,2.018347886700775,100.0,100.0,16.102078446279783,1,2.018347886700775,46.38392857142857,46.9466709452016,0.8222772229287599,8.744276447319894,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
258,2.0183338403747766,100.0,100.0,16.12420140972699,1,2.0183338403747766,40.04464285714286,40.57849687125001,0.7105137132332279,7.76805507499385,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
259,2.0183250272687645,100.0,100.0,16.138082051695672,1,2.0183250272687645,51.473214285714285,51.889306966747554,0.9506570973785932,9.425704709075085,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
260,2.0183647554818425,100.0,100.0,16.075510116098112,1,2.0183647554818425,43.75,44.213296451738906,0.7789394698720161,8.42237429362173,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
261,2.018366671693056,100.0,100.0,16.072492083436913,1,2.018366671693056,41.91964285714286,42.45851735983577,0.7609138647488085,8.03396024674973,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
262,2.0183461603529285,100.0,100.0,16.10479744413747,1,2.0183461603529285,48.21428571428572,48.55862668582372,0.9166775203651792,8.866101837674833,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
263,2.018340639139805,100.0,100.0,16.113493354807133,1,2.018340639139805,49.6875,50.255154541560586,0.8560792282415017,9.27150038218807,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
264,2.01835022379439,100.0,100.0,16.098397523835416,1,2.01835022379439,56.69642857142857,57.06059924193792,1.0502603087620646,10.210453280736896,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
265,2.018345532223937,100.0,100.0,16.105786747299263,1,2.018345532223937,45.08928571428572,45.63838090215411,0.8246491429950311,8.528543187945381,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
266,2.018325693688743,100.0,100.0,16.13703244023022,1,2.018325693688743,60.04464285714286,60.36121947424752,1.1462214939415605,10.639429618244602,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
267,2.0183380495274483,100.0,100.0,16.117571994269163,1,2.0183380495274483,41.33928571428572,41.85127583997591,0.739218297724372,8.026518098487502,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
268,2.018377553116142,100.0,100.0,16.055353842076894,1,2.018377553116142,45.40178571428571,45.985548560108455,0.8125858367135308,8.615951121303603,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
269,2.0183466644401102,100.0,100.0,16.104003506826537,1,2.0183466644401102,40.44642857142857,41.003990109477726,0.7305784624463252,7.829358669586672,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
270,2.018324211513324,100.0,100.0,16.139366866514827,1,2.018324211513324,47.76785714285714,48.30070401941028,0.8985691086367731,8.884383661977477,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
271,2.01833229935407,100.0,100.0,16.126628517339498,1,2.01833229935407,44.82142857142857,45.38004124803203,0.7752543884642136,8.5844463667388,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
272,2.0183404268841807,100.0,100.0,16.11382765741526,1,2.0183404268841807,42.00892857142857,42.56662466696331,0.7464990381311203,8.120899564826514,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
273,2.018346636209809,100.0,100.0,16.10404796954977,1,2.018346636209809,46.74107142857143,47.25907587579319,0.8410980992747035,8.766741405319936,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
274,2.0183377298861718,100.0,100.0,16.118075429280385,1,2.0183377298861718,45.13392857142857,45.57841303093093,0.8707210635955928,8.42992989853159,GA,terminal_progress_time_efficiency,Experiments\runs\ga_terminal_reward_sweep_20260430_114834\terminal_progress_time_efficiency\20260430_114840_tm2d_ga_AI_Training_5\generation_metrics.csv,,,,,,,,,,,,,,,
