generation,front0_size,best_rank,best_crowding,best_priority_score,best_progress,best_dense_progress,best_time,best_finished,best_crashes,best_reward,best_scalar_fitness,best_distance,best_steps,finish_count,crash_count,timeout_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_reward,mean_time,best_obj_finished,best_obj_progress,best_obj_neg_time,best_obj_neg_crashes,mean_obj_finished,mean_obj_progress,mean_obj_neg_time,mean_obj_neg_crashes,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,run_dir,run_label,objective_subset,best_obj_neg_distance,mean_obj_neg_distance
161,38,0,inf,1.0956028037074794,100.0,100.0,19.70845403185985,1,0,2.016055062464719,1099801770.9850564,1144.474625006318,921,8,39,1,462.266514201581,61688.589801241535,21336,2846932,23.34537640000053,3022.956613700004,28.15476190476191,29.53370655688008,0.4670115982092054,9.630552379199605,1.0,1.0,-0.4379656451524411,-0.0,0.1666666666666666,0.2953370655688008,-0.2140105686991832,-0.8125,2.857142857142857,2.857142857142857,2.857142857142857,15.714285714285714,28.15476190476191,34.11659471792858,26.42857142857143,100.0,100.0,3.158879961286273,3.7190720694405695,5.07958139692034,18.187859398978095,29.53370655688008,33.64036273105165,29.144282341003414,100.0,100.0,1.5725741054318672,1.7637661780983829,2.454583956379349,6.193563673128796,9.630552379199605,10.238450315811129,11.388328207220711,20.656555148931467,45.003685811345285,22.73438934981823,28.22932254523039,42.86644604988396,169.07401048392057,308.69914911233326,386.6053964864595,268.5194902475924,1130.3612905696034,1144.474625006318,0.0324597965997109,0.0382102279245786,0.0521681912636005,0.1862829801980086,0.4670115982092054,0.701509184363805,0.2980913127746379,2.015112900012475,2.016055062464719,3133131.485842604,3690801.84067173,5045065.210781289,18109834.786573783,196095634.00060567,404295280.1545101,29048605.04566445,1099786914.499802,1099801770.9850564,69.0,84.1,115.5,285.0,444.5,470.6213977285776,533.25,947.4,2061.0,Experiments\runs\moo_lexicographic_primitives_g300_p48_corners_variable_fps\20260501_211822_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes,neg_distance","finished,progress,neg_time,neg_crashes,neg_distance",-0.1753984099626541,-0.047310214423346
162,38,0,inf,1.0955899556231117,100.0,100.0,19.766188432414303,1,0,2.0160182569875387,1099801192.452354,1145.663321979344,923,11,37,0,485.0645101196305,62173.65431136116,22409,2869341,24.93823259999772,3048.211158599999,39.46428571428572,40.55209470772157,0.6419755313241556,10.105510627492302,1.0,1.0,-0.439248631831429,-0.0,0.2291666666666666,0.4055209470772157,-0.2245669028331622,-0.7708333333333334,2.857142857142857,2.857142857142857,7.857142857142857,22.857142857142858,39.46428571428572,37.44227416380878,79.28571428571429,100.0,100.0,2.892003740583147,3.68497085571289,9.185214723859517,25.086880867647228,40.55209470772157,36.93248089454424,79.71687180655343,100.0,100.0,1.4180613250778171,1.813155394711864,3.735724135370204,7.410346577448428,10.105510627492302,7.370117482239475,17.95512052104325,20.70439648029889,24.02650300714703,20.389755338430405,28.04356214404106,87.76632981188595,216.1321600563824,433.67130761950585,433.36408896645247,915.7215966396034,1136.9048330575229,1189.2022868022325,0.029720285848179,0.0378556048977326,0.0942565934613935,0.2568371642363398,0.6419755313241556,0.7701332568040152,0.8102518607885145,2.015522012224847,2.0160182569875387,2867802.7375770304,3655008.9556010496,9137769.716176,25001368.7332986,269609564.2634724,453000117.1598981,79515754.09330954,1099793368.4543738,1099801192.452354,64.0,84.1,172.0,340.0,466.8541666666667,342.49403824393625,817.0,965.1,1116.0,Experiments\runs\moo_lexicographic_primitives_g300_p48_corners_variable_fps\20260501_211822_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes,neg_distance","finished,progress,neg_time,neg_crashes,neg_distance",-0.1755805857439607,-0.0664630356504989
163,37,0,inf,1.0954749488851911,100.0,100.0,20.28459065314124,1,0,2.0156906943985717,1099796021.072698,1133.020770728588,942,5,43,0,459.787420438708,62633.44173179987,21372,2890713,18.29080409999733,3066.7030446000026,33.51190476190476,35.150355533564586,0.462017134437106,9.578904592473082,1.0,1.0,-0.4507686811809164,-0.0,0.1041666666666666,0.3515035553356458,-0.2128645464994018,-0.8958333333333334,2.857142857142857,2.857142857142857,8.571428571428571,22.857142857142858,33.51190476190476,33.47117545243669,44.285714285714285,98.0,100.0,3.075152805873326,4.74988501412528,9.705890246800012,23.52545566129953,35.150355533564586,33.192647281164206,45.415389655577,98.37547092809002,100.0,1.6097812403495946,2.286279616354223,3.92737825722108,7.038286298915713,9.578904592473082,7.66789319120751,12.495673097215946,21.089935568847004,31.499019763908,21.88726988434792,39.393360609561206,92.29053524509072,211.15428298339248,366.6512121207391,381.678148214256,464.31392780691385,1113.5665592178702,1163.854776524007,0.0315987125220106,0.04878695098192,0.0995842863655269,0.2407920235550935,0.462017134437106,0.5858595682785515,0.4635165027938381,1.2981898844658577,2.0156906943985717,3049033.106199946,4716982.824601128,9655591.294567624,23435987.10761431,139211908.16976106,328481360.80643725,45279770.2612735,398148635.22149074,1099796021.072698,71.0,107.1,185.5,331.5,445.25,356.02390486220634,585.25,970.3000000000002,1468.0,Experiments\runs\moo_lexicographic_primitives_g300_p48_corners_variable_fps\20260501_211822_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes,neg_distance","finished,progress,neg_time,neg_crashes,neg_distance",-0.1736430299967185,-0.0561917566468565
164,35,0,inf,1.0955049673349817,100.0,100.0,20.14865139431764,1,0,2.0157754517787465,1099797368.049882,1145.4361748471856,924,11,37,0,484.6099561352993,63118.05168793516,22381,2913094,23.685143400005472,3090.6692342999995,37.32142857142858,38.71058379255802,0.6230810684239664,10.096040752818736,1.0,1.0,-0.4477478087626142,-0.0,0.2291666666666666,0.3871058379255802,-0.2243564611737496,-0.7708333333333334,2.857142857142857,2.857142857142857,2.857142857142857,22.857142857142858,37.32142857142858,37.79377558261566,57.14285714285714,100.0,100.0,2.8933933803013394,3.980860573904855,5.456672395978655,23.707306269575305,38.71058379255802,37.26375342061483,60.0,100.0,100.0,1.425192055981658,1.8760872352063347,2.727096906579037,7.151500446068149,10.096040752818736,7.739266416110219,18.80988138625321,21.24984401273785,23.82666251455724,20.365071460604668,30.92342501655221,46.75560119189322,205.7746754772961,410.51747816009447,429.90376055192166,615.6626456566155,1134.7276632115245,1161.285706922412,0.029734435776684,0.0408985737990871,0.0560358098597021,0.2426074972285025,0.6230810684239664,0.7772275440636583,0.6117576957796405,2.0151470233414,2.0157754517787465,2869121.0946700624,3952068.778127775,5420657.1988126105,23614798.11125212,267768171.20088497,453953944.49273616,59848025.362619966,1099787471.1889358,1099797368.049882,62.0,88.3,126.75,332.5,466.2708333333333,358.44814476105034,865.0,982.3,1103.0,Experiments\runs\moo_lexicographic_primitives_g300_p48_corners_variable_fps\20260501_211822_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes,neg_distance","finished,progress,neg_time,neg_crashes,neg_distance",-0.1755457739229403,-0.0629145560398612
165,36,0,inf,1.0958226811947889,100.0,100.0,18.71913804367494,1,0,2.0166834403342366,1099811666.0691566,1142.5504067540169,869,8,40,0,488.5098191938996,63606.56150712907,22552,2935646,21.69457870000042,3112.6340204000044,38.333333333333336,40.04127116391149,0.5745906584671817,10.177287899872908,1.0,1.0,-0.4159808454149986,-0.0,0.1666666666666666,0.4004127116391149,-0.2261619533305091,-0.8333333333333334,2.857142857142857,2.857142857142857,8.571428571428571,37.142857142857146,38.333333333333336,32.9854293401319,57.14285714285714,100.0,100.0,2.8982489449637274,4.807279859270368,10.887494087219238,39.49545860290527,40.04127116391149,32.558895183031865,60.0,100.0,100.0,1.4515575327275432,2.295480798156481,4.3072575863265525,9.93220738359804,10.177287899872908,6.642990982716781,14.442281688729084,20.332236535133237,24.99867209938826,20.55324630439281,40.02586421370506,99.90575177967548,383.161167960614,414.33813339953,373.8128391924824,608.8390308637172,1126.5764382071793,1166.8155988678336,0.0297829589331509,0.0493760038241627,0.1116947041865022,0.4035537133874964,0.5745906584671817,0.6711494890470393,0.6105701465927973,2.0150484227140844,2.0166834403342366,2873228.7869473724,4774285.025424589,10835300.44153012,39377983.171974696,206597417.28011265,399871658.0994792,59816857.50903006,1099785929.4786031,1099811666.0691566,65.0,103.7,192.25,466.5,469.8333333333333,305.44853176199024,664.75,933.3,1142.0,Experiments\runs\moo_lexicographic_primitives_g300_p48_corners_variable_fps\20260501_211822_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes,neg_distance","finished,progress,neg_time,neg_crashes,neg_distance",-0.1751035106136424,-0.0635000970727249
166,35,0,inf,1.0958171814820008,100.0,100.0,18.74370738090046,1,0,2.01666751536671,1099811417.7749147,1145.1512763947248,878,15,33,0,555.3352828444735,64161.89678997354,25623,2961269,26.894116999996186,3139.6814237000035,47.85714285714285,49.02812293359242,0.811104075314681,11.569485059259865,1.0,1.0,-0.4165268306866769,-0.0,0.3125,0.4902812293359243,-0.2570996679835525,-0.6875,2.857142857142857,2.857142857142857,7.142857142857142,31.42857142857143,47.85714285714285,41.56586446154313,100.0,100.0,100.0,3.0471638270786827,4.204503195626395,9.663331168038503,33.18311152691639,49.02812293359242,40.87744849612186,100.0,100.0,100.0,1.517165802021706,1.9637471813643728,4.061596009151626,9.500444860307509,11.569485059259865,8.115568026879096,20.365417900880487,22.046347530760418,23.861405166272704,21.833670169115067,33.688903695344926,86.82414009794593,302.3269889988005,536.3466372618763,480.094650817769,1128.5810884591192,1154.6308333098889,1195.9121817946434,0.0313129037912118,0.0431838169222775,0.0991462787074822,0.3392921928651514,0.811104075314681,0.8423508854392676,2.014342852603109,2.0155805688574637,2.01666751536671,3021970.3353882967,4171135.91028759,9614867.279240524,33081468.20736917,361405016.7363626,498307589.9742711,1099774827.9821217,1099794319.6982417,1099811417.7749147,70.0,88.7,185.0,435.0,533.8125,374.6796218243216,946.25,1016.0,1102.0,Experiments\runs\moo_lexicographic_primitives_g300_p48_corners_variable_fps\20260501_211822_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes,neg_distance","finished,progress,neg_time,neg_crashes,neg_distance",-0.175502111324862,-0.0821987183543105
167,37,0,inf,1.0958053497149889,100.0,100.0,18.79683719071525,1,0,2.016633576908342,1099810884.836261,1146.791831627488,874,6,42,0,440.40427978615776,64602.3010697597,20452,2981721,21.888077900002827,3161.8003307,34.10714285714286,35.88074464612088,0.4905306331862958,9.17508916221162,1.0,1.0,-0.4177074931270056,-0.0,0.125,0.3588074464612088,-0.2038908702713693,-0.875,0.0,2.857142857142857,8.571428571428571,20.0,34.10714285714286,34.143585616855034,57.14285714285714,100.0,100.0,2.79869624546596,5.068741934640068,10.388989448547363,21.019062314714706,35.88074464612088,33.769865036544694,60.0,100.0,100.0,1.3534355678810523,2.4086625558430264,4.056754101683101,6.538927644999653,9.17508916221162,6.794401239673851,14.22597730900392,19.754792713932,25.08500191815992,19.689733304083347,42.548885291814805,95.6956064775586,199.3743427284062,379.28708039969206,390.5770343086927,615.9727355986834,1120.9534669324755,1146.791831627488,0.0287625400800796,0.0520579565279899,0.1065772736029902,0.2153002352377475,0.4905306331862958,0.6238102919827303,0.6116499037295251,2.01313910774728,2.016633576908342,2775142.200053845,5034568.728140337,10336301.312892243,20941729.8863751,160779864.46741834,355685659.30985856,59845184.5052594,1099755839.537251,1099810884.836261,60.0,109.7,188.5,302.5,426.0833333333333,315.1219891653954,655.25,921.1000000000004,1160.0,Experiments\runs\moo_lexicographic_primitives_g300_p48_corners_variable_fps\20260501_211822_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes,neg_distance","finished,progress,neg_time,neg_crashes,neg_distance",-0.1757535374141744,-0.0581282881838608
168,33,0,inf,1.095823902810347,100.0,100.0,18.71534888669905,1,0,2.0166886673735243,1099811728.7283652,1117.782767727971,856,11,37,0,522.7816742039278,65125.08274396363,24151,3005872,23.28265359999932,3185.3007001999977,42.85714285714285,44.29299264789413,0.6798428068276969,10.891284879248497,1.0,1.0,-0.4158966419266455,-0.0,0.2291666666666666,0.4429299264789412,-0.2420285528721888,-0.7708333333333334,2.857142857142857,2.857142857142857,8.571428571428571,28.57142857142857,42.85714285714285,37.94016054674683,95.0,100.0,100.0,2.872232709612165,4.308012826102121,10.919922419956752,31.309365779415742,44.29299264789413,37.50776105208466,97.31255567863144,100.0,100.0,1.4246182620455283,2.192622218462988,4.143780094637306,8.06719200932254,10.891284879248497,8.08240176264643,18.73214711913208,21.04741400128349,34.501797471141145,20.26313055306673,34.471179503947496,99.7593632042408,282.46617265045643,473.27963514796767,435.5428354922654,1097.937827507034,1133.8313651278615,1161.5388620868323,0.0295169851073063,0.0442513432663351,0.1120130469514895,0.3204788143341804,0.6798428068276969,0.7612645292409005,0.9867089077008804,2.0155117108891183,2.0166886673735243,2847966.2638611565,4276177.44773386,10865661.32149796,31220581.488156434,273342564.85279983,451147515.8072992,97071275.35188071,1099793204.8800857,1099811728.7283652,68.0,100.8,191.5,373.5,503.1458333333333,373.9473553402567,861.0,981.7000000000002,1603.0,Experiments\runs\moo_lexicographic_primitives_g300_p48_corners_variable_fps\20260501_211822_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes,neg_distance","finished,progress,neg_time,neg_crashes,neg_distance",-0.1713077038663557,-0.072533277417313
169,36,0,inf,1.0958229707495089,100.0,100.0,18.71962440629068,1,0,2.01668595275791,1099811687.1512337,1116.6047033444047,863,5,43,0,440.8867418501059,65565.96948581374,20297,3026169,21.1705651999946,3206.677713499997,33.63095238095238,35.520053734882666,0.4658513140623561,9.18514045521054,1.0,1.0,-0.4159916534731262,-0.0,0.1041666666666666,0.3552005373488265,-0.2041142323380119,-0.8958333333333334,0.0,2.857142857142857,2.857142857142857,22.857142857142858,33.63095238095238,34.35132404608039,57.14285714285714,96.0,100.0,2.6378522600446432,3.8438110351562496,5.299833842686245,24.31963416564796,35.520053734882666,34.17912266457376,60.0,98.0,100.0,1.413195374160706,1.8441500865514624,2.4021788850074373,6.40112315191193,9.18514045521054,7.567730485535833,14.506990037270596,20.68794060516201,31.519191981810955,18.275316573679447,29.534190191328527,45.96971813775599,219.27669750154016,372.0313528926733,388.603756001179,599.3834241591394,1112.355498253554,1151.4927130416036,0.027108526099433,0.0394908834786857,0.0544317420085245,0.2491365687414764,0.4658513140623561,0.5911266216345846,0.6108461669872569,1.2929373743100991,2.01668595275791,2613702.0309864623,3815340.0001005447,5265766.084118033,24244194.044945195,139585538.632311,328461105.1682145,59824102.30386782,397750485.0654611,1099811687.1512337,67.0,82.7,108.0,293.5,422.8541666666667,348.8360998606254,663.5,948.3,1441.0,Experiments\runs\moo_lexicographic_primitives_g300_p48_corners_variable_fps\20260501_211822_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes,neg_distance","finished,progress,neg_time,neg_crashes,neg_distance",-0.171127157600675,-0.0570162992938962
170,34,0,inf,1.0959550634025896,100.0,100.0,18.126167927713663,1,0,2.0170627505220864,1099817635.6426935,1102.6780291870236,845,12,36,0,517.542443817552,66083.51192963129,23944,3050113,27.343272500002055,3234.308636899997,45.17857142857142,46.41035814463376,0.7223412608648797,10.782134246199,1.0,1.0,-0.4028037317269702,-0.0,0.25,0.4641035814463376,-0.2396029832488666,-0.75,2.857142857142857,2.857142857142857,2.857142857142857,38.57142857142857,45.17857142857142,39.691224248099545,97.85714285714286,100.0,100.0,3.146356855119978,4.5620847429548,5.211613518851144,40.118294988028445,46.41035814463376,39.056731715623215,98.28224733178334,100.0,100.0,1.5033548771740195,2.1439613942785525,2.553163921359024,10.488261969775596,10.782134246199,7.550174085570682,18.274265256987743,21.04934252346756,23.396904884473635,22.51498390734196,37.043876223638655,44.19293380714953,392.3858501985669,501.24358959829743,450.0836705045487,1092.232161456719,1140.461175751686,1158.9381153061986,0.0323324953293389,0.0468284317890622,0.0535219162032853,0.4099732534056605,0.7223412608648797,0.7849337861294716,1.2473566857374438,2.0155454774591344,2.0170627505220864,3121300.7913643303,4522648.807222003,5176426.076187361,40003019.98248049,296294535.5585821,464508387.6423505,348056664.64608043,1099793729.180282,1099817635.6426935,68.0,102.8,118.0,489.0,498.8333333333333,348.1463613035312,850.0,970.7000000000002,1079.0,Experiments\runs\moo_lexicographic_primitives_g300_p48_corners_variable_fps\20260501_211822_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes,neg_distance","finished,progress,neg_time,neg_crashes,neg_distance",-0.1689928014079729,-0.0768189409346049
171,34,0,inf,1.095960121843342,100.0,100.0,18.10049905538839,1,0,2.017075943873654,1099817850.1960273,1144.8134188055992,838,9,39,0,507.8035920413064,66591.3155216726,23484,3073597,24.51253519999591,3259.028767699998,44.22619047619048,45.837419364224814,0.6543998478467747,10.57924150086055,1.0,1.0,-0.4022333123419642,-0.0,0.1875,0.4583741936422482,-0.2350942555746789,-0.8125,0.0,2.857142857142857,10.714285714285715,37.142857142857146,44.22619047619048,36.34205217424888,77.14285714285715,100.0,100.0,2.616936819893973,5.252447945731026,13.32120622907366,38.92746244158063,45.837419364224814,35.77041876801188,78.12644004821777,100.0,100.0,1.3949720574826738,2.498502151605672,4.607459482885718,9.978165228093829,10.57924150086055,6.645709734119812,16.23531703340287,20.147227096845807,23.772045724850457,18.411210522055622,44.57202915251255,122.57676605135202,379.4871733896434,489.74689326745766,414.86782569840017,875.9076392669231,1117.6555560946465,1180.192699715495,0.0268938863142113,0.0539387615881939,0.1366275292125476,0.3979301963705425,0.6543998478467747,0.6999889664655927,0.795519348073662,2.015957779961836,2.017075943873654,2592968.688108624,5216494.163093048,13265009.057478752,38817292.44186245,233223012.20232296,417009524.4165081,77952942.25393432,1099800227.4498088,1099817850.1960273,64.0,119.0,217.75,458.5,489.25,306.40458683468387,746.5,929.5,1109.0,Experiments\runs\moo_lexicographic_primitives_g300_p48_corners_variable_fps\20260501_211822_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes,neg_distance","finished,progress,neg_time,neg_crashes,neg_distance",-0.1754503323839998,-0.0750569951367751
172,40,0,inf,1.0959678991757664,100.0,100.0,18.068460841795083,1,0,2.0170993899417176,1099818213.4950068,1101.8965752199292,827,5,43,0,377.6764460205142,66968.99196769312,17466,3091063,23.30942369999684,3282.763796000003,29.702380952380956,31.40174704954603,0.4244675694804931,7.868259292094046,1.0,1.0,-0.4015213520398907,-0.0,0.1041666666666666,0.3140174704954603,-0.1748502064909788,-0.8958333333333334,0.0,2.857142857142857,2.857142857142857,15.714285714285714,29.702380952380956,31.524418692862564,40.0,88.00000000000007,100.0,2.8252029418945312,3.8522654942103793,5.207917349679129,18.238774708339147,31.40174704954603,31.135607321043704,42.73287333324071,88.39848644977026,100.0,1.3533529686885872,1.8133682134047795,2.3643523632508394,6.327891236992961,7.868259292094046,5.788615956578079,11.890638694400083,18.09026973991985,19.833452185400265,19.76505676656961,29.506671595573422,43.98630564287305,175.6701276600361,324.68171703163534,353.7020452664023,408.5639067273587,999.7854729279882,1152.8138902410865,0.0290349540894005,0.039579731165217,0.0534908051716839,0.1868320000933281,0.4244675694804931,0.5818085197730644,0.4364327718293479,1.198404012817046,2.0170993899417176,2801649.647150879,3824434.6335385074,5174783.971631966,18162307.31177001,135480448.1082414,329472130.876427,42608006.23341769,388197733.09993786,1099818213.4950068,64.0,83.9,107.0,294.0,363.875,267.89609498522617,556.25,826.3,921.0,Experiments\runs\moo_lexicographic_primitives_g300_p48_corners_variable_fps\20260501_211822_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes,neg_distance","finished,progress,neg_time,neg_crashes,neg_distance",-0.1688730383478818,-0.0497596501197908
173,36,0,inf,1.0959658893244075,100.0,100.0,18.077533055474145,1,0,2.017093629806048,1099818123.1771672,1101.4922780245545,827,2,46,0,447.8822841152928,67416.8742518084,20626,3111689,15.837275100006082,3298.798389200001,32.85714285714286,34.772880848935166,0.3962609670130153,9.3308809190686,1.0,1.0,-0.4017229567883143,-0.0,0.0416666666666666,0.3477288084893517,-0.2073529093126356,-0.9583333333333334,0.0,2.857142857142857,7.142857142857142,22.857142857142858,32.85714285714286,29.99433053004481,41.42857142857143,77.14285714285715,100.0,2.8356388636997765,4.83876201084682,9.071729523794993,24.85038466349048,34.772880848935166,29.726913059527185,43.92775625121641,78.6369994027274,100.0,1.388240807567004,2.300955017844548,4.021183216123183,8.92681758038365,9.3308809190686,6.030131495843712,13.47752180569872,18.212140655701685,21.05430854497761,20.011179968714718,40.63065587580204,82.98516437912986,210.57587172463536,358.6890803422924,338.5621348521633,438.7827657219023,874.8675462372602,1181.7950925827026,0.0291415772038573,0.0496980214820025,0.0929418514959832,0.2544278032890915,0.3962609670130153,0.4317079702874157,0.4487560667517574,0.8006440901130467,2.017093629806048,2811736.4444441376,4805273.969756742,8982486.26597344,24765638.95887089,76336296.68399747,215034038.12557864,43807382.06538396,78462024.77421097,1099818123.1771672,62.0,105.4,183.5,414.0,429.7083333333333,276.41280710299145,620.0,833.3000000000001,961.0,Experiments\runs\moo_lexicographic_primitives_g300_p48_corners_variable_fps\20260501_211822_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes,neg_distance","finished,progress,neg_time,neg_crashes,neg_distance",-0.1688110770918857,-0.0549715065658685
174,34,0,inf,1.095957698075669,100.0,100.0,18.11438726389721,1,0,2.0170702303086365,1099817754.542125,1101.5852361172438,834,5,43,0,441.4320799541727,67858.30633176258,20353,3132042,16.938745599996764,3315.917637100003,32.61904761904762,34.24902770779681,0.4533658195894843,9.196501665711931,1.0,1.0,-0.4025419391977158,-0.0,0.1041666666666666,0.3424902770779681,-0.2043667036824873,-0.8958333333333334,0.0,2.857142857142857,8.571428571428571,22.857142857142858,32.61904761904762,30.32608121426273,40.0,98.0,100.0,2.8172683715820312,5.010748726981027,10.695009912763322,24.98648083682654,34.24902770779681,29.95902668575377,42.29970751366668,99.46138792321122,100.0,1.444459264125142,2.397195216055484,4.096714206014604,7.918623975491707,9.196501665711931,6.141448310673632,11.186003150363614,19.74187605080184,23.587178937063783,19.665727026760575,41.92710761874914,97.77922119945288,216.74544990062716,353.8732037615652,346.7709363886429,412.4717109464109,1108.782466761023,1188.3705630674958,0.0289517798892954,0.0514628317244444,0.1097348553719216,0.2557686533257395,0.4533658195894843,0.5697480635323134,0.4322654468818483,1.3088920117582543,2.0170702303086365,2792804.113213753,4976734.847712854,10645013.015779674,24898388.803118654,138314417.1512693,328460736.8639922,42184413.76884282,399229424.77854896,1099817754.542125,63.0,112.9,193.0,363.5,424.0208333333333,282.7821223709853,512.25,909.6,1089.0,Experiments\runs\moo_lexicographic_primitives_g300_p48_corners_variable_fps\20260501_211822_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes,neg_distance","finished,progress,neg_time,neg_crashes,neg_distance",-0.1688253235428726,-0.0542334411895119
175,34,0,inf,1.0960059698973517,100.0,100.0,17.89676368497156,1,0,2.017208404009542,1099819924.9723847,1107.3907657191155,829,5,43,0,408.79817865947626,68267.10451042205,18924,3150966,14.73588629999722,3330.8220322000016,32.261904761904766,33.892399034787296,0.4498413121463532,8.516628722072422,1.0,1.0,-0.3977058596660346,-0.0,0.1041666666666666,0.3389239903478729,-0.1892584160460538,-0.8958333333333334,0.0,2.857142857142857,7.142857142857142,22.857142857142858,32.261904761904766,30.14679692901661,40.0,84.0000000000001,100.0,2.7993174961635043,4.426413399832589,8.626465116228376,25.30820801214381,33.892399034787296,29.741576279505413,42.26267275942077,85.41616821289071,100.0,1.3426048225921143,2.060796834466516,3.525788255867192,7.40579753371428,8.516628722072422,6.043645498752081,10.664076850943347,16.982333510838654,29.757575186809305,19.70519084483385,35.68299489095807,73.8646747507155,215.09222009032965,345.1351365603817,337.4807851694625,404.2122957389802,943.6869174860428,1152.431785158813,0.0287691172483464,0.0454688320668249,0.0885112827060888,0.2591435885659643,0.4498413121463532,0.5691997767825733,0.4319603200734004,1.167226912370198,2.017208404009542,2775871.7427467383,4395062.824498047,8578223.630491123,25225209.4323414,137964595.94576335,328549590.3244593,42150106.89117499,385206131.1387426,1099819924.9723847,58.0,97.2,163.0,341.0,394.25,282.0030658816792,499.5,792.6000000000003,1389.0,Experiments\runs\moo_lexicographic_primitives_g300_p48_corners_variable_fps\20260501_211822_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes,neg_distance","finished,progress,neg_time,neg_crashes,neg_distance",-0.1697150598803242,-0.0528942738023573
176,33,0,inf,1.0959575374648054,100.0,100.0,18.114874779605756,1,0,2.017069920774853,1099817746.2560868,1104.9961171671748,839,8,40,0,483.4529123477984,68750.55742276985,22389,3173355,15.856331300004967,3346.8518162,41.66666666666667,43.182616164568,0.6066682963967615,10.071935673912463,1.0,1.0,-0.4025527728801278,-0.0,0.1666666666666666,0.4318261616456799,-0.2238207927536103,-0.8333333333333334,2.857142857142857,2.857142857142857,11.428571428571429,31.42857142857143,41.66666666666667,34.928660693884055,77.14285714285715,100.0,100.0,3.521957397460937,5.089085170200892,12.95656476702009,33.94011913019857,43.182616164568,34.48315955596695,78.11174392700195,100.0,100.0,1.656026286481718,2.42621049804911,4.936852881028285,8.648314764241078,10.071935673912463,6.543068804917473,15.425425455725238,19.538847721984794,26.391478774142808,26.20172431319952,43.1084517724812,126.53319589234889,314.5331793539226,454.1587194772437,401.5304133724986,862.1226263623685,1120.4701148353518,1157.532527409494,0.0361888160625819,0.0522668675880893,0.1328631721702861,0.3471500928562884,0.6066682963967615,0.6731400680006028,0.7954160049472079,2.0160728494065814,2.017069920774853,3495370.932871807,5054884.193787197,12897246.087133072,33841998.01671782,209739775.9824427,398723241.9335961,77939159.18010893,1099802055.7018878,1099817746.2560868,77.0,113.8,230.5,398.5,466.4375,303.28451344199885,715.5,902.0,1214.0,Experiments\runs\moo_lexicographic_primitives_g300_p48_corners_variable_fps\20260501_211822_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes,neg_distance","finished,progress,neg_time,neg_crashes,neg_distance",-0.1693480639336666,-0.0696028688854013
